TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_FMA.FMA.Designware_MODE,TOP.top_FMA.FMA.EnableDenormals,TOP.top_FMA.FMA.ExponentWidth,TOP.top_FMA.FMA.FractionWidth,TOP.top_FMA.FMA.UseInc,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 77591 , FMA_unq1 , FMA , 83083 , 70 , 30 , 71569 , 0 , 77591 , 0 , 67703 , 0 , 0 , 5.35 , 0 , 3.41 , 0.9 , 83153 , svt , 0.100598 , 5.35 , 40.0484 , 2.2001 , 0.082852788351 , 3.92 , 29.3155 , 1.9138 , 0.100598 , 5.35 , 40.0484 , 2.2001 , 0.095487 , 5.39 , 41.3829 , 2.1909 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 63507 , FMA_unq1 , FMA , 12614 , 81 , 30 , 60791 , 0 , 63507 , 0 , 51286 , 0 , 0 , 8.70 , 0 , 5.75697969031272 , 0.9 , 12695 , svt , 0.078853 , 8.70 , 34.5038 , 1.2063 , 0.072184115917 , 6.65 , 24.7778 , 1.4912 , 0.078853 , 8.70 , 34.5038 , 1.2063 , 0.072286 , 8.76 , 35.3652 , 1.1641 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 62274 , FMA_unq1 , FMA , 9809 , 70 , 30 , 60917 , 0 , 62274 , 0 , 49539 , 0 , 0 , 10.16 , 0 , 7.11130830179658 , 0.9 , 9879 , svt , 0.077624 , 10.16 , 33.5960 , 1.1175 , 0.072235448219 , 8.16 , 26.3383 , 1.5797 , 0.077624 , 10.16 , 33.5960 , 1.1175 , 0.070487 , 10.15 , 33.3975 , 1.0283 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 53920 , FMA_unq1 , FMA , 9125 , 71 , 30 , 51782 , 0 , 53920 , 0 , 40294 , 0 , 0 , 16.25 , 0 , 11.4233317091804 , 0.9 , 9196 , svt , 0.072743 , 16.25 , 33.3527 , 1.2617 , 0.067037292087 , 13.02 , 24.6516 , 1.5891 , 0.072743 , 16.25 , 33.3527 , 1.2617 , 0.065009 , 16.32 , 33.1670 , 1.1977 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 52945 , FMA_unq1 , FMA , 8414 , 79 , 30 , 51247 , 0 , 52945 , 0 , 39381 , 0 , 0 , 17.18 , 0 , 12.009867339205 , 0.9 , 8493 , svt , 0.071791 , 17.18 , 31.7261 , 1.2341 , 0.066542666469 , 13.78 , 24.3682 , 1.5528 , 0.071791 , 17.18 , 31.7261 , 1.2341 , 0.064054 , 17.10 , 32.1868 , 1.1756 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 52468 , FMA_unq1 , FMA , 8487 , 70 , 30 , 51486 , 0 , 52468 , 0 , 39618 , 0 , 0 , 18.97 , 0 , 13.3784935881484 , 0.9 , 8557 , svt , 0.071408 , 18.97 , 33.1452 , 1.2180 , 0.066699662472 , 15.16 , 24.6093 , 1.5710 , 0.071408 , 18.97 , 33.1452 , 1.2180 , 0.064456 , 19.09 , 33.2114 , 1.1736 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 52407 , FMA_unq1 , FMA , 8537 , 79 , 30 , 51206 , 0 , 52407 , 0 , 39061 , 0 , 0 , 19.45 , 0 , 13.9125555948677 , 0.9 , 8616 , svt , 0.071296 , 19.45 , 31.7392 , 1.2124 , 0.066453760869 , 15.74 , 24.3846 , 1.5537 , 0.071296 , 19.45 , 31.7392 , 1.2124 , 0.063739 , 19.70 , 31.8990 , 1.1547 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 52160 , FMA_unq1 , FMA , 7908 , 67 , 30 , 51470 , 0 , 52160 , 0 , 39367 , 0 , 0 , 22.15 , 0 , 15.6682914621385 , 0.9 , 7975 , svt , 0.071086 , 22.15 , 33.0580 , 1.1987 , 0.066652916476 , 17.68 , 24.5116 , 1.5608 , 0.071086 , 22.15 , 33.0580 , 1.1987 , 0.064134 , 22.05 , 33.0657 , 1.1561 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 51897 , FMA_unq1 , FMA , 9643 , 79 , 30 , 51255 , 0 , 51897 , 0 , 39040 , 0 , 0 , 22.79 , 0 , 16.1166812016674 , 0.9 , 9722 , svt , 0.070846 , 22.79 , 31.5875 , 1.1921 , 0.066470342476 , 18.22 , 24.3237 , 1.5437 , 0.070846 , 22.79 , 31.5875 , 1.1921 , 0.063694 , 22.69 , 31.8524 , 1.1420 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 52108 , FMA_unq1 , FMA , 7897 , 69 , 30 , 51488 , 0 , 52108 , 0 , 39311 , 0 , 0 , 26.51 , 0 , 20 , 0.9 , 7966 , svt , 0.070936 , 26.51 , 32.9787 , 1.1874 , 0.06659823248 , 18.30 , 26.3419 , 1.5404 , 0.070936 , 26.51 , 32.9787 , 1.1874 , 0.063829 , 26.42 , 33.8299 , 1.1411 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 51802 , FMA_unq1 , FMA , 7498 , 82 , 30 , 51214 , 0 , 51802 , 0 , 39020 , 0 , 0 , 26.90 , 0 , 20 , 0.9 , 7580 , svt , 0.070756 , 26.90 , 31.6996 , 1.1874 , 0.066443353275 , 18.83 , 24.3186 , 1.5440 , 0.070756 , 26.90 , 31.6996 , 1.1874 , 0.063739 , 26.97 , 31.9943 , 1.1400 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 34626 , FMA_unq1 , FMA , 7285 , 89 , 30 , 34271 , 0 , 34626 , 0 , 34435 , 0 , 0 , 28.66 , 0 , 40 , 0.9 , 7374 , svt , 0.067033 , 28.66 , 33.3553 , 1.4036 , 0.063092281857 , 16.38 , 26.5022 , 1.7283 , 0.067033 , 28.66 , 33.3553 , 1.4036 , 0.067122 , 28.61 , 34.3104 , 1.4178 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 51502 , FMA_unq1 , FMA , 8053 , 83 , 30 , 50895 , 0 , 51502 , 0 , 38710 , 0 , 0 , 29.65 , 0 , 40 , 0.9 , 8136 , svt , 0.069812 , 29.65 , 31.7515 , 1.1659 , 0.065493968471 , 17.63 , 24.0095 , 1.5272 , 0.069812 , 29.65 , 31.7515 , 1.1659 , 0.062749 , 30.24 , 31.9877 , 1.1188 , 
0 , 0.0714285714285714 , 6 , svt , 0.8 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 34415 , FMA_unq1 , FMA , 3700 , 33 , 30 , 33309 , 0 , 34415 , 0 , 34419 , 0 , 0 , 31.45 , 0 , 40 , 0.9 , 3733 , svt , 0.057345 , 31.45 , 31.0435 , 1.0763 , 0.053216353162 , 21.03 , 24.0303 , 1.2486 , 0.057345 , 31.45 , 31.0435 , 1.0763 , 0.057345 , 31.57 , 31.0548 , 1.0762 , 
1 , 0.214285714285714 , 6 , svt , 0.8 , ON , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 41409 , FMA_unq1 , FMA , 8829 , 35 , 30 , 37342 , 0 , 41409 , 0 , 41406 , 0 , 0 , 10.47 , 0 , 6.92158546415285 , 0.9 , 8864 , svt , 0.076762 , 10.47 , 41.5583 , 1.8261 , 0.069216890217 , 7.96 , 30.0966 , 1.9336 , 0.076762 , 10.47 , 41.5583 , 1.8261 , 0.076762 , 10.49 , 41.6089 , 1.8288 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 77591 , FMA_unq1 , FMA , 83083 , 70 , 30 , 71569 , 0 , 77591 , 0 , 67703 , 0 , 0 , 3.78 , 1 , 3.41 , 0.9 , 83153 , svt , 0.100598 , 3.78 , 50.5693 , 3.0072 , 0.082852788351 , 2.73 , 36.9572 , 2.6148 , 0.100598 , 3.78 , 50.5693 , 3.0072 , 0.095487 , 3.78 , 52.2440 , 2.9948 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 80010 , FMA_unq1 , FMA , 82428 , 80 , 30 , 71213 , 0 , 80010 , 0 , 69643 , 0 , 0 , 4.29 , 1 , 3.84 , 0.9 , 82508 , svt , 0.100489 , 4.29 , 58.1995 , 2.8519 , 0.081525025469 , 3.07 , 36.5938 , 2.5635 , 0.100489 , 4.29 , 58.1995 , 2.8519 , 0.092977 , 4.19 , 58.5573 , 2.7240 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 63507 , FMA_unq1 , FMA , 12614 , 81 , 30 , 60791 , 0 , 63507 , 0 , 51286 , 0 , 0 , 6.09 , 1 , 5.75697969031272 , 0.9 , 12695 , svt , 0.078853 , 6.09 , 43.5978 , 1.6439 , 0.072184115917 , 4.61 , 31.2408 , 2.0342 , 0.078853 , 6.09 , 43.5978 , 1.6439 , 0.072286 , 6.14 , 44.6771 , 1.5869 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 0 , 62274 , FMA_unq1 , FMA , 9809 , 70 , 30 , 60917 , 0 , 62274 , 0 , 49539 , 0 , 0 , 7.14 , 1 , 7.11130830179658 , 0.9 , 9879 , svt , 0.077624 , 7.14 , 42.4477 , 1.5212 , 0.072235448219 , 5.69 , 33.1977 , 2.1563 , 0.077624 , 7.14 , 42.4477 , 1.5212 , 0.070487 , 7.11 , 42.1924 , 1.3995 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 53920 , FMA_unq1 , FMA , 9125 , 71 , 30 , 51782 , 0 , 53920 , 0 , 40294 , 0 , 0 , 11.40 , 1 , 11.4233317091804 , 0.9 , 9196 , svt , 0.072743 , 11.40 , 42.0789 , 1.7190 , 0.067037292087 , 9.14 , 31.0126 , 2.1688 , 0.072743 , 11.40 , 42.0789 , 1.7190 , 0.065009 , 11.42 , 41.8399 , 1.6320 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 52945 , FMA_unq1 , FMA , 8414 , 79 , 30 , 51247 , 0 , 52945 , 0 , 39381 , 0 , 0 , 12.05 , 1 , 12.009867339205 , 0.9 , 8493 , svt , 0.071791 , 12.05 , 40.0158 , 1.6812 , 0.066542666469 , 9.61 , 30.6504 , 2.1191 , 0.071791 , 12.05 , 40.0158 , 1.6812 , 0.064054 , 12.03 , 40.5951 , 1.6019 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 0 , 52468 , FMA_unq1 , FMA , 8487 , 70 , 30 , 51486 , 0 , 52468 , 0 , 39618 , 0 , 0 , 13.40 , 1 , 13.3784935881484 , 0.9 , 8557 , svt , 0.071408 , 13.40 , 41.8231 , 1.6591 , 0.066699662472 , 10.70 , 30.9596 , 2.1440 , 0.071408 , 13.40 , 41.8231 , 1.6591 , 0.064456 , 13.23 , 41.8994 , 1.5991 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52407 , FMA_unq1 , FMA , 8537 , 79 , 30 , 51206 , 0 , 52407 , 0 , 39061 , 0 , 0 , 13.80 , 1 , 13.9125555948677 , 0.9 , 8616 , svt , 0.071296 , 13.80 , 40.0344 , 1.6514 , 0.066453760869 , 11.12 , 30.6741 , 2.1202 , 0.071296 , 13.80 , 40.0344 , 1.6514 , 0.063739 , 13.88 , 40.2342 , 1.5732 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52160 , FMA_unq1 , FMA , 7908 , 67 , 30 , 51470 , 0 , 52160 , 0 , 39367 , 0 , 0 , 15.65 , 1 , 15.6682914621385 , 0.9 , 7975 , svt , 0.071086 , 15.65 , 41.7155 , 1.6325 , 0.066652916476 , 12.49 , 30.8356 , 2.1300 , 0.071086 , 15.65 , 41.7155 , 1.6325 , 0.064134 , 15.41 , 41.7174 , 1.5750 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 0 , 51897 , FMA_unq1 , FMA , 9643 , 79 , 30 , 51255 , 0 , 51897 , 0 , 39040 , 0 , 0 , 16.13 , 1 , 16.1166812016674 , 0.9 , 9722 , svt , 0.070846 , 16.13 , 39.8443 , 1.6235 , 0.066470342476 , 12.89 , 30.5962 , 2.1064 , 0.070846 , 16.13 , 39.8443 , 1.6235 , 0.063694 , 16.02 , 40.1748 , 1.5558 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52108 , FMA_unq1 , FMA , 7897 , 69 , 30 , 51488 , 0 , 52108 , 0 , 39311 , 0 , 0 , 18.50 , 1 , 20 , 0.9 , 7966 , svt , 0.070936 , 18.50 , 41.5835 , 1.6171 , 0.06659823248 , 12.94 , 33.1335 , 2.1018 , 0.070936 , 18.50 , 41.5835 , 1.6171 , 0.063829 , 18.38 , 42.6579 , 1.5544 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 51802 , FMA_unq1 , FMA , 7498 , 82 , 30 , 51214 , 0 , 51802 , 0 , 39020 , 0 , 0 , 18.67 , 1 , 20 , 0.9 , 7580 , svt , 0.070756 , 18.67 , 39.9869 , 1.6171 , 0.066443353275 , 13.31 , 30.5902 , 2.1068 , 0.070756 , 18.67 , 39.9869 , 1.6171 , 0.063739 , 18.77 , 40.3549 , 1.5529 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 34626 , FMA_unq1 , FMA , 7285 , 89 , 30 , 34271 , 0 , 34626 , 0 , 34435 , 0 , 0 , 19.93 , 1 , 40 , 0.9 , 7374 , svt , 0.067033 , 19.93 , 42.0535 , 1.9130 , 0.063092281857 , 11.50 , 33.3267 , 2.3592 , 0.067033 , 19.93 , 42.0535 , 1.9130 , 0.067122 , 19.87 , 43.2590 , 1.9326 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 51502 , FMA_unq1 , FMA , 8053 , 83 , 30 , 50895 , 0 , 51502 , 0 , 38710 , 0 , 0 , 20.65 , 1 , 40 , 0.9 , 8136 , svt , 0.069812 , 20.65 , 40.0584 , 1.5878 , 0.065493968471 , 12.37 , 30.2043 , 2.0839 , 0.069812 , 20.65 , 40.0584 , 1.5878 , 0.062749 , 21.02 , 40.3527 , 1.5240 , 
2 , 0.357142857142857 , 6 , svt , 0.9 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 34415 , FMA_unq1 , FMA , 3700 , 33 , 30 , 33309 , 0 , 34415 , 0 , 34419 , 0 , 0 , 22.01 , 1 , 40 , 0.9 , 3733 , svt , 0.057345 , 22.01 , 39.1205 , 1.4692 , 0.053216353162 , 14.63 , 30.2428 , 1.7066 , 0.057345 , 22.01 , 39.1205 , 1.4692 , 0.057345 , 22.11 , 39.1349 , 1.4691 , 
3 , 0.5 , 6 , svt , 0.9 , ON , YES , 15 , 112 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 41409 , FMA_unq1 , FMA , 8829 , 35 , 30 , 37342 , 0 , 41409 , 0 , 41406 , 0 , 0 , 7.36 , 1 , 6.92158546415285 , 0.9 , 8864 , svt , 0.076762 , 7.36 , 52.3944 , 2.4924 , 0.069216890217 , 5.54 , 37.8671 , 2.6403 , 0.076762 , 7.36 , 52.3944 , 2.4924 , 0.076762 , 7.35 , 52.4584 , 2.4962 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 68182 , FMA_unq1 , FMA , 36358 , 38 , 30 , 62797 , 0 , 68182 , 0 , 68180 , 0 , 0 , 2.43 , 0 , 1.6 , 0.9 , 36396 , svt , 0.136087 , 2.43 , 96.3653 , 8.0654 , 0.114207534818 , 1.74 , 74.5777 , 6.7471 , 0.136087 , 2.43 , 96.3653 , 8.0654 , 0.136087 , 2.45 , 96.1264 , 8.0690 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 77591 , FMA_unq1 , FMA , 83083 , 70 , 30 , 71569 , 0 , 77591 , 0 , 67703 , 0 , 0 , 2.95 , 0 , 3.41 , 0.9 , 83153 , svt , 0.100598 , 2.95 , 62.5640 , 4.0495 , 0.082852788351 , 2.11 , 45.6975 , 3.5201 , 0.100598 , 2.95 , 62.5640 , 4.0495 , 0.095487 , 2.95 , 64.6203 , 4.0332 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 80010 , FMA_unq1 , FMA , 82428 , 80 , 30 , 71213 , 0 , 80010 , 0 , 69643 , 0 , 0 , 3.30 , 0 , 3.84 , 0.9 , 82508 , svt , 0.100489 , 3.30 , 71.9952 , 3.8390 , 0.081525025469 , 2.38 , 45.2416 , 3.4514 , 0.100489 , 3.30 , 71.9952 , 3.8390 , 0.092977 , 3.25 , 72.4021 , 3.6667 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 63507 , FMA_unq1 , FMA , 12614 , 81 , 30 , 60791 , 0 , 63507 , 0 , 51286 , 0 , 0 , 4.69 , 0 , 5.75697969031272 , 0.9 , 12695 , svt , 0.078853 , 4.69 , 53.9559 , 2.2081 , 0.072184115917 , 3.53 , 38.6300 , 2.7347 , 0.078853 , 4.69 , 53.9559 , 2.2081 , 0.072286 , 4.72 , 55.2678 , 2.1323 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 62274 , FMA_unq1 , FMA , 9809 , 70 , 30 , 60917 , 0 , 62274 , 0 , 49539 , 0 , 0 , 5.48 , 0 , 7.11130830179658 , 0.9 , 9879 , svt , 0.077624 , 5.48 , 52.5309 , 2.0413 , 0.072235448219 , 4.36 , 41.0464 , 2.9002 , 0.077624 , 5.48 , 52.5309 , 2.0413 , 0.070487 , 5.50 , 52.1977 , 1.8777 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 53920 , FMA_unq1 , FMA , 9125 , 71 , 30 , 51782 , 0 , 53920 , 0 , 40294 , 0 , 0 , 8.81 , 0 , 11.4233317091804 , 0.9 , 9196 , svt , 0.072743 , 8.81 , 52.0421 , 2.3081 , 0.067037292087 , 7.04 , 38.2954 , 2.9165 , 0.072743 , 8.81 , 52.0421 , 2.3081 , 0.065009 , 8.82 , 51.7331 , 2.1916 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52945 , FMA_unq1 , FMA , 8414 , 79 , 30 , 51247 , 0 , 52945 , 0 , 39381 , 0 , 0 , 9.31 , 0 , 12.009867339205 , 0.9 , 8493 , svt , 0.071791 , 9.31 , 49.4817 , 2.2571 , 0.066542666469 , 7.41 , 37.8383 , 2.8493 , 0.071791 , 9.31 , 49.4817 , 2.2571 , 0.064054 , 9.28 , 50.1873 , 2.1511 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52468 , FMA_unq1 , FMA , 8487 , 70 , 30 , 51486 , 0 , 52468 , 0 , 39618 , 0 , 0 , 10.33 , 0 , 13.3784935881484 , 0.9 , 8557 , svt , 0.071408 , 10.33 , 51.7317 , 2.2271 , 0.066699662472 , 8.24 , 38.2286 , 2.8831 , 0.071408 , 10.33 , 51.7317 , 2.2271 , 0.064456 , 10.20 , 51.8081 , 2.1472 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52407 , FMA_unq1 , FMA , 8537 , 79 , 30 , 51206 , 0 , 52407 , 0 , 39061 , 0 , 0 , 10.70 , 0 , 13.9125555948677 , 0.9 , 8616 , svt , 0.071296 , 10.70 , 49.5062 , 2.2166 , 0.066453760869 , 8.57 , 37.8744 , 2.8509 , 0.071296 , 10.70 , 49.5062 , 2.2166 , 0.063739 , 10.71 , 49.7429 , 2.1122 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52160 , FMA_unq1 , FMA , 7908 , 67 , 30 , 51470 , 0 , 52160 , 0 , 39367 , 0 , 0 , 12.08 , 0 , 15.6682914621385 , 0.9 , 7975 , svt , 0.071086 , 12.08 , 51.6020 , 2.1911 , 0.066652916476 , 9.62 , 38.0733 , 2.8640 , 0.071086 , 12.08 , 51.6020 , 2.1911 , 0.064134 , 11.86 , 51.5859 , 2.1145 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 51897 , FMA_unq1 , FMA , 9643 , 79 , 30 , 51255 , 0 , 51897 , 0 , 39040 , 0 , 0 , 12.46 , 0 , 16.1166812016674 , 0.9 , 9722 , svt , 0.070846 , 12.46 , 49.2728 , 2.1790 , 0.066470342476 , 9.94 , 37.7752 , 2.8321 , 0.070846 , 12.46 , 49.2728 , 2.1790 , 0.063694 , 12.37 , 49.6676 , 2.0887 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52108 , FMA_unq1 , FMA , 7897 , 69 , 30 , 51488 , 0 , 52108 , 0 , 39311 , 0 , 0 , 14.14 , 0 , 20 , 0.9 , 7966 , svt , 0.070936 , 14.14 , 51.4101 , 2.1703 , 0.06659823248 , 9.98 , 40.9072 , 2.8257 , 0.070936 , 14.14 , 51.4101 , 2.1703 , 0.063829 , 14.00 , 52.7270 , 2.0867 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 51802 , FMA_unq1 , FMA , 7498 , 82 , 30 , 51214 , 0 , 51802 , 0 , 39020 , 0 , 0 , 14.19 , 0 , 20 , 0.9 , 7580 , svt , 0.070756 , 14.19 , 49.4495 , 2.1702 , 0.066443353275 , 10.27 , 37.7682 , 2.8326 , 0.070756 , 14.19 , 49.4495 , 2.1702 , 0.063739 , 14.29 , 49.8904 , 2.0848 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 34626 , FMA_unq1 , FMA , 7285 , 89 , 30 , 34271 , 0 , 34626 , 0 , 34435 , 0 , 0 , 15.14 , 0 , 40 , 0.9 , 7374 , svt , 0.067033 , 15.14 , 51.9970 , 2.5690 , 0.063092281857 , 8.80 , 41.1370 , 3.1727 , 0.067033 , 15.14 , 51.9970 , 2.5690 , 0.067122 , 15.08 , 53.4790 , 2.5956 , 
4 , 0.642857142857143 , 6 , svt , 1.0 , OFF , YES , 15 , 112 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 51502 , FMA_unq1 , FMA , 8053 , 83 , 30 , 50895 , 0 , 51502 , 0 , 38710 , 0 , 0 , 15.70 , 0 , 40 , 0.9 , 8136 , svt , 0.069812 , 15.70 , 49.5425 , 2.1311 , 0.065493968471 , 9.47 , 37.2971 , 2.8018 , 0.069812 , 15.70 , 49.5425 , 2.1311 , 0.062749 , 15.96 , 49.8937 , 2.0460 , 
