TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_Multiplier.Multiplier.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.BoothType,TOP.top_Multiplier.Multiplier.MultP.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.TreeType,TOP.top_Multiplier.Multiplier.PartialProductSum.AdderType,TOP.top_Multiplier.Multiplier.UseInc,TOP.top_Multiplier.Multiplier.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
26 , 0.913793103448276 , 28 , OFF , NA , ON , NA , Sklansky , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 697 , Multiplier_unq1 , Multiplier , 271 , 32 , 30 , 704 , 0 , 697 , 0 , 697 , 0 , 0 , 1.01 , 0 , 1.31401688132937 , 0.9 , 303 , svt , 0.001412 , 1.01 , 0.7612872 , 0.0586074 , 0.001357397995 , 0.81 , 0.7161805 , 0.0773907 , 0.001412 , 1.01 , 0.7612872 , 0.0586074 , 0.001412 , 1.01 , 0.7608524 , 0.0586716 , 
26 , 0.913793103448276 , 28 , OFF , NA , ON , NA , Sklansky , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 699 , Multiplier_unq1 , Multiplier , 330 , 35 , 30 , 708 , 0 , 699 , 0 , 698 , 0 , 0 , 1.15 , 0 , 20 , 0.9 , 365 , svt , 0.001314 , 1.15 , 0.6052526 , 0.0461182 , 0.001227038424 , 1.01 , 0.6426516 , 0.0609387 , 0.001314 , 1.15 , 0.6052526 , 0.0461182 , 0.001314 , 1.15 , 0.6045549 , 0.0460757 , 
26 , 0.913793103448276 , 28 , OFF , NA , ON , NA , Sklansky , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 699 , Multiplier_unq1 , Multiplier , 330 , 35 , 30 , 708 , 0 , 699 , 0 , 698 , 0 , 0 , 1.51 , 1 , 20 , 0.9 , 365 , svt , 0.001314 , 1.51 , 0.4892866 , 0.0342992 , 0.001227038424 , 1.33 , 0.5204526 , 0.0452025 , 0.001314 , 1.51 , 0.4892866 , 0.0342992 , 0.001314 , 1.51 , 0.4886891 , 0.034268 , 
26 , 0.913793103448276 , 28 , OFF , NA , ON , NA , Sklansky , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 699 , Multiplier_unq1 , Multiplier , 330 , 35 , 30 , 708 , 0 , 699 , 0 , 698 , 0 , 0 , 2.18 , 0 , 20 , 0.9 , 365 , svt , 0.001314 , 2.18 , 0.3885441 , 0.0251341 , 0.001227038424 , 1.92 , 0.4140157 , 0.0330298 , 0.001314 , 2.18 , 0.3885441 , 0.0251341 , 0.001314 , 2.18 , 0.3880547 , 0.0251116 , 
27 , 0.948275862068966 , 28 , ON , NA , NA , NA , NA , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1056 , Multiplier_unq1 , Multiplier , 774 , 32 , 30 , 961 , 0 , 1056 , 0 , 1059 , 0 , 0 , 0.68 , 0 , 0.85 , 0.9 , 806 , svt , 0.002019 , 0.68 , 1.1003 , 0.1045768 , 0.001843027221 , 0.58 , 0.9128237 , 0.1104119 , 0.002019 , 0.68 , 1.1003 , 0.1045768 , 0.002019 , 0.68 , 1.1057 , 0.1063349 , 
27 , 0.948275862068966 , 28 , ON , NA , NA , NA , NA , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 842 , Multiplier_unq1 , Multiplier , 297 , 32 , 30 , 808 , 0 , 842 , 0 , 844 , 0 , 0 , 0.80 , 0 , 1.03267114105552 , 0.9 , 329 , svt , 0.001525 , 0.80 , 0.8084944 , 0.0670878 , 0.001466236807 , 0.64 , 0.7822994 , 0.0865932 , 0.001525 , 0.80 , 0.8084944 , 0.0670878 , 0.001525 , 0.80 , 0.8104359 , 0.0674699 , 
27 , 0.948275862068966 , 28 , ON , NA , NA , NA , NA , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 456 , Multiplier_unq1 , Multiplier , 287 , 35 , 30 , 456 , 0 , 456 , 0 , 456 , 0 , 0 , 1.86 , 0 , 2.43318975673832 , 0.9 , 322 , svt , 0.001219 , 1.86 , 0.6739136 , 0.0582501 , 0.001150657226 , 1.47 , 0.6165436 , 0.07093 , 0.001219 , 1.86 , 0.6739136 , 0.0582501 , 0.001219 , 1.86 , 0.6736309 , 0.0582501 , 
27 , 0.948275862068966 , 28 , ON , NA , NA , NA , NA , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 451 , Multiplier_unq1 , Multiplier , 298 , 35 , 30 , 449 , 0 , 451 , 0 , 452 , 0 , 0 , 2.23 , 0 , 2.88814349712133 , 0.9 , 333 , svt , 0.001138 , 2.23 , 0.6492322 , 0.0501468 , 0.001055401215 , 1.74 , 0.5689152 , 0.0581932 , 0.001138 , 2.23 , 0.6492322 , 0.0501468 , 0.001138 , 2.21 , 0.650499 , 0.0501364 , 
27 , 0.948275862068966 , 28 , ON , NA , NA , NA , NA , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 456 , Multiplier_unq1 , Multiplier , 287 , 35 , 30 , 456 , 0 , 456 , 0 , 456 , 0 , 0 , 2.43 , 1 , 2.43318975673832 , 0.9 , 322 , svt , 0.001219 , 2.43 , 0.5458336 , 0.0432808 , 0.001150657226 , 1.94 , 0.4990129 , 0.0526485 , 0.001219 , 2.43 , 0.5458336 , 0.0432808 , 0.001219 , 2.43 , 0.5456143 , 0.0432808 , 
27 , 0.948275862068966 , 28 , ON , NA , NA , NA , NA , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 614 , Multiplier_unq1 , Multiplier , 294 , 38 , 30 , 634 , 0 , 614 , 0 , 612 , 0 , 0 , 3.65 , 0 , 20 , 0.9 , 332 , svt , 0.001171 , 3.65 , 0.6466286 , 0.0438192 , 0.001113966025 , 2.89 , 0.541802 , 0.0502445 , 0.001171 , 3.65 , 0.6466286 , 0.0438192 , 0.001171 , 3.66 , 0.6469941 , 0.0437283 , 
27 , 0.948275862068966 , 28 , ON , NA , NA , NA , NA , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 614 , Multiplier_unq1 , Multiplier , 294 , 38 , 30 , 634 , 0 , 614 , 0 , 612 , 0 , 0 , 4.83 , 1 , 20 , 0.9 , 332 , svt , 0.001171 , 4.83 , 0.5228589 , 0.0325482 , 0.001113966025 , 3.82 , 0.4387478 , 0.0372775 , 0.001171 , 4.83 , 0.5228589 , 0.0325482 , 0.001171 , 4.85 , 0.5231262 , 0.0324812 , 
27 , 0.948275862068966 , 28 , ON , NA , NA , NA , NA , NO , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 614 , Multiplier_unq1 , Multiplier , 294 , 38 , 30 , 634 , 0 , 614 , 0 , 612 , 0 , 0 , 6.98 , 0 , 20 , 0.9 , 332 , svt , 0.001171 , 6.98 , 0.4151006 , 0.0238161 , 0.001113966025 , 5.53 , 0.3491579 , 0.0272432 , 0.001171 , 6.98 , 0.4151006 , 0.0238161 , 0.001171 , 7.02 , 0.4152977 , 0.0237675 , 
0 , 0.0172413793103448 , 28 , OFF , 1 , OFF , Array , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1710 , Multiplier_unq1 , Multiplier , 1588 , 34 , 30 , 1698 , 0 , 1710 , 0 , 1723 , 0 , 0 , 1.24 , 0 , 1.6 , 0.9 , 1622 , svt , 0.002479 , 1.24 , 1.1335 , 0.1135283 , 0.002368875636 , 1.09 , 1.0009 , 0.128585 , 0.002479 , 1.24 , 1.1335 , 0.1135283 , 0.002386 , 1.25 , 1.0876 , 0.1065901 , 
0 , 0.0172413793103448 , 28 , OFF , 1 , OFF , Array , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 576 , Multiplier_unq1 , Multiplier , 393 , 35 , 30 , 576 , 0 , 576 , 0 , 577 , 0 , 0 , 2.90 , 0 , 40 , 0.9 , 428 , svt , 0.001321 , 2.90 , 0.7662484 , 0.0648361 , 0.001252263573 , 2.30 , 0.6810851 , 0.0683158 , 0.001321 , 2.90 , 0.7662484 , 0.0648361 , 0.001321 , 2.86 , 0.7790035 , 0.0648104 , 
0 , 0.0172413793103448 , 28 , OFF , 1 , OFF , Array , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 576 , Multiplier_unq1 , Multiplier , 393 , 35 , 30 , 576 , 0 , 576 , 0 , 577 , 0 , 0 , 3.79 , 1 , 40 , 0.9 , 428 , svt , 0.001321 , 3.79 , 0.6213318 , 0.048183 , 0.001252263573 , 3.00 , 0.5525617 , 0.0507397 , 0.001321 , 3.79 , 0.6213318 , 0.048183 , 0.001321 , 3.72 , 0.6316216 , 0.0481641 , 
0 , 0.0172413793103448 , 28 , OFF , 1 , OFF , Array , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 576 , Multiplier_unq1 , Multiplier , 393 , 35 , 30 , 576 , 0 , 576 , 0 , 577 , 0 , 0 , 5.40 , 0 , 40 , 0.9 , 428 , svt , 0.001321 , 5.40 , 0.4944342 , 0.0352686 , 0.001252263573 , 4.30 , 0.4401511 , 0.0371177 , 0.001321 , 5.40 , 0.4944342 , 0.0352686 , 0.001321 , 5.30 , 0.5025542 , 0.0352549 , 
1 , 0.0517241379310345 , 28 , OFF , 1 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 784 , Multiplier_unq1 , Multiplier , 367 , 38 , 30 , 783 , 0 , 784 , 0 , 785 , 0 , 0 , 2.31 , 0 , 20 , 0.9 , 405 , svt , 0.001472 , 2.31 , 0.8110024 , 0.0631945 , 0.001395853181 , 1.74 , 0.7350182 , 0.0738095 , 0.001472 , 2.31 , 0.8110024 , 0.0631945 , 0.001472 , 2.33 , 0.8066213 , 0.0631714 , 
1 , 0.0517241379310345 , 28 , OFF , 1 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 784 , Multiplier_unq1 , Multiplier , 1331 , 36 , 30 , 783 , 0 , 784 , 0 , 783 , 0 , 0 , 2.32 , 0 , 3.4 , 0.9 , 1367 , svt , 0.001472 , 2.32 , 0.8113022 , 0.0632121 , 0.001395853181 , 1.74 , 0.7350182 , 0.0738095 , 0.001472 , 2.32 , 0.8113022 , 0.0632121 , 0.001472 , 2.32 , 0.8064248 , 0.063086 , 
1 , 0.0517241379310345 , 28 , OFF , 1 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 784 , Multiplier_unq1 , Multiplier , 367 , 38 , 30 , 783 , 0 , 784 , 0 , 785 , 0 , 0 , 3.03 , 1 , 20 , 0.9 , 405 , svt , 0.001472 , 3.03 , 0.657399 , 0.0470118 , 0.001395853181 , 2.28 , 0.5962076 , 0.0548311 , 0.001472 , 3.03 , 0.657399 , 0.0470118 , 0.001472 , 3.05 , 0.6538179 , 0.0469948 , 
1 , 0.0517241379310345 , 28 , OFF , 1 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 784 , Multiplier_unq1 , Multiplier , 1331 , 36 , 30 , 783 , 0 , 784 , 0 , 783 , 0 , 0 , 3.03 , 1 , 3.4 , 0.9 , 1367 , svt , 0.001472 , 3.03 , 0.6576523 , 0.0470248 , 0.001395853181 , 2.28 , 0.5962076 , 0.0548311 , 0.001472 , 3.03 , 0.6576523 , 0.0470248 , 0.001472 , 3.02 , 0.6536458 , 0.0469319 , 
1 , 0.0517241379310345 , 28 , OFF , 1 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 784 , Multiplier_unq1 , Multiplier , 367 , 38 , 30 , 783 , 0 , 784 , 0 , 785 , 0 , 0 , 4.33 , 0 , 20 , 0.9 , 405 , svt , 0.001472 , 4.33 , 0.5226888 , 0.0344539 , 0.001395853181 , 3.27 , 0.4745995 , 0.0401248 , 0.001472 , 4.33 , 0.5226888 , 0.0344539 , 0.001472 , 4.37 , 0.5198466 , 0.0344415 , 
2 , 0.0862068965517241 , 28 , OFF , 1 , OFF , OS1 , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1759 , Multiplier_unq1 , Multiplier , 1470 , 35 , 30 , 1744 , 0 , 1759 , 0 , 1876 , 0 , 0 , 0.77 , 0 , 0.98 , 0.9 , 1505 , svt , 0.002532 , 0.77 , 1.1545 , 0.1148792 , 0.002582672446 , 0.65 , 1.0015 , 0.1424433 , 0.002532 , 0.77 , 1.1545 , 0.1148792 , 0.002543 , 0.77 , 1.1126 , 0.1124293 , 
2 , 0.0862068965517241 , 28 , OFF , 1 , OFF , OS1 , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 651 , Multiplier_unq1 , Multiplier , 366 , 34 , 30 , 650 , 0 , 651 , 0 , 651 , 0 , 0 , 2.90 , 0 , 20 , 0.9 , 400 , svt , 0.00135 , 2.90 , 0.6334647 , 0.0583226 , 0.001278547181 , 2.17 , 0.5392999 , 0.0621058 , 0.00135 , 2.90 , 0.6334647 , 0.0583226 , 0.00135 , 2.89 , 0.6478901 , 0.058242 , 
2 , 0.0862068965517241 , 28 , OFF , 1 , OFF , OS1 , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 651 , Multiplier_unq1 , Multiplier , 366 , 34 , 30 , 650 , 0 , 651 , 0 , 651 , 0 , 0 , 3.79 , 1 , 20 , 0.9 , 400 , svt , 0.00135 , 3.79 , 0.5134509 , 0.0433777 , 0.001278547181 , 2.84 , 0.4376573 , 0.0461589 , 0.00135 , 3.79 , 0.5134509 , 0.0433777 , 0.00135 , 3.77 , 0.5250527 , 0.0433179 , 
2 , 0.0862068965517241 , 28 , OFF , 1 , OFF , OS1 , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 651 , Multiplier_unq1 , Multiplier , 366 , 34 , 30 , 650 , 0 , 651 , 0 , 651 , 0 , 0 , 5.42 , 0 , 20 , 0.9 , 400 , svt , 0.00135 , 5.42 , 0.4081984 , 0.0317832 , 0.001278547181 , 4.07 , 0.3485406 , 0.0337956 , 0.00135 , 5.42 , 0.4081984 , 0.0317832 , 0.00135 , 5.38 , 0.4173202 , 0.0317396 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1746 , Multiplier_unq1 , Multiplier , 1305 , 34 , 30 , 1696 , 0 , 1746 , 0 , 1833 , 0 , 0 , 0.83 , 0 , 1.06 , 0.9 , 1339 , svt , 0.002444 , 0.83 , 1.1092 , 0.111234 , 0.002532574848 , 0.73 , 0.9696487 , 0.14008 , 0.002444 , 0.83 , 1.1092 , 0.111234 , 0.002578 , 0.84 , 1.1126 , 0.1153019 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1615 , Multiplier_unq1 , Multiplier , 513 , 35 , 30 , 1646 , 0 , 1615 , 0 , 1585 , 0 , 0 , 0.90 , 0 , 1.15708958807138 , 0.9 , 548 , svt , 0.002148 , 0.90 , 0.9121835 , 0.088409 , 0.002404861239 , 0.72 , 0.9392967 , 0.1330195 , 0.002148 , 0.90 , 0.9121835 , 0.088409 , 0.002107 , 0.91 , 0.9108958 , 0.0875277 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1392 , Multiplier_unq1 , Multiplier , 448 , 33 , 30 , 1356 , 0 , 1392 , 0 , 1339 , 0 , 0 , 0.97 , 0 , 1.25126758394691 , 0.9 , 481 , svt , 0.001909 , 0.97 , 0.8303122 , 0.0740495 , 0.00198573483 , 0.77 , 0.806637 , 0.1021177 , 0.001909 , 0.97 , 0.8303122 , 0.0740495 , 0.001903 , 0.97 , 0.8109061 , 0.0742561 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1177 , Multiplier_unq1 , Multiplier , 435 , 34 , 30 , 1147 , 0 , 1177 , 0 , 1144 , 0 , 0 , 1.05 , 0 , 1.35311092829552 , 0.9 , 469 , svt , 0.001752 , 1.05 , 0.749531 , 0.0663663 , 0.00170561162 , 0.84 , 0.6999477 , 0.0855786 , 0.001752 , 1.05 , 0.749531 , 0.0663663 , 0.001717 , 1.04 , 0.7489812 , 0.0642351 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1087 , Multiplier_unq1 , Multiplier , 401 , 34 , 30 , 1083 , 0 , 1087 , 0 , 1085 , 0 , 0 , 1.13 , 0 , 1.46324352022088 , 0.9 , 435 , svt , 0.001653 , 1.13 , 0.7125238 , 0.0572551 , 0.001592715612 , 0.91 , 0.6722532 , 0.0768853 , 0.001653 , 1.13 , 0.7125238 , 0.0572551 , 0.001653 , 1.13 , 0.7240206 , 0.0589481 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 979 , Multiplier_unq1 , Multiplier , 416 , 34 , 30 , 973 , 0 , 979 , 0 , 984 , 0 , 0 , 1.23 , 0 , 1.58234003930887 , 0.9 , 450 , svt , 0.001624 , 1.23 , 0.7197933 , 0.0630362 , 0.0015290352 , 0.98 , 0.6764903 , 0.077789 , 0.001624 , 1.23 , 0.7197933 , 0.0630362 , 0.001595 , 1.23 , 0.7324906 , 0.0617729 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 894 , Multiplier_unq1 , Multiplier , 398 , 34 , 30 , 896 , 0 , 894 , 0 , 903 , 0 , 0 , 1.33 , 0 , 1.71113007875958 , 0.9 , 432 , svt , 0.001536 , 1.33 , 0.7191923 , 0.0615877 , 0.001467647991 , 1.06 , 0.6626151 , 0.0761431 , 0.001536 , 1.33 , 0.7191923 , 0.0615877 , 0.001536 , 1.32 , 0.7342662 , 0.0616891 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 835 , Multiplier_unq1 , Multiplier , 397 , 34 , 30 , 833 , 0 , 835 , 0 , 862 , 0 , 0 , 1.43 , 0 , 1.85040261492381 , 0.9 , 431 , svt , 0.001513 , 1.43 , 0.7188905 , 0.0639113 , 0.001444363186 , 1.14 , 0.6584105 , 0.077157 , 0.001513 , 1.43 , 0.7188905 , 0.0639113 , 0.001519 , 1.43 , 0.7340872 , 0.064055 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 809 , Multiplier_unq1 , Multiplier , 394 , 33 , 30 , 808 , 0 , 809 , 0 , 826 , 0 , 0 , 1.54 , 0 , 2.00101084062466 , 0.9 , 427 , svt , 0.001501 , 1.54 , 0.7154496 , 0.0651883 , 0.001424782783 , 1.23 , 0.6590399 , 0.076566 , 0.001501 , 1.54 , 0.7154496 , 0.0651883 , 0.00149 , 1.55 , 0.7317795 , 0.0646362 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 783 , Multiplier_unq1 , Multiplier , 370 , 35 , 30 , 783 , 0 , 783 , 0 , 783 , 0 , 0 , 1.67 , 0 , 2.1638773918736 , 0.9 , 405 , svt , 0.001472 , 1.67 , 0.7125117 , 0.0631765 , 0.001396029581 , 1.33 , 0.6397203 , 0.07444 , 0.001472 , 1.67 , 0.7125117 , 0.0631765 , 0.001472 , 1.66 , 0.7246673 , 0.063974 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 783 , Multiplier_unq1 , Multiplier , 422 , 34 , 30 , 783 , 0 , 783 , 0 , 783 , 0 , 0 , 1.80 , 0 , 40 , 0.9 , 456 , svt , 0.001472 , 1.80 , 0.7126296 , 0.0627633 , 0.001395853181 , 1.33 , 0.6431015 , 0.0748175 , 0.001472 , 1.80 , 0.7126296 , 0.0627633 , 0.001472 , 2.00 , 0.7228381 , 0.0627764 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 783 , Multiplier_unq1 , Multiplier , 370 , 35 , 30 , 783 , 0 , 783 , 0 , 783 , 0 , 0 , 2.16 , 1 , 2.1638773918736 , 0.9 , 405 , svt , 0.001472 , 2.16 , 0.5774937 , 0.0470143 , 0.001396029581 , 1.73 , 0.5190013 , 0.0553119 , 0.001472 , 2.16 , 0.5774937 , 0.0470143 , 0.001472 , 2.15 , 0.5872943 , 0.0476037 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 783 , Multiplier_unq1 , Multiplier , 422 , 34 , 30 , 783 , 0 , 783 , 0 , 783 , 0 , 0 , 2.34 , 1 , 40 , 0.9 , 456 , svt , 0.001472 , 2.34 , 0.5775363 , 0.0467095 , 0.001395853181 , 1.73 , 0.5217415 , 0.0555899 , 0.001472 , 2.34 , 0.5775363 , 0.0467095 , 0.001472 , 2.61 , 0.5857018 , 0.0467191 , 
3 , 0.120689655172414 , 28 , OFF , 1 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 783 , Multiplier_unq1 , Multiplier , 422 , 34 , 30 , 783 , 0 , 783 , 0 , 783 , 0 , 0 , 3.32 , 0 , 40 , 0.9 , 456 , svt , 0.001472 , 3.32 , 0.4589234 , 0.0342477 , 0.001395853181 , 2.45 , 0.4152561 , 0.0406888 , 0.001472 , 3.32 , 0.4589234 , 0.0342477 , 0.001472 , 3.71 , 0.4653276 , 0.0342547 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1803 , Multiplier_unq1 , Multiplier , 1366 , 35 , 30 , 1796 , 0 , 1803 , 0 , 1935 , 0 , 0 , 0.72 , 0 , 0.92 , 0.9 , 1401 , svt , 0.002683 , 0.72 , 1.1539 , 0.1265515 , 0.002710738849 , 0.61 , 1.0271 , 0.1537653 , 0.002683 , 0.72 , 1.1539 , 0.1265515 , 0.002701 , 0.72 , 1.1622 , 0.1239192 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1061 , Multiplier_unq1 , Multiplier , 390 , 33 , 30 , 1059 , 0 , 1061 , 0 , 1063 , 0 , 0 , 1.27 , 0 , 1.64673023453161 , 0.9 , 423 , svt , 0.001589 , 1.27 , 0.6868886 , 0.0569404 , 0.001507690819 , 1.01 , 0.614447 , 0.0693057 , 0.001589 , 1.27 , 0.6868886 , 0.0569404 , 0.001565 , 1.27 , 0.6689225 , 0.0525575 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 977 , Multiplier_unq1 , Multiplier , 364 , 34 , 30 , 972 , 0 , 977 , 0 , 978 , 0 , 0 , 1.47 , 0 , 1.89957890070405 , 0.9 , 398 , svt , 0.001548 , 1.47 , 0.6786251 , 0.0607208 , 0.00144559801 , 1.16 , 0.6068145 , 0.0676271 , 0.001548 , 1.47 , 0.6786251 , 0.0607208 , 0.001548 , 1.46 , 0.6798675 , 0.0605438 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 860 , Multiplier_unq1 , Multiplier , 370 , 35 , 30 , 860 , 0 , 860 , 0 , 865 , 0 , 0 , 1.68 , 0 , 2.19125144139129 , 0.9 , 405 , svt , 0.001507 , 1.68 , 0.6743574 , 0.0653057 , 0.0013810356 , 1.34 , 0.5928884 , 0.0680553 , 0.001507 , 1.68 , 0.6743574 , 0.0653057 , 0.001449 , 1.70 , 0.6563348 , 0.0582364 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 665 , Multiplier_unq1 , Multiplier , 350 , 35 , 30 , 661 , 0 , 665 , 0 , 672 , 0 , 0 , 1.99 , 0 , 2.52770910311741 , 0.9 , 385 , svt , 0.00142 , 1.99 , 0.673631 , 0.0691295 , 0.001332172782 , 1.53 , 0.5909871 , 0.072588 , 0.00142 , 1.99 , 0.673631 , 0.0691295 , 0.001385 , 1.98 , 0.6675715 , 0.0655149 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 689 , Multiplier_unq1 , Multiplier , 355 , 33 , 30 , 688 , 0 , 689 , 0 , 686 , 0 , 0 , 2.24 , 0 , 2.9158284573339 , 0.9 , 388 , svt , 0.001397 , 2.24 , 0.6506097 , 0.0616873 , 0.001331819981 , 1.78 , 0.5659038 , 0.0660376 , 0.001397 , 2.24 , 0.6506097 , 0.0616873 , 0.001379 , 2.25 , 0.6437496 , 0.0600124 , 
