TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_Multiplier.Multiplier.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.BoothType,TOP.top_Multiplier.Multiplier.MultP.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.TreeType,TOP.top_Multiplier.Multiplier.PartialProductSum.AdderType,TOP.top_Multiplier.Multiplier.UseInc,TOP.top_Multiplier.Multiplier.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
11 , 0.383333333333333 , 29 , OFF , 2 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 31442 , Multiplier_unq1 , Multiplier , 16232 , 86 , 30 , 30875 , 0 , 31442 , 0 , 30958 , 0 , 0 , 4.66 , 1 , 1000.01 , 0.9 , 16318 , svt , 0.070836 , 4.66 , 44.9927 , 2.2872 , 0.066594703592 , 2.60 , 35.5929 , 2.7253 , 0.070836 , 4.66 , 44.9927 , 2.2872 , 0.070438 , 4.79 , 45.3636 , 2.2708 , 
11 , 0.383333333333333 , 29 , OFF , 2 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 31443 , Multiplier_unq1 , Multiplier , 6857 , 86 , 30 , 30876 , 0 , 31443 , 0 , 30902 , 0 , 0 , 4.69 , 1 , 20 , 0.9 , 6943 , svt , 0.070836 , 4.69 , 44.9396 , 2.2902 , 0.066595585592 , 2.51 , 35.7500 , 2.7536 , 0.070836 , 4.69 , 44.9396 , 2.2902 , 0.070488 , 4.69 , 43.9168 , 2.2692 , 
11 , 0.383333333333333 , 29 , OFF , 2 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 31442 , Multiplier_unq1 , Multiplier , 16232 , 86 , 30 , 30875 , 0 , 31442 , 0 , 30958 , 0 , 0 , 6.62 , 0 , 1000.01 , 0.9 , 16318 , svt , 0.070836 , 6.62 , 35.7050 , 1.6775 , 0.066594703592 , 3.71 , 28.3287 , 1.9965 , 0.070836 , 6.62 , 35.7050 , 1.6775 , 0.070438 , 6.78 , 36.0013 , 1.6656 , 
11 , 0.383333333333333 , 29 , OFF , 2 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 31443 , Multiplier_unq1 , Multiplier , 6857 , 86 , 30 , 30876 , 0 , 31443 , 0 , 30902 , 0 , 0 , 6.63 , 0 , 20 , 0.9 , 6943 , svt , 0.070836 , 6.63 , 35.6647 , 1.6797 , 0.066595585592 , 3.58 , 28.4532 , 2.0168 , 0.070836 , 6.63 , 35.6647 , 1.6797 , 0.070488 , 6.62 , 34.8584 , 1.6644 , 
12 , 0.416666666666667 , 29 , OFF , 2 , OFF , ZM , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 45686 , Multiplier_unq1 , Multiplier , 32045 , 98 , 30 , 45349 , 0 , 45686 , 0 , 46282 , 0 , 0 , 2.60 , 0 , 3.32 , 0.9 , 32143 , svt , 0.075927 , 2.60 , 48.3074 , 2.1756 , 0.072380448902 , 2.06 , 42.9825 , 3.2375 , 0.075927 , 2.60 , 48.3074 , 2.1756 , 0.076583 , 2.65 , 50.7568 , 2.2590 , 
12 , 0.416666666666667 , 29 , OFF , 2 , OFF , ZM , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 43278 , Multiplier_unq1 , Multiplier , 9915 , 99 , 30 , 42750 , 0 , 43278 , 0 , 43904 , 0 , 0 , 5.28 , 0 , 6.85951917025128 , 0.9 , 10014 , svt , 0.074767 , 5.28 , 49.7134 , 2.2832 , 0.070123234221 , 4.21 , 40.8471 , 3.0917 , 0.074767 , 5.28 , 49.7134 , 2.2832 , 0.075171 , 5.34 , 52.4165 , 2.3016 , 
12 , 0.416666666666667 , 29 , OFF , 2 , OFF , ZM , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 42194 , Multiplier_unq1 , Multiplier , 9545 , 100 , 30 , 41686 , 0 , 42194 , 0 , 42423 , 0 , 0 , 6.32 , 0 , 8.19331434768617 , 0.9 , 9645 , svt , 0.074147 , 6.32 , 49.5758 , 2.2559 , 0.069626844513 , 5.02 , 41.0271 , 3.1311 , 0.074147 , 6.32 , 49.5758 , 2.2559 , 0.074196 , 6.29 , 51.0188 , 2.2926 , 
13 , 0.45 , 29 , OFF , 2 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 30993 , Multiplier_unq1 , Multiplier , 7189 , 103 , 30 , 30617 , 0 , 30993 , 0 , 30558 , 0 , 0 , 4.55 , 0 , 20 , 0.9 , 7292 , svt , 0.070126 , 4.55 , 53.3732 , 3.0231 , 0.066223028794 , 2.86 , 43.9732 , 3.5902 , 0.070126 , 4.55 , 53.3732 , 3.0231 , 0.069978 , 4.39 , 53.9157 , 3.0261 , 
13 , 0.45 , 29 , OFF , 2 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 30993 , Multiplier_unq1 , Multiplier , 7189 , 103 , 30 , 30617 , 0 , 30993 , 0 , 30558 , 0 , 0 , 5.93 , 1 , 20 , 0.9 , 7292 , svt , 0.070126 , 5.93 , 43.2046 , 2.2509 , 0.066223028794 , 3.72 , 35.6672 , 2.6699 , 0.070126 , 5.93 , 43.2046 , 2.2509 , 0.069978 , 5.70 , 43.6361 , 2.2530 , 
13 , 0.45 , 29 , OFF , 2 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 30993 , Multiplier_unq1 , Multiplier , 7189 , 103 , 30 , 30617 , 0 , 30993 , 0 , 30558 , 0 , 0 , 8.46 , 0 , 20 , 0.9 , 7292 , svt , 0.070126 , 8.46 , 34.3092 , 1.6511 , 0.066223028794 , 5.27 , 28.3941 , 1.9559 , 0.070126 , 8.46 , 34.3092 , 1.6511 , 0.069978 , 8.09 , 34.6474 , 1.6526 , 
15 , 0.516666666666667 , 29 , OFF , 3 , OFF , Array , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 51952 , Multiplier_unq1 , Multiplier , 7010 , 81 , 30 , 51614 , 0 , 51952 , 0 , 35452 , 0 , 0 , 12.92 , 0 , 20 , 0.9 , 7091 , svt , 0.072648 , 12.92 , 30.0951 , 1.3169 , 0.068740433978 , 10.36 , 27.1906 , 1.7038 , 0.072648 , 12.92 , 30.0951 , 1.3169 , 0.063504 , 13.58 , 31.0042 , 1.2549 , 
16 , 0.55 , 29 , OFF , 3 , OFF , OS1 , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 62040 , Multiplier_unq1 , Multiplier , 29675 , 94 , 30 , 60282 , 0 , 62040 , 0 , 46703 , 0 , 0 , 2.63 , 0 , 3.2 , 0.9 , 29769 , svt , 0.078084 , 2.63 , 52.1871 , 2.4383 , 0.071423655429 , 1.97 , 36.1521 , 2.8951 , 0.078084 , 2.63 , 52.1871 , 2.4383 , 0.07026 , 2.74 , 55.0344 , 2.3855 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 54261 , Multiplier_unq1 , Multiplier , 17765 , 96 , 30 , 53599 , 0 , 54261 , 0 , 38646 , 0 , 0 , 2.48 , 0 , 3.2 , 0.9 , 17861 , svt , 0.073969 , 2.48 , 46.4855 , 2.3789 , 0.069718042996 , 1.97 , 38.8706 , 3.2095 , 0.073969 , 2.48 , 46.4855 , 2.3789 , 0.065231 , 2.51 , 49.0720 , 2.2864 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 53919 , Multiplier_unq1 , Multiplier , 25817 , 96 , 30 , 53219 , 0 , 53919 , 0 , 38953 , 0 , 0 , 2.49 , 0 , 3.22 , 0.9 , 25913 , svt , 0.073918 , 2.49 , 46.4082 , 2.3951 , 0.069529824157 , 1.98 , 38.7971 , 3.2150 , 0.073918 , 2.49 , 46.4082 , 2.3951 , 0.065332 , 2.51 , 48.9801 , 2.2993 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52824 , Multiplier_unq1 , Multiplier , 8459 , 100 , 30 , 52169 , 0 , 52824 , 0 , 38001 , 0 , 0 , 2.59 , 0 , 3.34975523252945 , 0.9 , 8559 , svt , 0.073512 , 2.59 , 46.5214 , 2.4480 , 0.069091470042 , 2.06 , 38.7986 , 3.2281 , 0.073512 , 2.59 , 46.5214 , 2.4480 , 0.064977 , 2.60 , 48.0138 , 2.3350 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52261 , Multiplier_unq1 , Multiplier , 8051 , 94 , 30 , 51660 , 0 , 52261 , 0 , 37577 , 0 , 0 , 2.69 , 0 , 3.48473916703678 , 0.9 , 8145 , svt , 0.073309 , 2.69 , 46.7144 , 2.4804 , 0.068848214377 , 2.14 , 38.7768 , 3.2329 , 0.073309 , 2.69 , 46.7144 , 2.4804 , 0.064875 , 2.71 , 49.2500 , 2.3782 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52205 , Multiplier_unq1 , Multiplier , 8368 , 97 , 30 , 51659 , 0 , 52205 , 0 , 37179 , 0 , 0 , 2.80 , 0 , 3.62516250272726 , 0.9 , 8465 , svt , 0.073207 , 2.80 , 46.6023 , 2.4642 , 0.068830927177 , 2.22 , 38.7197 , 3.2214 , 0.073207 , 2.80 , 46.6023 , 2.4642 , 0.064672 , 2.83 , 47.8273 , 2.3528 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52240 , Multiplier_unq1 , Multiplier , 8354 , 97 , 30 , 51674 , 0 , 52240 , 0 , 36732 , 0 , 0 , 2.91 , 0 , 3.77124442927956 , 0.9 , 8451 , svt , 0.073207 , 2.91 , 46.6290 , 2.4621 , 0.068826517178 , 2.32 , 38.7282 , 3.2223 , 0.073207 , 2.91 , 46.6290 , 2.4621 , 0.064469 , 2.91 , 48.5441 , 2.3593 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52234 , Multiplier_unq1 , Multiplier , 8167 , 98 , 30 , 51658 , 0 , 52234 , 0 , 36363 , 0 , 0 , 3.03 , 0 , 3.92321296898346 , 0.9 , 8265 , svt , 0.073156 , 3.03 , 46.5548 , 2.4504 , 0.068815403979 , 2.39 , 38.7140 , 3.2217 , 0.073156 , 3.03 , 46.5548 , 2.4504 , 0.064316 , 3.02 , 48.4133 , 2.3546 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52217 , Multiplier_unq1 , Multiplier , 8025 , 97 , 30 , 51650 , 0 , 52217 , 0 , 36121 , 0 , 0 , 3.16 , 0 , 4.08130533266451 , 0.9 , 8122 , svt , 0.073105 , 3.16 , 46.4660 , 2.4456 , 0.068814169178 , 2.48 , 38.7193 , 3.2198 , 0.073105 , 3.16 , 46.4660 , 2.4456 , 0.064164 , 3.15 , 48.1803 , 2.3429 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52242 , Multiplier_unq1 , Multiplier , 7956 , 96 , 30 , 51643 , 0 , 52242 , 0 , 36049 , 0 , 0 , 3.27 , 0 , 4.24576828995133 , 0.9 , 8052 , svt , 0.073105 , 3.27 , 46.5662 , 2.4445 , 0.068815051178 , 2.60 , 38.7134 , 3.2164 , 0.073105 , 3.27 , 46.5662 , 2.4445 , 0.064164 , 3.26 , 48.1692 , 2.3412 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52241 , Multiplier_unq1 , Multiplier , 7942 , 96 , 30 , 51621 , 0 , 52241 , 0 , 35875 , 0 , 0 , 3.30 , 0 , 4.41685855446338 , 0.9 , 8038 , svt , 0.073055 , 3.30 , 46.3962 , 2.4411 , 0.068818931977 , 2.60 , 38.7206 , 3.2175 , 0.073055 , 3.30 , 46.3962 , 2.4411 , 0.064062 , 3.31 , 48.1611 , 2.3389 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52207 , Multiplier_unq1 , Multiplier , 7437 , 95 , 30 , 51667 , 0 , 52207 , 0 , 35856 , 0 , 0 , 3.43 , 0 , 4.59484318452055 , 0.9 , 7532 , svt , 0.073055 , 3.43 , 46.5569 , 2.4414 , 0.068809229979 , 2.60 , 38.7034 , 3.2114 , 0.073055 , 3.43 , 46.5569 , 2.4414 , 0.064062 , 3.48 , 47.7009 , 2.3377 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52284 , Multiplier_unq1 , Multiplier , 7399 , 96 , 30 , 51692 , 0 , 52284 , 0 , 35815 , 0 , 0 , 3.68 , 0 , 20 , 0.9 , 7495 , svt , 0.072953 , 3.68 , 47.3617 , 2.4285 , 0.06881187598 , 2.50 , 38.6280 , 3.2068 , 0.072953 , 3.68 , 47.3617 , 2.4285 , 0.06391 , 3.93 , 49.1263 , 2.3317 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52234 , Multiplier_unq1 , Multiplier , 8167 , 98 , 30 , 51658 , 0 , 52234 , 0 , 36363 , 0 , 0 , 3.92 , 1 , 3.92321296898346 , 0.9 , 8265 , svt , 0.073156 , 3.92 , 37.6485 , 1.8254 , 0.068815403979 , 3.13 , 31.3823 , 2.3957 , 0.073156 , 3.92 , 37.6485 , 1.8254 , 0.064316 , 3.92 , 39.1598 , 1.7535 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52217 , Multiplier_unq1 , Multiplier , 8025 , 97 , 30 , 51650 , 0 , 52217 , 0 , 36121 , 0 , 0 , 4.08 , 1 , 4.08130533266451 , 0.9 , 8122 , svt , 0.073105 , 4.08 , 37.5732 , 1.8219 , 0.068814169178 , 3.24 , 31.3859 , 2.3943 , 0.073105 , 4.08 , 37.5732 , 1.8219 , 0.064164 , 4.08 , 38.9726 , 1.7448 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52242 , Multiplier_unq1 , Multiplier , 7956 , 96 , 30 , 51643 , 0 , 52242 , 0 , 36049 , 0 , 0 , 4.23 , 1 , 4.24576828995133 , 0.9 , 8052 , svt , 0.073105 , 4.23 , 37.6537 , 1.8211 , 0.068815051178 , 3.39 , 31.3817 , 2.3918 , 0.073105 , 4.23 , 37.6537 , 1.8211 , 0.064164 , 4.23 , 38.9634 , 1.7436 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52241 , Multiplier_unq1 , Multiplier , 7942 , 96 , 30 , 51621 , 0 , 52241 , 0 , 35875 , 0 , 0 , 4.27 , 1 , 4.41685855446338 , 0.9 , 8038 , svt , 0.073055 , 4.27 , 37.5153 , 1.8186 , 0.068818931977 , 3.39 , 31.3870 , 2.3927 , 0.073055 , 4.27 , 37.5153 , 1.8186 , 0.064062 , 4.30 , 38.9561 , 1.7419 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52207 , Multiplier_unq1 , Multiplier , 7437 , 95 , 30 , 51667 , 0 , 52207 , 0 , 35856 , 0 , 0 , 4.44 , 1 , 4.59484318452055 , 0.9 , 7532 , svt , 0.073055 , 4.44 , 37.6456 , 1.8188 , 0.068809229979 , 3.38 , 31.3743 , 2.3882 , 0.073055 , 4.44 , 37.6456 , 1.8188 , 0.064062 , 4.51 , 38.5846 , 1.7410 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52284 , Multiplier_unq1 , Multiplier , 7399 , 96 , 30 , 51692 , 0 , 52284 , 0 , 35815 , 0 , 0 , 4.78 , 1 , 20 , 0.9 , 7495 , svt , 0.072953 , 4.78 , 38.2900 , 1.8093 , 0.06881187598 , 3.26 , 31.3112 , 2.3848 , 0.072953 , 4.78 , 38.2900 , 1.8093 , 0.06391 , 5.09 , 39.7286 , 1.7367 , 
17 , 0.583333333333333 , 29 , OFF , 3 , OFF , OS1 , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52284 , Multiplier_unq1 , Multiplier , 7399 , 96 , 30 , 51692 , 0 , 52284 , 0 , 35815 , 0 , 0 , 6.77 , 0 , 20 , 0.9 , 7495 , svt , 0.072953 , 6.77 , 30.3656 , 1.3282 , 0.06881187598 , 4.62 , 24.9097 , 1.7472 , 0.072953 , 6.77 , 30.3656 , 1.3282 , 0.06391 , 7.22 , 31.5049 , 1.2745 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52657 , Multiplier_unq1 , Multiplier , 17842 , 78 , 30 , 52023 , 0 , 52657 , 0 , 36891 , 0 , 0 , 2.48 , 0 , 3.2 , 0.9 , 17920 , svt , 0.073646 , 2.48 , 47.2739 , 2.4819 , 0.069255169185 , 1.97 , 39.1643 , 3.2717 , 0.073646 , 2.48 , 47.2739 , 2.4819 , 0.06471 , 2.47 , 46.2909 , 2.3477 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52638 , Multiplier_unq1 , Multiplier , 8128 , 76 , 30 , 52028 , 0 , 52638 , 0 , 36834 , 0 , 0 , 2.55 , 0 , 3.30950302121402 , 0.9 , 8204 , svt , 0.073594 , 2.55 , 47.3004 , 2.4835 , 0.06921794878 , 2.04 , 39.1138 , 3.2602 , 0.073594 , 2.55 , 47.3004 , 2.4835 , 0.064657 , 2.56 , 47.0931 , 2.3479 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52594 , Multiplier_unq1 , Multiplier , 8049 , 76 , 30 , 52016 , 0 , 52594 , 0 , 36523 , 0 , 0 , 2.64 , 0 , 3.42275320232022 , 0.9 , 8125 , svt , 0.073594 , 2.64 , 47.1683 , 2.4790 , 0.06920383678 , 2.10 , 39.0701 , 3.2432 , 0.073594 , 2.64 , 47.1683 , 2.4790 , 0.064394 , 2.65 , 46.3298 , 2.3408 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52566 , Multiplier_unq1 , Multiplier , 8274 , 83 , 30 , 51999 , 0 , 52566 , 0 , 36492 , 0 , 0 , 2.72 , 0 , 3.53987876998398 , 0.9 , 8357 , svt , 0.073594 , 2.72 , 47.3809 , 2.4791 , 0.06919589878 , 2.18 , 39.0560 , 3.2389 , 0.073594 , 2.72 , 47.3809 , 2.4791 , 0.064447 , 2.75 , 46.6240 , 2.3364 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52574 , Multiplier_unq1 , Multiplier , 8209 , 80 , 30 , 51996 , 0 , 52574 , 0 , 36729 , 0 , 0 , 2.78 , 0 , 3.66101233874791 , 0.9 , 8289 , svt , 0.073594 , 2.78 , 47.3346 , 2.4775 , 0.069188489981 , 2.25 , 39.0595 , 3.2425 , 0.073594 , 2.78 , 47.3346 , 2.4775 , 0.064605 , 2.83 , 47.1921 , 2.3389 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52564 , Multiplier_unq1 , Multiplier , 8206 , 78 , 30 , 52015 , 0 , 52564 , 0 , 36298 , 0 , 0 , 2.91 , 0 , 3.78629106118375 , 0.9 , 8284 , svt , 0.073541 , 2.91 , 47.2139 , 2.4735 , 0.069184079982 , 2.33 , 39.0628 , 3.2455 , 0.073541 , 2.91 , 47.2139 , 2.4735 , 0.064184 , 2.88 , 47.0539 , 2.3463 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52480 , Multiplier_unq1 , Multiplier , 8120 , 78 , 30 , 52011 , 0 , 52480 , 0 , 36321 , 0 , 0 , 2.98 , 0 , 4.04985620455723 , 0.9 , 8198 , svt , 0.073383 , 2.98 , 46.9774 , 2.4510 , 0.069182492382 , 2.46 , 39.0451 , 3.2377 , 0.073383 , 2.98 , 46.9774 , 2.4510 , 0.064289 , 3.13 , 46.5960 , 2.3463 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52578 , Multiplier_unq1 , Multiplier , 8235 , 78 , 30 , 52011 , 0 , 52578 , 0 , 36334 , 0 , 0 , 3.02 , 0 , 3.91585678318227 , 0.9 , 8313 , svt , 0.073594 , 3.02 , 47.5063 , 2.4702 , 0.069182492382 , 2.38 , 39.0594 , 3.2455 , 0.073594 , 3.02 , 47.5063 , 2.4702 , 0.064605 , 3.02 , 46.7840 , 2.3673 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52496 , Multiplier_unq1 , Multiplier , 7847 , 79 , 30 , 51969 , 0 , 52496 , 0 , 36298 , 0 , 0 , 3.13 , 0 , 4.18844104514515 , 0.9 , 7926 , svt , 0.073436 , 3.13 , 47.0897 , 2.4511 , 0.069190077579 , 2.46 , 39.0546 , 3.2392 , 0.073436 , 3.13 , 47.0897 , 2.4511 , 0.064394 , 3.19 , 46.5449 , 2.3331 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52498 , Multiplier_unq1 , Multiplier , 7811 , 80 , 30 , 52005 , 0 , 52498 , 0 , 36145 , 0 , 0 , 3.22 , 0 , 4.33176821658896 , 0.9 , 7891 , svt , 0.073436 , 3.22 , 47.1416 , 2.4519 , 0.069183197981 , 2.42 , 39.0454 , 3.2343 , 0.073436 , 3.22 , 47.1416 , 2.4519 , 0.064237 , 3.24 , 47.1911 , 2.3445 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52657 , Multiplier_unq1 , Multiplier , 7553 , 80 , 30 , 52043 , 0 , 52657 , 0 , 36019 , 0 , 0 , 3.47 , 0 , 20 , 0.9 , 7633 , svt , 0.073436 , 3.47 , 48.0605 , 2.4634 , 0.069186725983 , 2.31 , 38.9937 , 3.2279 , 0.073436 , 3.47 , 48.0605 , 2.4634 , 0.064184 , 3.55 , 46.9475 , 2.3260 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52574 , Multiplier_unq1 , Multiplier , 8209 , 80 , 30 , 51996 , 0 , 52574 , 0 , 36729 , 0 , 0 , 3.59 , 1 , 3.66101233874791 , 0.9 , 8289 , svt , 0.073594 , 3.59 , 38.2707 , 1.8454 , 0.069188489981 , 2.93 , 31.6633 , 2.4112 , 0.073594 , 3.59 , 38.2707 , 1.8454 , 0.064605 , 3.65 , 38.1786 , 1.7418 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52564 , Multiplier_unq1 , Multiplier , 8206 , 78 , 30 , 52015 , 0 , 52564 , 0 , 36298 , 0 , 0 , 3.76 , 1 , 3.78629106118375 , 0.9 , 8284 , svt , 0.073541 , 3.76 , 38.1714 , 1.8425 , 0.069184079982 , 3.02 , 31.6658 , 2.4134 , 0.073541 , 3.76 , 38.1714 , 1.8425 , 0.064184 , 3.73 , 38.0609 , 1.7474 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52578 , Multiplier_unq1 , Multiplier , 8235 , 78 , 30 , 52011 , 0 , 52578 , 0 , 36334 , 0 , 0 , 3.89 , 1 , 3.91585678318227 , 0.9 , 8313 , svt , 0.073594 , 3.89 , 38.4053 , 1.8400 , 0.069182492382 , 3.10 , 31.6627 , 2.4134 , 0.073594 , 3.89 , 38.4053 , 1.8400 , 0.064605 , 3.90 , 37.8468 , 1.7628 , 
