TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top.FPMult.EnableDenormals,TOP.top.FPMult.ExponentWidth,TOP.top.FPMult.FractionWidth,TOP.top.FPMult.Mult.Designware_MODE,TOP.top.FPMult.Mult.MultP.BoothType,TOP.top.FPMult.Mult.MultP.Designware_MODE,TOP.top.FPMult.Mult.MultP.TreeType,TOP.top.FPMult.Mult.PartialProductSum.AdderType,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
130 , 0.492452830188679 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2218 , FPMult_unq1 , FPMult , 582 , 37 , 30 , 2163 , 0 , 2218 , 0 , 2160 , 0 , 0 , 4.05 , 0 , 3.25043965444761 , 1.0 , 619 , lvt , 0.003887 , 4.05 , 1.8099 , 0.2233411 , 0.003653420374 , 3.24 , 1.5684 , 0.2816859 , 0.003887 , 4.05 , 1.8099 , 0.2233411 , 0.003857 , 4.07 , 1.8427 , 0.2238877 , 
130 , 0.492452830188679 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2145 , FPMult_unq1 , FPMult , 541 , 37 , 30 , 2142 , 0 , 2145 , 0 , 2090 , 0 , 0 , 4.59 , 0 , 20 , 1.0 , 578 , lvt , 0.003816 , 4.59 , 1.7961 , 0.2161782 , 0.003613024774 , 3.45 , 1.5274 , 0.2774974 , 0.003816 , 4.59 , 1.7961 , 0.2161782 , 0.003785 , 5.19 , 1.8276 , 0.2159251 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5858 , FPMult_unq1 , FPMult , 2282 , 39 , 30 , 5570 , 0 , 5858 , 0 , 6041 , 0 , 0 , 1.32 , 0 , 0.1 , 1.0 , 2321 , lvt , 0.009668 , 1.32 , 4.5769 , 0.8105532 , 0.008013322918 , 1.11 , 2.9580 , 0.6703616 , 0.009668 , 1.32 , 4.5769 , 0.8105532 , 0.010236 , 1.28 , 4.7399 , 0.8665969 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5869 , FPMult_unq1 , FPMult , 2582 , 42 , 30 , 5570 , 0 , 5869 , 0 , 6047 , 0 , 0 , 1.32 , 0 , 0.1 , 1.0 , 2624 , lvt , 0.009668 , 1.32 , 4.5999 , 0.813425 , 0.008013322918 , 1.11 , 2.9580 , 0.6703616 , 0.009668 , 1.32 , 4.5999 , 0.813425 , 0.010236 , 1.28 , 4.7367 , 0.8707675 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5675 , FPMult_unq1 , FPMult , 4404 , 42 , 30 , 5391 , 0 , 5675 , 0 , 5653 , 0 , 0 , 1.38 , 0 , 1.08 , 1.0 , 4446 , lvt , 0.007891 , 1.38 , 3.6803 , 0.5376141 , 0.007898486512 , 1.08 , 3.0028 , 0.6442698 , 0.007891 , 1.38 , 3.6803 , 0.5376141 , 0.007823 , 1.37 , 3.5974 , 0.5320683 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5426 , FPMult_unq1 , FPMult , 3727 , 39 , 30 , 5142 , 0 , 5426 , 0 , 5649 , 0 , 0 , 1.39 , 0 , 1.09 , 1.0 , 3766 , lvt , 0.007294 , 1.39 , 3.3830 , 0.4798667 , 0.007576909308 , 1.09 , 2.9521 , 0.6144575 , 0.007294 , 1.39 , 3.3830 , 0.4798667 , 0.007666 , 1.38 , 3.4835 , 0.5073835 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4388 , FPMult_unq1 , FPMult , 1024 , 39 , 30 , 4209 , 0 , 4388 , 0 , 4400 , 0 , 0 , 1.58 , 0 , 1.23777364437862 , 1.0 , 1063 , lvt , 0.006022 , 1.58 , 2.7151 , 0.3685204 , 0.0056719657 , 1.24 , 2.2611 , 0.4254165 , 0.006022 , 1.58 , 2.7151 , 0.3685204 , 0.006085 , 1.57 , 2.7536 , 0.3796666 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3867 , FPMult_unq1 , FPMult , 846 , 41 , 30 , 3751 , 0 , 3867 , 0 , 3989 , 0 , 0 , 1.75 , 0 , 1.35582619001622 , 1.0 , 887 , lvt , 0.005344 , 1.75 , 2.3732 , 0.3053996 , 0.005049626486 , 1.37 , 2.0293 , 0.3651774 , 0.005344 , 1.75 , 2.3732 , 0.3053996 , 0.005524 , 1.74 , 2.5098 , 0.3294079 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 2596 , FPMult_unq1 , FPMult , 641 , 37 , 30 , 2548 , 0 , 2596 , 0 , 2593 , 0 , 0 , 2.25 , 0 , 1.78193714816208 , 1.0 , 678 , lvt , 0.004174 , 2.25 , 2.0073 , 0.2437926 , 0.003931955988 , 1.79 , 1.7690 , 0.3055697 , 0.004174 , 2.25 , 2.0073 , 0.2437926 , 0.004184 , 2.26 , 2.0087 , 0.2408308 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2570 , FPMult_unq1 , FPMult , 616 , 39 , 30 , 2535 , 0 , 2570 , 0 , 2518 , 0 , 0 , 2.67 , 0 , 2.13805049065572 , 1.0 , 655 , lvt , 0.004143 , 2.67 , 1.9345 , 0.2267587 , 0.003904790387 , 2.13 , 1.6863 , 0.2914382 , 0.004143 , 2.67 , 1.9345 , 0.2267587 , 0.004123 , 2.67 , 1.9186 , 0.2238075 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 2564 , FPMult_unq1 , FPMult , 600 , 37 , 30 , 2539 , 0 , 2564 , 0 , 2507 , 0 , 0 , 2.92 , 0 , 2.3419668563579 , 1.0 , 637 , lvt , 0.004143 , 2.92 , 1.9437 , 0.2275304 , 0.003906907187 , 2.35 , 1.7366 , 0.2988378 , 0.004143 , 2.92 , 1.9437 , 0.2275304 , 0.004102 , 2.87 , 1.9302 , 0.2252612 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2560 , FPMult_unq1 , FPMult , 594 , 38 , 30 , 2539 , 0 , 2560 , 0 , 2503 , 0 , 0 , 3.21 , 0 , 2.56533172637881 , 1.0 , 632 , lvt , 0.004133 , 3.21 , 1.9310 , 0.2241367 , 0.003906907187 , 2.45 , 1.7453 , 0.2995293 , 0.004133 , 3.21 , 1.9310 , 0.2241367 , 0.004102 , 3.16 , 1.8982 , 0.2180847 , 
131 , 0.49622641509434 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2525 , FPMult_unq1 , FPMult , 582 , 40 , 30 , 2522 , 0 , 2525 , 0 , 2472 , 0 , 0 , 3.54 , 0 , 20 , 1.0 , 622 , lvt , 0.004072 , 3.54 , 1.8911 , 0.2109632 , 0.003857515189 , 2.19 , 1.6732 , 0.2922216 , 0.004072 , 3.54 , 1.8911 , 0.2109632 , 0.004051 , 3.72 , 1.9068 , 0.2108543 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6742 , FPMult_unq1 , FPMult , 2191 , 35 , 30 , 6230 , 0 , 6742 , 0 , 6377 , 0 , 0 , 1.50 , 0 , 0.1 , 1.0 , 2226 , lvt , 0.010488 , 1.50 , 4.6015 , 0.9215375 , 0.007680985311 , 1.22 , 2.7134 , 0.5877432 , 0.010488 , 1.50 , 4.6015 , 0.9215375 , 0.009646 , 1.48 , 4.3006 , 0.7728726 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6300 , FPMult_unq1 , FPMult , 3840 , 35 , 30 , 5846 , 0 , 6300 , 0 , 5744 , 0 , 0 , 1.59 , 0 , 1.23 , 1.0 , 3875 , lvt , 0.007797 , 1.59 , 3.5161 , 0.4854201 , 0.007360995713 , 1.23 , 2.6647 , 0.5459733 , 0.007797 , 1.59 , 3.5161 , 0.4854201 , 0.007349 , 1.60 , 3.3792 , 0.4620197 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4971 , FPMult_unq1 , FPMult , 1143 , 38 , 30 , 4819 , 0 , 4971 , 0 , 4562 , 0 , 0 , 1.87 , 0 , 1.43590963351052 , 1.0 , 1181 , lvt , 0.005862 , 1.87 , 2.5411 , 0.3199381 , 0.005466106902 , 1.44 , 2.0417 , 0.3758495 , 0.005862 , 1.87 , 2.5411 , 0.3199381 , 0.005643 , 1.86 , 2.5374 , 0.3197319 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4158 , FPMult_unq1 , FPMult , 2315 , 39 , 30 , 4007 , 0 , 4158 , 0 , 3778 , 0 , 0 , 2.05 , 0 , 1.6 , 1.0 , 2354 , lvt , 0.00514 , 2.05 , 2.2480 , 0.2594813 , 0.004792082497 , 1.61 , 1.8127 , 0.3115193 , 0.00514 , 2.05 , 2.2480 , 0.2594813 , 0.005009 , 2.04 , 2.3097 , 0.2709858 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4169 , FPMult_unq1 , FPMult , 810 , 36 , 30 , 4019 , 0 , 4169 , 0 , 3718 , 0 , 0 , 2.09 , 0 , 1.610809746569 , 1.0 , 846 , lvt , 0.005173 , 2.09 , 2.2812 , 0.2628897 , 0.004777088497 , 1.62 , 1.8384 , 0.315556 , 0.005173 , 2.09 , 2.2812 , 0.2628897 , 0.004987 , 2.07 , 2.2876 , 0.269408 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3959 , FPMult_unq1 , FPMult , 743 , 38 , 30 , 3874 , 0 , 3959 , 0 , 3474 , 0 , 0 , 2.32 , 0 , 1.8070134631649 , 1.0 , 781 , lvt , 0.004834 , 2.32 , 1.9956 , 0.2192922 , 0.00452201409 , 1.82 , 1.6615 , 0.2783168 , 0.004834 , 2.32 , 1.9956 , 0.2192922 , 0.004615 , 2.28 , 2.0075 , 0.2186777 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3791 , FPMult_unq1 , FPMult , 725 , 38 , 30 , 3754 , 0 , 3791 , 0 , 3260 , 0 , 0 , 2.59 , 0 , 2.02711565597007 , 1.0 , 763 , lvt , 0.004801 , 2.59 , 1.9852 , 0.2146952 , 0.004636144887 , 2.05 , 1.7050 , 0.2908874 , 0.004801 , 2.59 , 1.9852 , 0.2146952 , 0.004549 , 2.57 , 1.9857 , 0.2148168 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3678 , FPMult_unq1 , FPMult , 708 , 37 , 30 , 3644 , 0 , 3678 , 0 , 3157 , 0 , 0 , 2.89 , 0 , 2.2740272645683 , 1.0 , 745 , lvt , 0.00468 , 2.89 , 1.9294 , 0.2088683 , 0.004505961677 , 2.30 , 1.6607 , 0.2810621 , 0.00468 , 2.89 , 1.9294 , 0.2088683 , 0.004418 , 2.88 , 1.8932 , 0.2033049 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 3069 , FPMult_unq1 , FPMult , 3019 , 39 , 30 , 2990 , 0 , 3069 , 0 , 2485 , 0 , 0 , 4.12 , 0 , 3.3 , 1.0 , 3058 , lvt , 0.004101 , 4.12 , 1.8003 , 0.1971737 , 0.003840051607 , 3.30 , 1.5390 , 0.2572216 , 0.004101 , 4.12 , 1.8003 , 0.1971737 , 0.003773 , 4.15 , 1.7831 , 0.1913234 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2997 , FPMult_unq1 , FPMult , 611 , 37 , 30 , 2967 , 0 , 2997 , 0 , 2457 , 0 , 0 , 4.20 , 0 , 3.36325530160228 , 1.0 , 648 , lvt , 0.004035 , 4.20 , 1.7804 , 0.1913531 , 0.003805477207 , 3.35 , 1.5398 , 0.2553877 , 0.004035 , 4.20 , 1.7804 , 0.1913531 , 0.00374 , 4.22 , 1.7776 , 0.1891782 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2975 , FPMult_unq1 , FPMult , 624 , 36 , 30 , 2963 , 0 , 2975 , 0 , 2467 , 0 , 0 , 4.26 , 0 , 3.42772309810784 , 1.0 , 660 , lvt , 0.004024 , 4.26 , 1.7791 , 0.1910933 , 0.003797892007 , 3.40 , 1.5475 , 0.2566239 , 0.004024 , 4.26 , 1.7791 , 0.1910933 , 0.00374 , 4.28 , 1.7757 , 0.1862481 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2981 , FPMult_unq1 , FPMult , 619 , 36 , 30 , 2962 , 0 , 2981 , 0 , 2429 , 0 , 0 , 4.32 , 0 , 3.49342663095024 , 1.0 , 655 , lvt , 0.004024 , 4.32 , 1.7792 , 0.1893192 , 0.003797010006 , 3.45 , 1.5311 , 0.2539357 , 0.004024 , 4.32 , 1.7792 , 0.1893192 , 0.003707 , 4.37 , 1.7727 , 0.184905 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2970 , FPMult_unq1 , FPMult , 616 , 35 , 30 , 2970 , 0 , 2970 , 0 , 2422 , 0 , 0 , 4.44 , 0 , 3.56038958706121 , 1.0 , 651 , lvt , 0.004013 , 4.44 , 1.7691 , 0.1878285 , 0.003802478407 , 3.53 , 1.5602 , 0.258448 , 0.004013 , 4.44 , 1.7691 , 0.1878285 , 0.003707 , 4.45 , 1.7730 , 0.1829809 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2986 , FPMult_unq1 , FPMult , 585 , 36 , 30 , 2970 , 0 , 2986 , 0 , 2429 , 0 , 0 , 4.52 , 0 , 3.62863610741006 , 1.0 , 621 , lvt , 0.004024 , 4.52 , 1.7857 , 0.1898033 , 0.003802478407 , 3.54 , 1.5600 , 0.2583884 , 0.004024 , 4.52 , 1.7857 , 0.1898033 , 0.003707 , 4.54 , 1.7623 , 0.1825972 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2974 , FPMult_unq1 , FPMult , 594 , 36 , 30 , 2970 , 0 , 2974 , 0 , 2414 , 0 , 0 , 4.55 , 0 , 3.69819079570677 , 1.0 , 630 , lvt , 0.004024 , 4.55 , 1.7767 , 0.1870619 , 0.003802478407 , 3.54 , 1.5598 , 0.2585346 , 0.004024 , 4.55 , 1.7767 , 0.1870619 , 0.003707 , 4.55 , 1.7573 , 0.1814819 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2972 , FPMult_unq1 , FPMult , 592 , 37 , 30 , 2970 , 0 , 2972 , 0 , 2410 , 0 , 0 , 4.57 , 0 , 3.76907872727199 , 1.0 , 629 , lvt , 0.004013 , 4.57 , 1.7767 , 0.1852854 , 0.003802478407 , 3.54 , 1.5598 , 0.2585346 , 0.004013 , 4.57 , 1.7767 , 0.1852854 , 0.003696 , 4.69 , 1.7556 , 0.1805046 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2968 , FPMult_unq1 , FPMult , 571 , 37 , 30 , 2969 , 0 , 2968 , 0 , 2409 , 0 , 0 , 4.65 , 0 , 3.84132545807694 , 1.0 , 608 , lvt , 0.004013 , 4.65 , 1.7662 , 0.1858881 , 0.003801772807 , 3.54 , 1.5599 , 0.2585509 , 0.004013 , 4.65 , 1.7662 , 0.1858881 , 0.003696 , 4.80 , 1.7563 , 0.1797519 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2967 , FPMult_unq1 , FPMult , 644 , 36 , 30 , 2964 , 0 , 2967 , 0 , 2401 , 0 , 0 , 4.79 , 0 , 3.91495703395669 , 1.0 , 680 , lvt , 0.004013 , 4.79 , 1.7769 , 0.1864919 , 0.003797539206 , 3.54 , 1.5554 , 0.2570681 , 0.004013 , 4.79 , 1.7769 , 0.1864919 , 0.003696 , 4.86 , 1.7563 , 0.1793286 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2968 , FPMult_unq1 , FPMult , 648 , 45 , 30 , 2981 , 0 , 2968 , 0 , 2403 , 0 , 0 , 4.98 , 0 , 20 , 1.0 , 693 , lvt , 0.004013 , 4.98 , 1.7788 , 0.1846711 , 0.003803184007 , 3.51 , 1.5022 , 0.2530925 , 0.004013 , 4.98 , 1.7788 , 0.1846711 , 0.003696 , 5.26 , 1.7574 , 0.177519 , 
132 , 0.5 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2966 , FPMult_unq1 , FPMult , 580 , 37 , 30 , 2981 , 0 , 2966 , 0 , 2402 , 0 , 0 , 5.05 , 0 , 20 , 1.0 , 617 , lvt , 0.004013 , 5.05 , 1.7768 , 0.1845733 , 0.003803184007 , 3.51 , 1.5022 , 0.2530925 , 0.004013 , 5.05 , 1.7768 , 0.1845733 , 0.003696 , 5.38 , 1.7554 , 0.1773458 , 
133 , 0.50377358490566 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6827 , FPMult_unq1 , FPMult , 2249 , 36 , 30 , 6358 , 0 , 6827 , 0 , 6204 , 0 , 0 , 1.57 , 0 , 0.1 , 1.0 , 2285 , lvt , 0.011177 , 1.57 , 4.5400 , 1.0258 , 0.008297679697 , 1.28 , 2.9615 , 0.6629064 , 0.011177 , 1.57 , 4.5400 , 1.0258 , 0.009569 , 1.53 , 4.2105 , 0.7896089 , 
133 , 0.50377358490566 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6109 , FPMult_unq1 , FPMult , 3895 , 36 , 30 , 5823 , 0 , 6109 , 0 , 5511 , 0 , 0 , 1.63 , 0 , 1.28 , 1.0 , 3931 , lvt , 0.007961 , 1.63 , 3.5437 , 0.5129863 , 0.007644470504 , 1.31 , 2.8070 , 0.5853406 , 0.007961 , 1.63 , 3.5437 , 0.5129863 , 0.007327 , 1.66 , 3.3178 , 0.4805701 , 
133 , 0.50377358490566 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5246 , FPMult_unq1 , FPMult , 1085 , 37 , 30 , 4978 , 0 , 5246 , 0 , 4697 , 0 , 0 , 1.84 , 0 , 1.44222007328285 , 1.0 , 1122 , lvt , 0.006223 , 1.84 , 2.6683 , 0.3449261 , 0.0058619485 , 1.45 , 2.1843 , 0.4131887 , 0.006223 , 1.84 , 2.6683 , 0.3449261 , 0.005927 , 1.86 , 2.5990 , 0.3380294 , 
133 , 0.50377358490566 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4722 , FPMult_unq1 , FPMult , 911 , 36 , 30 , 4576 , 0 , 4722 , 0 , 4151 , 0 , 0 , 2.03 , 0 , 1.57575662104545 , 1.0 , 947 , lvt , 0.005643 , 2.03 , 2.4347 , 0.2968847 , 0.005391842492 , 1.59 , 2.0620 , 0.3733471 , 0.005643 , 2.03 , 2.4347 , 0.2968847 , 0.005238 , 2.04 , 2.3445 , 0.2810359 , 
133 , 0.50377358490566 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3297 , FPMult_unq1 , FPMult , 613 , 38 , 30 , 3314 , 0 , 3297 , 0 , 2734 , 0 , 0 , 4.02 , 0 , 20 , 1.0 , 651 , lvt , 0.004243 , 4.02 , 1.8280 , 0.1793845 , 0.004026330019 , 2.35 , 1.6251 , 0.2675673 , 0.004243 , 4.02 , 1.8280 , 0.1793845 , 0.003926 , 4.34 , 1.8145 , 0.172491 , 
134 , 0.507547169811321 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , OS1 , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 7223 , FPMult_unq1 , FPMult , 2525 , 45 , 30 , 7001 , 0 , 7223 , 0 , 6874 , 0 , 0 , 1.25 , 0 , 0.1 , 1.0 , 2570 , lvt , 0.010758 , 1.25 , 3.9979 , 0.8663075 , 0.008898145327 , 1.03 , 2.9567 , 0.710966 , 0.010758 , 1.25 , 3.9979 , 0.8663075 , 0.010578 , 1.23 , 4.0924 , 0.853889 , 
134 , 0.507547169811321 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , OS1 , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 7219 , FPMult_unq1 , FPMult , 2257 , 37 , 30 , 7001 , 0 , 7219 , 0 , 6874 , 0 , 0 , 1.26 , 0 , 0.1 , 1.0 , 2294 , lvt , 0.010758 , 1.26 , 4.0127 , 0.8679651 , 0.008898145327 , 1.03 , 2.9567 , 0.710966 , 0.010758 , 1.26 , 4.0127 , 0.8679651 , 0.010578 , 1.24 , 4.0887 , 0.8539314 , 
134 , 0.507547169811321 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , OS1 , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 7463 , FPMult_unq1 , FPMult , 5309 , 45 , 30 , 7215 , 0 , 7463 , 0 , 7125 , 0 , 0 , 1.31 , 0 , 1.02 , 1.0 , 5354 , lvt , 0.009946 , 1.31 , 4.2400 , 0.6795491 , 0.009434224923 , 1.02 , 3.1014 , 0.749012 , 0.009946 , 1.31 , 4.2400 , 0.6795491 , 0.009833 , 1.32 , 4.2107 , 0.7022948 , 
134 , 0.507547169811321 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , OS1 , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5802 , FPMult_unq1 , FPMult , 1245 , 37 , 30 , 5437 , 0 , 5802 , 0 , 5463 , 0 , 0 , 1.51 , 0 , 1.16189697782325 , 1.0 , 1282 , lvt , 0.006901 , 1.51 , 2.8484 , 0.4101255 , 0.006302948515 , 1.17 , 2.2101 , 0.4509054 , 0.006901 , 1.51 , 2.8484 , 0.4101255 , 0.006977 , 1.48 , 3.0050 , 0.4388799 , 
134 , 0.507547169811321 , 264 , lvt , 0.9 , YES , 8 , 23 , OFF , 3 , OFF , OS1 , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3843 , FPMult_unq1 , FPMult , 754 , 36 , 30 , 3787 , 0 , 3843 , 0 , 3372 , 0 , 0 , 2.30 , 0 , 1.76891256547651 , 1.0 , 790 , lvt , 0.004866 , 2.30 , 1.9849 , 0.2285034 , 0.004714642884 , 1.78 , 1.6743 , 0.3047776 , 0.004866 , 2.30 , 1.9849 , 0.2285034 , 0.004713 , 2.22 , 1.9730 , 0.2352021 , 
