TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top.FPMult.EnableDenormals,TOP.top.FPMult.ExponentWidth,TOP.top.FPMult.FractionWidth,TOP.top.FPMult.Mult.Designware_MODE,TOP.top.FPMult.Mult.MultP.BoothType,TOP.top.FPMult.Mult.MultP.Designware_MODE,TOP.top.FPMult.Mult.MultP.TreeType,TOP.top.FPMult.Mult.PartialProductSum.AdderType,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
1 , 0.0189873417721519 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , OS1 , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7928 , FPMult_unq1 , FPMult , 5009 , 45 , 30 , 7944 , 0 , 7928 , 0 , 7925 , 0 , 0 , 16.17 , 0 , 2000.02 , 0.9 , 5054 , svt , 0.017798 , 16.17 , 7.4020 , 0.4555209 , 0.016832087655 , 12.30 , 6.0812 , 0.494509 , 0.017798 , 16.17 , 7.4020 , 0.4555209 , 0.017817 , 15.74 , 7.4049 , 0.4555381 , 
2 , 0.0316455696202532 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8807 , FPMult_unq1 , FPMult , 1664 , 53 , 30 , 8820 , 0 , 8807 , 0 , 8803 , 0 , 0 , 11.77 , 0 , 20 , 0.9 , 1717 , svt , 0.018497 , 11.77 , 7.7160 , 0.4537888 , 0.017483003684 , 8.43 , 6.3442 , 0.4946698 , 0.018497 , 11.77 , 7.7160 , 0.4537888 , 0.018497 , 11.95 , 7.7112 , 0.4534252 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 26023 , FPMult_unq1 , FPMult , 7656 , 51 , 30 , 25612 , 0 , 26023 , 0 , 27407 , 0 , 0 , 2.79 , 0 , 0.1 , 0.9 , 7707 , svt , 0.038224 , 2.79 , 9.6744 , 0.9497231 , 0.035716414341 , 2.45 , 10.0658 , 0.992397 , 0.038224 , 2.79 , 9.6744 , 0.9497231 , 0.040012 , 2.74 , 10.0596 , 0.9945621 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 10022 , FPMult_unq1 , FPMult , 11214 , 51 , 30 , 9936 , 0 , 10022 , 0 , 9974 , 0 , 0 , 11.43 , 0 , 8 , 0.9 , 11265 , svt , 0.019573 , 11.43 , 7.7467 , 0.4542321 , 0.018463082248 , 9.20 , 6.2848 , 0.479379 , 0.019573 , 11.43 , 7.7467 , 0.4542321 , 0.019573 , 11.43 , 7.7932 , 0.4550076 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9725 , FPMult_unq1 , FPMult , 1876 , 44 , 30 , 9668 , 0 , 9725 , 0 , 9730 , 0 , 0 , 11.78 , 0 , 8.27819520944127 , 0.9 , 1920 , svt , 0.019458 , 11.78 , 7.7928 , 0.4626826 , 0.018361299423 , 9.52 , 6.3065 , 0.4838269 , 0.019458 , 11.78 , 7.7928 , 0.4626826 , 0.019477 , 11.83 , 7.7370 , 0.4632081 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9234 , FPMult_unq1 , FPMult , 2019 , 44 , 30 , 9227 , 0 , 9234 , 0 , 9219 , 0 , 0 , 12.17 , 0 , 8.54470273386737 , 0.9 , 2063 , svt , 0.019342 , 12.17 , 7.8963 , 0.4708686 , 0.018309437794 , 9.92 , 6.4366 , 0.5030898 , 0.019342 , 12.17 , 7.8963 , 0.4708686 , 0.019342 , 12.27 , 7.7621 , 0.4693608 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9162 , FPMult_unq1 , FPMult , 1759 , 43 , 30 , 9120 , 0 , 9162 , 0 , 9137 , 0 , 0 , 12.63 , 0 , 8.81979017925194 , 0.9 , 1802 , svt , 0.019304 , 12.63 , 7.7790 , 0.4759845 , 0.018260398573 , 10.21 , 6.4114 , 0.5016657 , 0.019304 , 12.63 , 7.7790 , 0.4759845 , 0.019304 , 12.63 , 7.7805 , 0.4750174 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9024 , FPMult_unq1 , FPMult , 1671 , 41 , 30 , 8956 , 0 , 9024 , 0 , 9000 , 0 , 0 , 13.02 , 0 , 9.10373376685294 , 0.9 , 1712 , svt , 0.019246 , 13.02 , 7.8798 , 0.4787776 , 0.018199011359 , 10.53 , 6.4209 , 0.5072452 , 0.019246 , 13.02 , 7.8798 , 0.4787776 , 0.019304 , 12.99 , 7.8198 , 0.4803185 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 8883 , FPMult_unq1 , FPMult , 1877 , 44 , 30 , 8859 , 0 , 8883 , 0 , 8874 , 0 , 0 , 13.40 , 0 , 9.39681861057241 , 0.9 , 1921 , svt , 0.019189 , 13.40 , 7.7835 , 0.4791826 , 0.018135860144 , 10.83 , 6.4142 , 0.5081857 , 0.019189 , 13.40 , 7.7835 , 0.4791826 , 0.019189 , 13.34 , 7.8991 , 0.4779222 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 8332 , FPMult_unq1 , FPMult , 1710 , 44 , 30 , 8287 , 0 , 8332 , 0 , 8364 , 0 , 0 , 13.78 , 0 , 9.69933900324552 , 0.9 , 1754 , svt , 0.018227 , 13.78 , 7.6797 , 0.4641197 , 0.017181712471 , 11.18 , 6.3091 , 0.4917778 , 0.018227 , 13.78 , 7.6797 , 0.4641197 , 0.018266 , 13.75 , 7.7768 , 0.4637716 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 8378 , FPMult_unq1 , FPMult , 1720 , 43 , 30 , 8282 , 0 , 8378 , 0 , 8448 , 0 , 0 , 14.27 , 0 , 10.0115987121464 , 0.9 , 1763 , svt , 0.018227 , 14.27 , 7.6838 , 0.4651605 , 0.017146961669 , 11.52 , 6.2946 , 0.489889 , 0.018227 , 14.27 , 7.6838 , 0.4651605 , 0.018304 , 14.27 , 7.7720 , 0.4629582 , 
3 , 0.0443037974683544 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8223 , FPMult_unq1 , FPMult , 1596 , 49 , 30 , 8221 , 0 , 8223 , 0 , 8212 , 0 , 0 , 15.61 , 0 , 20 , 0.9 , 1645 , svt , 0.018073 , 15.61 , 7.6446 , 0.4588922 , 0.017042003661 , 12.13 , 6.2077 , 0.4901276 , 0.018073 , 15.61 , 7.6446 , 0.4588922 , 0.018073 , 15.56 , 7.6548 , 0.4599146 , 
4 , 0.0569620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 27816 , FPMult_unq1 , FPMult , 12411 , 46 , 30 , 25670 , 0 , 27816 , 0 , 30137 , 0 , 0 , 3.25 , 0 , 0.8 , 0.9 , 12457 , svt , 0.047299 , 3.25 , 18.7287 , 1.3942 , 0.036775519976 , 2.45 , 10.9370 , 1.0494 , 0.047299 , 3.25 , 18.7287 , 1.3942 , 0.048895 , 3.05 , 19.0882 , 1.4053 , 
4 , 0.0569620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9097 , FPMult_unq1 , FPMult , 1762 , 51 , 30 , 9099 , 0 , 9097 , 0 , 9091 , 0 , 0 , 9.57 , 0 , 20 , 0.9 , 1813 , svt , 0.018766 , 9.57 , 7.9393 , 0.4569217 , 0.01769450729 , 5.17 , 6.5245 , 0.4981917 , 0.018766 , 9.57 , 7.9393 , 0.4569217 , 0.018766 , 9.59 , 7.9940 , 0.4571695 , 
4 , 0.0569620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , Sklansky , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 9093 , FPMult_unq1 , FPMult , 15009 , 46 , 30 , 9096 , 0 , 9093 , 0 , 9094 , 0 , 0 , 9.63 , 0 , 9.28 , 0.9 , 15055 , svt , 0.018746 , 9.63 , 8.0335 , 0.4567797 , 0.01769362529 , 5.02 , 6.5177 , 0.4969677 , 0.018746 , 9.63 , 8.0335 , 0.4567797 , 0.018766 , 9.32 , 8.0139 , 0.4574632 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 23093 , FPMult_unq1 , FPMult , 11235 , 47 , 30 , 21983 , 0 , 23093 , 0 , 23174 , 0 , 0 , 4.63 , 0 , 3.2 , 0.9 , 11282 , svt , 0.031728 , 4.63 , 11.9043 , 0.6852916 , 0.030364261746 , 3.67 , 9.3027 , 0.7619214 , 0.031728 , 4.63 , 11.9043 , 0.6852916 , 0.031841 , 4.62 , 11.9263 , 0.6903884 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 22896 , FPMult_unq1 , FPMult , 16942 , 47 , 30 , 21251 , 0 , 22896 , 0 , 22373 , 0 , 0 , 4.72 , 0 , 3.26 , 0.9 , 16989 , svt , 0.031218 , 4.72 , 11.7855 , 0.6715701 , 0.028762373304 , 3.74 , 8.9322 , 0.7036499 , 0.031218 , 4.72 , 11.7855 , 0.6715701 , 0.030709 , 4.71 , 11.4152 , 0.6442568 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 17879 , FPMult_unq1 , FPMult , 5016 , 45 , 30 , 16700 , 0 , 17879 , 0 , 17420 , 0 , 0 , 5.56 , 0 , 3.83086995186699 , 0.9 , 5061 , svt , 0.024763 , 5.56 , 8.8000 , 0.449616 , 0.022796172308 , 4.41 , 7.1822 , 0.5171681 , 0.024763 , 5.56 , 8.8000 , 0.449616 , 0.02448 , 5.58 , 8.9122 , 0.4461325 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 17103 , FPMult_unq1 , FPMult , 2927 , 45 , 30 , 15739 , 0 , 17103 , 0 , 16412 , 0 , 0 , 6.38 , 0 , 4.39388161320879 , 0.9 , 2972 , svt , 0.023555 , 6.38 , 8.1924 , 0.3962881 , 0.021870954265 , 5.05 , 6.7854 , 0.4827733 , 0.023555 , 6.38 , 8.1924 , 0.3962881 , 0.023234 , 6.39 , 8.0705 , 0.3861338 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 15640 , FPMult_unq1 , FPMult , 3031 , 44 , 30 , 14402 , 0 , 15640 , 0 , 14851 , 0 , 0 , 7.25 , 0 , 5.03963743835401 , 0.9 , 3075 , svt , 0.022574 , 7.25 , 7.7265 , 0.3689368 , 0.020502266611 , 5.79 , 6.3426 , 0.4317272 , 0.022574 , 7.25 , 7.7265 , 0.3689368 , 0.021875 , 7.38 , 7.6522 , 0.3517119 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 13807 , FPMult_unq1 , FPMult , 2859 , 44 , 30 , 13731 , 0 , 13807 , 0 , 13822 , 0 , 0 , 8.41 , 0 , 5.78029809308212 , 0.9 , 2903 , svt , 0.021536 , 8.41 , 7.4675 , 0.3480819 , 0.020504559782 , 6.62 , 6.7783 , 0.4792682 , 0.021536 , 8.41 , 7.4675 , 0.3480819 , 0.021611 , 8.38 , 7.4710 , 0.3592716 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 12737 , FPMult_unq1 , FPMult , 2135 , 45 , 30 , 12643 , 0 , 12737 , 0 , 12697 , 0 , 0 , 9.46 , 0 , 6.62981146036597 , 0.9 , 2180 , svt , 0.020649 , 9.46 , 7.1024 , 0.3370464 , 0.019580752912 , 7.61 , 6.1339 , 0.4325382 , 0.020649 , 9.46 , 7.1024 , 0.3370464 , 0.020611 , 9.52 , 7.0816 , 0.3348527 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 11678 , FPMult_unq1 , FPMult , 2058 , 45 , 30 , 11636 , 0 , 11678 , 0 , 11633 , 0 , 0 , 10.76 , 0 , 7.60417530241299 , 0.9 , 2103 , svt , 0.020214 , 10.76 , 7.2401 , 0.3737923 , 0.019162508416 , 8.74 , 6.3978 , 0.4708047 , 0.020214 , 10.76 , 7.2401 , 0.3737923 , 0.020177 , 10.84 , 7.2205 , 0.3723028 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 10394 , FPMult_unq1 , FPMult , 1873 , 44 , 30 , 10331 , 0 , 10394 , 0 , 10364 , 0 , 0 , 12.50 , 0 , 8.72173852537215 , 0.9 , 1917 , svt , 0.019686 , 12.50 , 7.3949 , 0.4210076 , 0.018569275088 , 9.98 , 6.2164 , 0.4695562 , 0.019686 , 12.50 , 7.3949 , 0.4210076 , 0.019667 , 12.48 , 7.3704 , 0.417732 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 8225 , FPMult_unq1 , FPMult , 1610 , 45 , 30 , 8207 , 0 , 8225 , 0 , 8231 , 0 , 0 , 14.32 , 0 , 10.0035467200266 , 0.9 , 1655 , svt , 0.0181 , 14.32 , 7.4294 , 0.4516725 , 0.017129674504 , 11.47 , 6.2316 , 0.4906325 , 0.0181 , 14.32 , 7.4294 , 0.4516725 , 0.0181 , 14.23 , 7.3747 , 0.4517199 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 8041 , FPMult_unq1 , FPMult , 1562 , 44 , 30 , 8030 , 0 , 8041 , 0 , 8040 , 0 , 0 , 16.30 , 0 , 11.4737384855831 , 0.9 , 1606 , svt , 0.018006 , 16.30 , 7.4084 , 0.4609221 , 0.017025245674 , 13.09 , 6.2200 , 0.4909844 , 0.018006 , 16.30 , 7.4084 , 0.4609221 , 0.017987 , 16.24 , 7.3767 , 0.4609768 , 
5 , 0.069620253164557 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7926 , FPMult_unq1 , FPMult , 1624 , 53 , 30 , 7944 , 0 , 7926 , 0 , 7927 , 0 , 0 , 18.66 , 0 , 20 , 0.9 , 1677 , svt , 0.017798 , 18.66 , 7.3360 , 0.4555068 , 0.016831029255 , 15.23 , 6.0337 , 0.4811487 , 0.017798 , 18.66 , 7.3360 , 0.4555068 , 0.017798 , 18.79 , 7.3397 , 0.4560793 , 
6 , 0.0822784810126582 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 1 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8912 , FPMult_unq1 , FPMult , 1672 , 52 , 30 , 8920 , 0 , 8912 , 0 , 8901 , 0 , 0 , 14.66 , 0 , 20 , 0.9 , 1724 , svt , 0.018535 , 14.66 , 7.6376 , 0.4540771 , 0.017508934488 , 11.47 , 6.3611 , 0.4962925 , 0.018535 , 14.66 , 7.6376 , 0.4540771 , 0.018516 , 14.20 , 7.6346 , 0.4538728 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 18024 , FPMult_unq1 , FPMult , 7166 , 43 , 30 , 17239 , 0 , 18024 , 0 , 18239 , 0 , 0 , 5.11 , 0 , 0.1 , 0.9 , 7209 , svt , 0.029113 , 5.11 , 13.1384 , 0.8160297 , 0.024214252033 , 4.45 , 9.0836 , 0.6667941 , 0.029113 , 5.11 , 13.1384 , 0.8160297 , 0.028785 , 5.09 , 13.0988 , 0.794718 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 10276 , FPMult_unq1 , FPMult , 10383 , 43 , 30 , 10187 , 0 , 10276 , 0 , 10180 , 0 , 0 , 10.42 , 0 , 7.22 , 0.9 , 10426 , svt , 0.016701 , 10.42 , 7.1071 , 0.2866555 , 0.015955732996 , 8.34 , 6.1840 , 0.3813255 , 0.016701 , 10.42 , 7.1071 , 0.2866555 , 0.016595 , 10.40 , 6.9867 , 0.2799006 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 10168 , FPMult_unq1 , FPMult , 1928 , 41 , 30 , 10060 , 0 , 10168 , 0 , 10052 , 0 , 0 , 10.88 , 0 , 7.57464049257318 , 0.9 , 1969 , svt , 0.016623 , 10.88 , 7.1323 , 0.2888405 , 0.015835957369 , 8.76 , 6.1345 , 0.3793929 , 0.016623 , 10.88 , 7.1323 , 0.2888405 , 0.016536 , 10.91 , 7.0656 , 0.2861711 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9932 , FPMult_unq1 , FPMult , 1654 , 43 , 30 , 9837 , 0 , 9932 , 0 , 9785 , 0 , 0 , 11.33 , 0 , 7.89204657382797 , 0.9 , 1697 , svt , 0.016426 , 11.33 , 7.0579 , 0.288225 , 0.015640506147 , 9.13 , 6.1152 , 0.3769666 , 0.016426 , 11.33 , 7.0579 , 0.288225 , 0.016341 , 11.31 , 6.9669 , 0.279775 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9648 , FPMult_unq1 , FPMult , 1728 , 44 , 30 , 9587 , 0 , 9648 , 0 , 9495 , 0 , 0 , 11.86 , 0 , 8.22275317020506 , 0.9 , 1772 , svt , 0.016405 , 11.86 , 7.1026 , 0.2979571 , 0.015942326572 , 9.55 , 6.4214 , 0.4109584 , 0.016405 , 11.86 , 7.1026 , 0.2979571 , 0.01632 , 11.79 , 7.1369 , 0.3011331 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9437 , FPMult_unq1 , FPMult , 1636 , 44 , 30 , 9346 , 0 , 9437 , 0 , 9270 , 0 , 0 , 12.29 , 0 , 8.56731762358594 , 0.9 , 1680 , svt , 0.016257 , 12.29 , 7.0684 , 0.2951907 , 0.015545602908 , 9.93 , 6.2274 , 0.3909885 , 0.016257 , 12.29 , 7.0684 , 0.2951907 , 0.016151 , 12.32 , 7.0795 , 0.2973018 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9345 , FPMult_unq1 , FPMult , 1600 , 45 , 30 , 9274 , 0 , 9345 , 0 , 9196 , 0 , 0 , 12.86 , 0 , 8.92632063058458 , 0.9 , 1645 , svt , 0.016172 , 12.86 , 6.8918 , 0.2778792 , 0.015388606893 , 10.34 , 6.1243 , 0.3813901 , 0.016172 , 12.86 , 6.8918 , 0.2778792 , 0.016087 , 12.82 , 7.0316 , 0.2927217 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9211 , FPMult_unq1 , FPMult , 1559 , 45 , 30 , 9132 , 0 , 9211 , 0 , 9051 , 0 , 0 , 13.25 , 0 , 9.30036722119909 , 0.9 , 1604 , svt , 0.016087 , 13.25 , 7.0439 , 0.2955665 , 0.015253660878 , 10.75 , 6.0488 , 0.376375 , 0.016087 , 13.25 , 7.0439 , 0.2955665 , 0.015981 , 13.29 , 7.0816 , 0.2975771 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 7356 , FPMult_unq1 , FPMult , 1435 , 43 , 30 , 7237 , 0 , 7356 , 0 , 7182 , 0 , 0 , 13.88 , 0 , 9.69008777847249 , 0.9 , 1478 , svt , 0.014633 , 13.88 , 7.3109 , 0.3158892 , 0.013785130666 , 11.16 , 6.2525 , 0.387972 , 0.014633 , 13.88 , 7.3109 , 0.3158892 , 0.014545 , 13.83 , 7.2529 , 0.3148026 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 7344 , FPMult_unq1 , FPMult , 1416 , 43 , 30 , 7218 , 0 , 7344 , 0 , 7143 , 0 , 0 , 14.92 , 0 , 10.5192055092416 , 0.9 , 1459 , svt , 0.014567 , 14.92 , 7.2491 , 0.3133828 , 0.013720391862 , 12.05 , 6.1909 , 0.383241 , 0.014567 , 14.92 , 7.2491 , 0.3133828 , 0.01448 , 14.75 , 7.2872 , 0.3128095 , 
7 , 0.0949367088607595 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7229 , FPMult_unq1 , FPMult , 1333 , 45 , 30 , 7167 , 0 , 7229 , 0 , 7056 , 0 , 0 , 15.58 , 0 , 20 , 0.9 , 1378 , svt , 0.01448 , 15.58 , 7.1979 , 0.3111703 , 0.013646833058 , 12.24 , 6.1168 , 0.3816984 , 0.01448 , 15.58 , 7.1979 , 0.3111703 , 0.01437 , 16.26 , 7.2551 , 0.3100702 , 
8 , 0.107594936708861 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 16236 , FPMult_unq1 , FPMult , 6655 , 46 , 30 , 15706 , 0 , 16236 , 0 , 16441 , 0 , 0 , 5.29 , 0 , 0.1 , 0.9 , 6701 , svt , 0.025373 , 5.29 , 11.9233 , 0.6882007 , 0.022136436401 , 4.66 , 8.8667 , 0.6036967 , 0.025373 , 5.29 , 11.9233 , 0.6882007 , 0.025504 , 5.29 , 12.1009 , 0.6948046 , 
8 , 0.107594936708861 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 17440 , FPMult_unq1 , FPMult , 12593 , 46 , 30 , 17574 , 0 , 17440 , 0 , 17667 , 0 , 0 , 5.49 , 0 , 3.74 , 0.9 , 12639 , svt , 0.026182 , 5.49 , 11.7533 , 0.605119 , 0.026826030368 , 4.66 , 9.5884 , 0.7487358 , 0.026182 , 5.49 , 11.7533 , 0.605119 , 0.026292 , 5.43 , 11.7973 , 0.6073472 , 
8 , 0.107594936708861 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 15270 , FPMult_unq1 , FPMult , 3609 , 45 , 30 , 15062 , 0 , 15270 , 0 , 15113 , 0 , 0 , 6.17 , 0 , 4.1476403646799 , 0.9 , 3654 , svt , 0.020954 , 6.17 , 9.1992 , 0.4274642 , 0.021846434666 , 4.78 , 8.5253 , 0.5800358 , 0.020954 , 6.17 , 9.1992 , 0.4274642 , 0.021129 , 6.04 , 9.1222 , 0.4335556 , 
8 , 0.107594936708861 , 78 , svt , 0.8 , YES , 11 , 52 , OFF , 2 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 13266 , FPMult_unq1 , FPMult , 2800 , 43 , 30 , 13110 , 0 , 13266 , 0 , 13258 , 0 , 0 , 6.56 , 0 , 4.4567151799798 , 0.9 , 2843 , svt , 0.019051 , 6.56 , 8.4083 , 0.3814482 , 0.019208725401 , 5.14 , 7.7965 , 0.5082174 , 0.019051 , 6.56 , 8.4083 , 0.3814482 , 0.019161 , 6.60 , 8.5145 , 0.387524 , 
