TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_MultiplierP.MultiplierP.BoothType,TOP.top_MultiplierP.MultiplierP.Designware_MODE,TOP.top_MultiplierP.MultiplierP.TreeType,TOP.top_MultiplierP.MultiplierP.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
4 , 0.28125 , 15 , 2 , OFF , Array , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 662 , MultiplierP_unq1 , MultiplierP , 371 , 32 , 30 , 662 , 0 , 662 , 0 , 626 , 0 , 0 , 1.06 , 0 , 1.42395346516105 , 0.9 , 403 , svt , 0.00114 , 1.06 , 0.5376279 , 0.0352534 , 0.001076392801 , 0.86 , 0.4571086 , 0.0454131 , 0.00114 , 1.06 , 0.5376279 , 0.0352534 , 0.001118 , 1.09 , 0.5588486 , 0.0353037 , 
4 , 0.28125 , 15 , 2 , OFF , Array , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 660 , MultiplierP_unq1 , MultiplierP , 476 , 32 , 30 , 660 , 0 , 660 , 0 , 625 , 0 , 0 , 1.12 , 0 , 1.51881684661479 , 0.9 , 508 , svt , 0.001133 , 1.12 , 0.5354818 , 0.0352313 , 0.001074805201 , 0.91 , 0.4579737 , 0.0456055 , 0.001133 , 1.12 , 0.5354818 , 0.0352313 , 0.001111 , 1.17 , 0.5635201 , 0.0351751 , 
4 , 0.28125 , 15 , 2 , OFF , Array , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 578 , MultiplierP_unq1 , MultiplierP , 380 , 33 , 30 , 566 , 0 , 578 , 0 , 544 , 0 , 0 , 1.25 , 1 , 1.25163177218776 , 0.9 , 413 , svt , 0.001111 , 1.25 , 0.4714202 , 0.0328083 , 0.001051343992 , 1.00 , 0.4172938 , 0.0418798 , 0.001111 , 1.25 , 0.4714202 , 0.0328083 , 0.001096 , 1.25 , 0.4878933 , 0.0330034 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1015 , MultiplierP_unq1 , MultiplierP , 1102 , 33 , 30 , 1022 , 0 , 1015 , 0 , 1091 , 0 , 0 , 0.49 , 0 , 0.63 , 0.9 , 1135 , svt , 0.001541 , 0.49 , 0.6853637 , 0.0645834 , 0.001595538031 , 0.40 , 0.6213735 , 0.0849002 , 0.001541 , 0.49 , 0.6853637 , 0.0645834 , 0.001622 , 0.50 , 0.7460482 , 0.0703036 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 855 , MultiplierP_unq1 , MultiplierP , 449 , 33 , 30 , 851 , 0 , 855 , 0 , 896 , 0 , 0 , 0.52 , 0 , 0.673042482160747 , 0.9 , 482 , svt , 0.00135 , 0.52 , 0.6079331 , 0.0523697 , 0.001331996423 , 0.41 , 0.5339172 , 0.0682549 , 0.00135 , 0.52 , 0.6079331 , 0.0523697 , 0.00142 , 0.53 , 0.662308 , 0.0596217 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 792 , MultiplierP_unq1 , MultiplierP , 436 , 33 , 30 , 788 , 0 , 792 , 0 , 821 , 0 , 0 , 0.56 , 0 , 0.719025686973173 , 0.9 , 469 , svt , 0.001296 , 0.56 , 0.5930062 , 0.0512719 , 0.001259672415 , 0.44 , 0.5231831 , 0.0661131 , 0.001296 , 0.56 , 0.5930062 , 0.0512719 , 0.001327 , 0.56 , 0.6257202 , 0.0538706 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 700 , MultiplierP_unq1 , MultiplierP , 476 , 34 , 30 , 695 , 0 , 700 , 0 , 714 , 0 , 0 , 0.59 , 0 , 0.768150528726604 , 0.9 , 510 , svt , 0.001203 , 0.59 , 0.5554141 , 0.0455787 , 0.001144483207 , 0.47 , 0.4751919 , 0.0575407 , 0.001203 , 0.59 , 0.5554141 , 0.0455787 , 0.001241 , 0.60 , 0.5949053 , 0.050074 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 598 , MultiplierP_unq1 , MultiplierP , 415 , 34 , 30 , 593 , 0 , 598 , 0 , 636 , 0 , 0 , 0.63 , 0 , 0.820631648455942 , 0.9 , 449 , svt , 0.00114 , 0.63 , 0.5404731 , 0.0443797 , 0.001067925595 , 0.50 , 0.4606179 , 0.0554815 , 0.00114 , 0.63 , 0.5404731 , 0.0443797 , 0.001164 , 0.64 , 0.5711942 , 0.0456304 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 559 , MultiplierP_unq1 , MultiplierP , 370 , 34 , 30 , 555 , 0 , 559 , 0 , 581 , 0 , 0 , 0.67 , 0 , 0.876698351772147 , 0.9 , 404 , svt , 0.001111 , 0.67 , 0.5447865 , 0.0450122 , 0.001040230791 , 0.54 , 0.4552102 , 0.0549545 , 0.001111 , 0.67 , 0.5447865 , 0.0450122 , 0.001126 , 0.67 , 0.5610165 , 0.0453466 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 623 , MultiplierP_unq1 , MultiplierP , 396 , 33 , 30 , 623 , 0 , 623 , 0 , 610 , 0 , 0 , 0.71 , 0 , 0.936595610766606 , 0.9 , 429 , svt , 0.001133 , 0.71 , 0.512764 , 0.0385649 , 0.001070747998 , 0.58 , 0.4289949 , 0.0483128 , 0.001133 , 0.71 , 0.512764 , 0.0385649 , 0.001133 , 0.72 , 0.5333544 , 0.0390439 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 625 , MultiplierP_unq1 , MultiplierP , 448 , 36 , 30 , 625 , 0 , 625 , 0 , 608 , 0 , 0 , 0.76 , 0 , 1.00058513436701 , 0.9 , 484 , svt , 0.001125 , 0.76 , 0.5078932 , 0.0376302 , 0.001069513198 , 0.61 , 0.427549 , 0.0479886 , 0.001125 , 0.76 , 0.5078932 , 0.0376302 , 0.001125 , 0.77 , 0.5304189 , 0.0385771 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 625 , MultiplierP_unq1 , MultiplierP , 447 , 36 , 30 , 625 , 0 , 625 , 0 , 592 , 0 , 0 , 0.80 , 0 , 1.06894651182146 , 0.9 , 483 , svt , 0.001126 , 0.80 , 0.5115766 , 0.0371777 , 0.001062457199 , 0.62 , 0.4247928 , 0.0474464 , 0.001126 , 0.80 , 0.5115766 , 0.0371777 , 0.001111 , 0.82 , 0.5295867 , 0.0375073 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 625 , MultiplierP_unq1 , MultiplierP , 447 , 35 , 30 , 625 , 0 , 625 , 0 , 591 , 0 , 0 , 0.84 , 0 , 1.14197843430696 , 0.9 , 482 , svt , 0.001118 , 0.84 , 0.5115701 , 0.0369817 , 0.001062457199 , 0.67 , 0.4245233 , 0.0474464 , 0.001118 , 0.84 , 0.5115701 , 0.0369817 , 0.001103 , 0.88 , 0.5242185 , 0.0370141 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 627 , MultiplierP_unq1 , MultiplierP , 332 , 32 , 30 , 627 , 0 , 627 , 0 , 593 , 0 , 0 , 0.94 , 0 , 20 , 0.9 , 364 , svt , 0.001126 , 0.94 , 0.5166974 , 0.0367702 , 0.001063162799 , 0.67 , 0.4237766 , 0.0471952 , 0.001126 , 0.94 , 0.5166974 , 0.0367702 , 0.001103 , 1.15 , 0.5274628 , 0.0365484 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 625 , MultiplierP_unq1 , MultiplierP , 447 , 36 , 30 , 625 , 0 , 625 , 0 , 592 , 0 , 0 , 1.04 , 1 , 1.06894651182146 , 0.9 , 483 , svt , 0.001126 , 1.04 , 0.4146381 , 0.0277111 , 0.001062457199 , 0.82 , 0.3444618 , 0.0352942 , 0.001126 , 1.04 , 0.4146381 , 0.0277111 , 0.001111 , 1.06 , 0.429267 , 0.0279522 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 625 , MultiplierP_unq1 , MultiplierP , 447 , 35 , 30 , 625 , 0 , 625 , 0 , 591 , 0 , 0 , 1.10 , 1 , 1.14197843430696 , 0.9 , 482 , svt , 0.001118 , 1.10 , 0.4145879 , 0.0275657 , 0.001062457199 , 0.87 , 0.3442432 , 0.0352943 , 0.001118 , 1.10 , 0.4145879 , 0.0275657 , 0.001103 , 1.14 , 0.4248054 , 0.0275862 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 627 , MultiplierP_unq1 , MultiplierP , 332 , 32 , 30 , 627 , 0 , 627 , 0 , 593 , 0 , 0 , 1.22 , 1 , 20 , 0.9 , 364 , svt , 0.001126 , 1.22 , 0.418729 , 0.0274092 , 0.001063162799 , 0.88 , 0.3436173 , 0.0351083 , 0.001126 , 1.22 , 0.418729 , 0.0274092 , 0.001103 , 1.50 , 0.4273678 , 0.0272426 , 
5 , 0.34375 , 15 , 2 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 627 , MultiplierP_unq1 , MultiplierP , 332 , 32 , 30 , 627 , 0 , 627 , 0 , 593 , 0 , 0 , 1.75 , 0 , 20 , 0.9 , 364 , svt , 0.001126 , 1.75 , 0.3324559 , 0.0201351 , 0.001063162799 , 1.26 , 0.2732762 , 0.0257331 , 0.001126 , 1.75 , 0.3324559 , 0.0201351 , 0.001103 , 2.14 , 0.3392421 , 0.0200117 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 969 , MultiplierP_unq1 , MultiplierP , 1106 , 35 , 30 , 971 , 0 , 969 , 0 , 1020 , 0 , 0 , 0.49 , 0 , 0.63 , 0.9 , 1141 , svt , 0.001509 , 0.49 , 0.6902934 , 0.063013 , 0.001475762423 , 0.40 , 0.5969686 , 0.0776428 , 0.001509 , 0.49 , 0.6902934 , 0.063013 , 0.001582 , 0.49 , 0.7389948 , 0.0695771 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 811 , MultiplierP_unq1 , MultiplierP , 391 , 33 , 30 , 825 , 0 , 811 , 0 , 842 , 0 , 0 , 0.52 , 0 , 0.666712798931856 , 0.9 , 424 , svt , 0.001322 , 0.52 , 0.6023122 , 0.0526544 , 0.001357750819 , 0.41 , 0.5495775 , 0.0704401 , 0.001322 , 0.52 , 0.6023122 , 0.0526544 , 0.001379 , 0.54 , 0.6471648 , 0.0581408 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 742 , MultiplierP_unq1 , MultiplierP , 437 , 31 , 30 , 750 , 0 , 742 , 0 , 794 , 0 , 0 , 0.55 , 0 , 0.705565009935794 , 0.9 , 468 , svt , 0.001257 , 0.55 , 0.580454 , 0.049252 , 0.001235505614 , 0.43 , 0.5212631 , 0.0650047 , 0.001257 , 0.55 , 0.580454 , 0.049252 , 0.001319 , 0.55 , 0.6244526 , 0.0542939 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 620 , MultiplierP_unq1 , MultiplierP , 477 , 35 , 30 , 624 , 0 , 620 , 0 , 680 , 0 , 0 , 0.58 , 0 , 0.746681305718533 , 0.9 , 512 , svt , 0.001195 , 0.58 , 0.564687 , 0.0487958 , 0.001164945598 , 0.46 , 0.4990285 , 0.0626706 , 0.001195 , 0.58 , 0.564687 , 0.0487958 , 0.001241 , 0.58 , 0.6121017 , 0.0517472 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 582 , MultiplierP_unq1 , MultiplierP , 468 , 34 , 30 , 578 , 0 , 582 , 0 , 650 , 0 , 0 , 0.61 , 0 , 0.790193624199518 , 0.9 , 502 , svt , 0.001148 , 0.61 , 0.5507205 , 0.0474459 , 0.001082037593 , 0.48 , 0.4745248 , 0.058178 , 0.001148 , 0.61 , 0.5507205 , 0.0474459 , 0.001187 , 0.61 , 0.5937643 , 0.0495181 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 560 , MultiplierP_unq1 , MultiplierP , 372 , 32 , 30 , 560 , 0 , 560 , 0 , 572 , 0 , 0 , 0.65 , 0 , 0.836241591885981 , 0.9 , 404 , svt , 0.001125 , 0.65 , 0.5378624 , 0.0456497 , 0.001052578791 , 0.51 , 0.4595436 , 0.056167 , 0.001125 , 0.65 , 0.5378624 , 0.0456497 , 0.001125 , 0.65 , 0.5609268 , 0.0455806 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 547 , MultiplierP_unq1 , MultiplierP , 363 , 32 , 30 , 546 , 0 , 547 , 0 , 565 , 0 , 0 , 0.69 , 0 , 0.884972971919895 , 0.9 , 395 , svt , 0.001103 , 0.69 , 0.5292375 , 0.0444854 , 0.001034938791 , 0.54 , 0.4540803 , 0.0551574 , 0.001103 , 0.69 , 0.5292375 , 0.0444854 , 0.001118 , 0.68 , 0.5584588 , 0.0447354 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 618 , MultiplierP_unq1 , MultiplierP , 364 , 33 , 30 , 618 , 0 , 618 , 0 , 642 , 0 , 0 , 0.69 , 0 , 0.936544138234534 , 0.9 , 397 , svt , 0.001126 , 0.69 , 0.5133077 , 0.0381981 , 0.001064221198 , 0.57 , 0.4283184 , 0.0477122 , 0.001126 , 0.69 , 0.5133077 , 0.0381981 , 0.00114 , 0.72 , 0.5374835 , 0.038237 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 620 , MultiplierP_unq1 , MultiplierP , 361 , 33 , 30 , 620 , 0 , 620 , 0 , 595 , 0 , 0 , 0.74 , 0 , 0.991120577342174 , 0.9 , 394 , svt , 0.001118 , 0.74 , 0.5083583 , 0.0375118 , 0.001060163998 , 0.60 , 0.4249312 , 0.0472394 , 0.001118 , 0.74 , 0.5083583 , 0.0375118 , 0.001111 , 0.75 , 0.5289405 , 0.0377651 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 620 , MultiplierP_unq1 , MultiplierP , 392 , 32 , 30 , 620 , 0 , 620 , 0 , 586 , 0 , 0 , 0.79 , 0 , 1.04887741936311 , 0.9 , 424 , svt , 0.001118 , 0.79 , 0.5075493 , 0.0372582 , 0.001063691998 , 0.63 , 0.4282898 , 0.047687 , 0.001118 , 0.79 , 0.5075493 , 0.0372582 , 0.001103 , 0.81 , 0.5239046 , 0.0373441 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 621 , MultiplierP_unq1 , MultiplierP , 337 , 34 , 30 , 620 , 0 , 621 , 0 , 584 , 0 , 0 , 0.84 , 0 , 20 , 0.9 , 371 , svt , 0.001118 , 0.84 , 0.5125025 , 0.0371357 , 0.001060163998 , 0.66 , 0.424369 , 0.0470869 , 0.001118 , 0.84 , 0.5125025 , 0.0371357 , 0.001096 , 0.96 , 0.5282079 , 0.0369761 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 620 , MultiplierP_unq1 , MultiplierP , 361 , 33 , 30 , 620 , 0 , 620 , 0 , 595 , 0 , 0 , 0.98 , 1 , 0.991120577342174 , 0.9 , 394 , svt , 0.001118 , 0.98 , 0.4121224 , 0.0279585 , 0.001060163998 , 0.79 , 0.344606 , 0.0351453 , 0.001118 , 0.98 , 0.4121224 , 0.0279585 , 0.001111 , 0.98 , 0.4287549 , 0.0281446 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 621 , MultiplierP_unq1 , MultiplierP , 337 , 34 , 30 , 620 , 0 , 621 , 0 , 584 , 0 , 0 , 1.11 , 1 , 20 , 0.9 , 371 , svt , 0.001118 , 1.11 , 0.4153472 , 0.0276801 , 0.001060163998 , 0.86 , 0.3441155 , 0.0350325 , 0.001118 , 1.11 , 0.4153472 , 0.0276801 , 0.001096 , 1.26 , 0.4279821 , 0.0275593 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 621 , MultiplierP_unq1 , MultiplierP , 337 , 34 , 30 , 620 , 0 , 621 , 0 , 584 , 0 , 0 , 1.59 , 0 , 20 , 0.9 , 371 , svt , 0.001118 , 1.59 , 0.3298177 , 0.0203324 , 0.001060163998 , 1.24 , 0.2736992 , 0.0256809 , 0.001118 , 1.59 , 0.3298177 , 0.0203324 , 0.001096 , 1.80 , 0.339756 , 0.0202423 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 692 , MultiplierP_unq1 , MultiplierP , 379 , 33 , 30 , 691 , 0 , 692 , 0 , 693 , 0 , 0 , 0.66 , 0 , 0.853164496013267 , 0.9 , 412 , svt , 0.001195 , 0.66 , 0.5651727 , 0.0448035 , 0.001173765607 , 0.52 , 0.516494 , 0.0609446 , 0.001195 , 0.66 , 0.5651727 , 0.0448035 , 0.001218 , 0.66 , 0.5946442 , 0.0472978 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 660 , MultiplierP_unq1 , MultiplierP , 373 , 33 , 30 , 662 , 0 , 660 , 0 , 654 , 0 , 0 , 0.70 , 0 , 0.915715717834602 , 0.9 , 406 , svt , 0.001164 , 0.70 , 0.5467552 , 0.0427109 , 0.001121904004 , 0.56 , 0.4885907 , 0.0570388 , 0.001164 , 0.70 , 0.5467552 , 0.0427109 , 0.001179 , 0.71 , 0.581604 , 0.0449098 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 584 , MultiplierP_unq1 , MultiplierP , 407 , 34 , 30 , 583 , 0 , 584 , 0 , 615 , 0 , 0 , 0.76 , 0 , 0.982852990024449 , 0.9 , 441 , svt , 0.001133 , 0.76 , 0.5494233 , 0.0441579 , 0.001067396395 , 0.60 , 0.4745591 , 0.0557851 , 0.001133 , 0.76 , 0.5494233 , 0.0441579 , 0.001148 , 0.76 , 0.581868 , 0.044916 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 562 , MultiplierP_unq1 , MultiplierP , 360 , 33 , 30 , 560 , 0 , 562 , 0 , 566 , 0 , 0 , 0.81 , 0 , 1.0549125467501 , 0.9 , 393 , svt , 0.001111 , 0.81 , 0.5427661 , 0.0435389 , 0.001047815992 , 0.64 , 0.4716028 , 0.0559892 , 0.001111 , 0.81 , 0.5427661 , 0.0435389 , 0.001118 , 0.82 , 0.5703007 , 0.044201 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 560 , MultiplierP_unq1 , MultiplierP , 357 , 33 , 30 , 560 , 0 , 560 , 0 , 548 , 0 , 0 , 0.85 , 0 , 1.13225527376491 , 0.9 , 390 , svt , 0.001103 , 0.85 , 0.5427332 , 0.0429923 , 0.001041818392 , 0.69 , 0.4651898 , 0.0551251 , 0.001103 , 0.85 , 0.5427332 , 0.0429923 , 0.001103 , 0.87 , 0.5611224 , 0.0438395 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 631 , MultiplierP_unq1 , MultiplierP , 448 , 36 , 30 , 631 , 0 , 631 , 0 , 620 , 0 , 0 , 0.92 , 0 , 1.21526851578165 , 0.9 , 484 , svt , 0.001126 , 0.92 , 0.524083 , 0.0370922 , 0.001071982799 , 0.74 , 0.4374394 , 0.0478683 , 0.001126 , 0.92 , 0.524083 , 0.0370922 , 0.001118 , 0.93 , 0.54445 , 0.0369886 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 629 , MultiplierP_unq1 , MultiplierP , 450 , 33 , 30 , 629 , 0 , 629 , 0 , 604 , 0 , 0 , 0.99 , 0 , 1.3043680163567 , 0.9 , 483 , svt , 0.001126 , 0.99 , 0.5221267 , 0.0368681 , 0.001067925599 , 0.79 , 0.4348708 , 0.0475741 , 0.001126 , 0.99 , 0.5221267 , 0.0368681 , 0.001111 , 0.99 , 0.5336255 , 0.0367106 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 625 , MultiplierP_unq1 , MultiplierP , 338 , 34 , 30 , 625 , 0 , 625 , 0 , 592 , 0 , 0 , 1.07 , 0 , 20 , 0.9 , 372 , svt , 0.001118 , 1.07 , 0.5272081 , 0.0368955 , 0.001062457199 , 0.87 , 0.434076 , 0.0474191 , 0.001118 , 1.07 , 0.5272081 , 0.0368955 , 0.001103 , 1.19 , 0.5466533 , 0.0367269 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 560 , MultiplierP_unq1 , MultiplierP , 357 , 33 , 30 , 560 , 0 , 560 , 0 , 548 , 0 , 0 , 1.11 , 1 , 1.13225527376491 , 0.9 , 390 , svt , 0.001103 , 1.11 , 0.4400645 , 0.0320219 , 0.001041818392 , 0.90 , 0.3773564 , 0.0409776 , 0.001103 , 1.11 , 0.4400645 , 0.0320219 , 0.001103 , 1.13 , 0.4549809 , 0.0326489 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 631 , MultiplierP_unq1 , MultiplierP , 448 , 36 , 30 , 631 , 0 , 631 , 0 , 620 , 0 , 0 , 1.20 , 1 , 1.21526851578165 , 0.9 , 484 , svt , 0.001126 , 1.20 , 0.4248066 , 0.0276479 , 0.001071982799 , 0.97 , 0.3547372 , 0.0356081 , 0.001126 , 1.20 , 0.4248066 , 0.0276479 , 0.001118 , 1.21 , 0.4412365 , 0.0275691 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 629 , MultiplierP_unq1 , MultiplierP , 450 , 33 , 30 , 629 , 0 , 629 , 0 , 604 , 0 , 0 , 1.30 , 1 , 1.3043680163567 , 0.9 , 483 , svt , 0.001126 , 1.30 , 0.4232169 , 0.027483 , 0.001067925599 , 1.04 , 0.3526512 , 0.0353905 , 0.001126 , 1.30 , 0.4232169 , 0.027483 , 0.001111 , 1.29 , 0.4324648 , 0.0273648 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 625 , MultiplierP_unq1 , MultiplierP , 338 , 34 , 30 , 625 , 0 , 625 , 0 , 592 , 0 , 0 , 1.40 , 1 , 20 , 0.9 , 372 , svt , 0.001118 , 1.40 , 0.427292 , 0.0275036 , 0.001062457199 , 1.15 , 0.3520038 , 0.0352754 , 0.001118 , 1.40 , 0.427292 , 0.0275036 , 0.001103 , 1.56 , 0.4429522 , 0.0273764 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 625 , MultiplierP_unq1 , MultiplierP , 338 , 34 , 30 , 625 , 0 , 625 , 0 , 592 , 0 , 0 , 2.01 , 0 , 20 , 0.9 , 372 , svt , 0.001118 , 2.01 , 0.3392969 , 0.0202051 , 0.001062457199 , 1.65 , 0.2799751 , 0.0258559 , 0.001118 , 2.01 , 0.3392969 , 0.0202051 , 0.001103 , 2.23 , 0.3516223 , 0.0201105 , 
8 , 0.53125 , 15 , 3 , OFF , Array , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 922 , MultiplierP_unq1 , MultiplierP , 396 , 33 , 30 , 922 , 0 , 922 , 0 , 713 , 0 , 0 , 2.41 , 0 , 40 , 0.9 , 429 , svt , 0.00116 , 2.41 , 0.3109789 , 0.0179921 , 0.001099501207 , 1.45 , 0.2658828 , 0.0261774 , 0.00116 , 2.41 , 0.3109789 , 0.0179921 , 0.001046 , 2.72 , 0.3250602 , 0.0172046 , 
9 , 0.59375 , 15 , 3 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1229 , MultiplierP_unq1 , MultiplierP , 431 , 34 , 30 , 1209 , 0 , 1229 , 0 , 1054 , 0 , 0 , 0.66 , 0 , 0.841449964776335 , 0.9 , 465 , svt , 0.00146 , 0.66 , 0.5424391 , 0.0459918 , 0.001409259624 , 0.52 , 0.4700137 , 0.0626767 , 0.00146 , 0.66 , 0.5424391 , 0.0459918 , 0.001411 , 0.66 , 0.6008931 , 0.0515102 , 
9 , 0.59375 , 15 , 3 , OFF , OS1 , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 959 , MultiplierP_unq1 , MultiplierP , 344 , 32 , 30 , 959 , 0 , 959 , 0 , 784 , 0 , 0 , 2.38 , 0 , 20 , 0.9 , 376 , svt , 0.001176 , 2.38 , 0.292501 , 0.0160297 , 0.001115024411 , 1.69 , 0.2355423 , 0.0219545 , 0.001176 , 2.38 , 0.292501 , 0.0160297 , 0.001079 , 2.89 , 0.306972 , 0.0153406 , 
