TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_FPMult.FPMult.EnableDenormals,TOP.top_FPMult.FPMult.ExponentWidth,TOP.top_FPMult.FPMult.FractionWidth,TOP.top_FPMult.FPMult.Mult.Designware_MODE,TOP.top_FPMult.FPMult.Mult.MultP.Designware_MODE,TOP.top_FPMult.FPMult.Mult.PartialProductSum.AdderType,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1882 , FPMult_unq1 , FPMult , 555 , 35 , 30 , 1794 , 0 , 1882 , 0 , 1726 , 0 , 0 , 1.22 , 0 , 1.52477559955667 , 0.9 , 590 , svt , 0.002228 , 1.22 , 0.8487055 , 0.0843387 , 0.002145906038 , 0.94 , 0.6951536 , 0.09617 , 0.002228 , 1.22 , 0.8487055 , 0.0843387 , 0.002114 , 1.20 , 0.7980417 , 0.0773933 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2035 , FPMult_unq1 , FPMult , 1703 , 34 , 30 , 1995 , 0 , 2035 , 0 , 1982 , 0 , 0 , 1.33 , 0 , 1.68 , 0.9 , 1737 , svt , 0.002706 , 1.33 , 1.1100 , 0.1150236 , 0.002682691246 , 1.09 , 0.9032358 , 0.1327485 , 0.002706 , 1.33 , 1.1100 , 0.1150236 , 0.002535 , 1.33 , 1.0344 , 0.1040619 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1626 , FPMult_unq1 , FPMult , 504 , 34 , 30 , 1615 , 0 , 1626 , 0 , 1550 , 0 , 0 , 1.34 , 0 , 1.7259786510268 , 0.9 , 538 , svt , 0.001963 , 1.34 , 0.7321241 , 0.0671087 , 0.001882717239 , 1.06 , 0.6141552 , 0.0783296 , 0.001963 , 1.34 , 0.7321241 , 0.0671087 , 0.001938 , 1.36 , 0.7317551 , 0.0678399 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1681 , FPMult_unq1 , FPMult , 497 , 34 , 30 , 1578 , 0 , 1681 , 0 , 1583 , 0 , 0 , 1.35 , 0 , 1.71556035254598 , 0.9 , 531 , svt , 0.001962 , 1.35 , 0.6955191 , 0.0647741 , 0.001814626838 , 1.05 , 0.5770143 , 0.0745776 , 0.001962 , 1.35 , 0.6955191 , 0.0647741 , 0.001955 , 1.35 , 0.7110621 , 0.0663601 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1270 , FPMult_unq1 , FPMult , 441 , 33 , 30 , 1249 , 0 , 1270 , 0 , 1154 , 0 , 0 , 1.48 , 0 , 1.91701980468562 , 0.9 , 474 , svt , 0.001565 , 1.48 , 0.6011134 , 0.0474834 , 0.001532563233 , 1.17 , 0.5290468 , 0.0631791 , 0.001565 , 1.48 , 0.6011134 , 0.0474834 , 0.001513 , 1.48 , 0.6100839 , 0.048411 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1540 , FPMult_unq1 , FPMult , 472 , 33 , 30 , 1529 , 0 , 1540 , 0 , 1433 , 0 , 0 , 1.50 , 0 , 1.93262496753376 , 0.9 , 505 , svt , 0.001816 , 1.50 , 0.6292394 , 0.053298 , 0.001778817637 , 1.18 , 0.579134 , 0.0735334 , 0.001816 , 1.50 , 0.6292394 , 0.053298 , 0.001784 , 1.50 , 0.6497465 , 0.0550222 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1571 , FPMult_unq1 , FPMult , 486 , 34 , 30 , 1517 , 0 , 1571 , 0 , 1456 , 0 , 0 , 1.51 , 0 , 1.95373162101126 , 0.9 , 520 , svt , 0.001846 , 1.51 , 0.6523342 , 0.0541658 , 0.001746007236 , 1.20 , 0.5554656 , 0.0695269 , 0.001846 , 1.51 , 0.6523342 , 0.0541658 , 0.001796 , 1.51 , 0.6438119 , 0.0563447 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1122 , FPMult_unq1 , FPMult , 412 , 34 , 30 , 1105 , 0 , 1122 , 0 , 1102 , 0 , 0 , 1.52 , 0 , 1.95983835097858 , 0.9 , 446 , svt , 0.001476 , 1.52 , 0.5956161 , 0.0445752 , 0.001425488429 , 1.20 , 0.5242874 , 0.0576477 , 0.001476 , 1.52 , 0.5956161 , 0.0445752 , 0.001476 , 1.51 , 0.5998091 , 0.0444798 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1278 , FPMult_unq1 , FPMult , 428 , 34 , 30 , 1276 , 0 , 1278 , 0 , 1185 , 0 , 0 , 1.54 , 0 , 1.95625523641724 , 0.9 , 462 , svt , 0.00156 , 1.54 , 0.5902213 , 0.0458815 , 0.001506985234 , 1.20 , 0.5167371 , 0.0602544 , 0.00156 , 1.54 , 0.5902213 , 0.0458815 , 0.001519 , 1.52 , 0.5865757 , 0.0464617 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1469 , FPMult_unq1 , FPMult , 480 , 34 , 30 , 1390 , 0 , 1469 , 0 , 1386 , 0 , 0 , 1.60 , 0 , 2.04914914383536 , 0.9 , 514 , svt , 0.001641 , 1.60 , 0.6276752 , 0.0485959 , 0.00153097563 , 1.26 , 0.4998469 , 0.0591026 , 0.001641 , 1.60 , 0.6276752 , 0.0485959 , 0.0016 , 1.61 , 0.6180317 , 0.0467069 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1049 , FPMult_unq1 , FPMult , 418 , 35 , 30 , 1041 , 0 , 1049 , 0 , 1032 , 0 , 0 , 1.68 , 0 , 2.17584466357321 , 0.9 , 453 , svt , 0.001438 , 1.68 , 0.5733466 , 0.0427704 , 0.001388973628 , 1.33 , 0.5143766 , 0.0578501 , 0.001438 , 1.68 , 0.5733466 , 0.0427704 , 0.001432 , 1.68 , 0.5789958 , 0.0428171 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1486 , FPMult_unq1 , FPMult , 450 , 34 , 30 , 1467 , 0 , 1486 , 0 , 1369 , 0 , 0 , 1.68 , 0 , 2.17715410570772 , 0.9 , 484 , svt , 0.001753 , 1.68 , 0.613821 , 0.049628 , 0.001680386435 , 1.33 , 0.5360593 , 0.0675978 , 0.001753 , 1.68 , 0.613821 , 0.049628 , 0.001704 , 1.68 , 0.617152 , 0.0496924 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 939 , FPMult_unq1 , FPMult , 429 , 38 , 30 , 932 , 0 , 939 , 0 , 916 , 0 , 0 , 1.83 , 0 , 2.37590641478286 , 0.9 , 467 , svt , 0.001394 , 1.83 , 0.5517601 , 0.0447228 , 0.001352282418 , 1.44 , 0.5058715 , 0.0601669 , 0.001394 , 1.83 , 0.5517601 , 0.0447228 , 0.001383 , 1.82 , 0.5494999 , 0.0446096 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 984 , FPMult_unq1 , FPMult , 404 , 33 , 30 , 970 , 0 , 984 , 0 , 958 , 0 , 0 , 1.85 , 0 , 2.41565841266249 , 0.9 , 437 , svt , 0.001416 , 1.85 , 0.5599152 , 0.0435151 , 0.001351929622 , 1.47 , 0.5026756 , 0.057764 , 0.001416 , 1.85 , 0.5599152 , 0.0435151 , 0.001405 , 1.85 , 0.5620176 , 0.0426495 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1437 , FPMult_unq1 , FPMult , 441 , 33 , 30 , 1431 , 0 , 1437 , 0 , 1296 , 0 , 0 , 1.89 , 0 , 2.45262276935641 , 0.9 , 474 , svt , 0.001697 , 1.89 , 0.5872217 , 0.0472072 , 0.001631170832 , 1.49 , 0.5063381 , 0.0629785 , 0.001697 , 1.89 , 0.5872217 , 0.0472072 , 0.001642 , 1.88 , 0.6017155 , 0.0478882 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 978 , FPMult_unq1 , FPMult , 1447 , 34 , 30 , 982 , 0 , 978 , 0 , 983 , 0 , 0 , 1.92 , 0 , 2.52 , 0.9 , 1481 , svt , 0.001488 , 1.92 , 0.5558994 , 0.0496535 , 0.001414375219 , 1.53 , 0.4991112 , 0.0609507 , 0.001488 , 1.92 , 0.5558994 , 0.0496535 , 0.00148 , 1.92 , 0.5611939 , 0.048002 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1447 , FPMult_unq1 , FPMult , 444 , 35 , 30 , 1425 , 0 , 1447 , 0 , 1292 , 0 , 0 , 1.92 , 0 , 2.50336328050443 , 0.9 , 479 , svt , 0.001673 , 1.92 , 0.5652643 , 0.0428897 , 0.001578780032 , 1.52 , 0.4750931 , 0.0570432 , 0.001673 , 1.92 , 0.5652643 , 0.0428897 , 0.001592 , 1.92 , 0.5616024 , 0.0423195 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 909 , FPMult_unq1 , FPMult , 378 , 35 , 30 , 925 , 0 , 909 , 0 , 906 , 0 , 0 , 1.99 , 0 , 2.60116616710121 , 0.9 , 413 , svt , 0.001436 , 1.99 , 0.5535892 , 0.0503727 , 0.001374156012 , 1.58 , 0.484296 , 0.0600369 , 0.001436 , 1.99 , 0.5535892 , 0.0503727 , 0.001424 , 1.98 , 0.5355896 , 0.0478586 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1065 , FPMult_unq1 , FPMult , 412 , 33 , 30 , 1051 , 0 , 1065 , 0 , 952 , 0 , 0 , 2.07 , 0 , 2.68727165572946 , 0.9 , 445 , svt , 0.001397 , 2.07 , 0.5261678 , 0.0406293 , 0.00132758642 , 1.63 , 0.4613163 , 0.0537011 , 0.001397 , 2.07 , 0.5261678 , 0.0406293 , 0.001333 , 2.09 , 0.5320646 , 0.0406175 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 883 , FPMult_unq1 , FPMult , 377 , 34 , 30 , 874 , 0 , 883 , 0 , 861 , 0 , 0 , 2.08 , 0 , 2.68190356800751 , 0.9 , 411 , svt , 0.001328 , 2.08 , 0.5496556 , 0.0421332 , 0.001267434015 , 1.62 , 0.4856881 , 0.054485 , 0.001328 , 2.08 , 0.5496556 , 0.0421332 , 0.001323 , 2.06 , 0.5481678 , 0.0411398 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1061 , FPMult_unq1 , FPMult , 406 , 34 , 30 , 1059 , 0 , 1061 , 0 , 962 , 0 , 0 , 2.09 , 0 , 2.73723538547163 , 0.9 , 440 , svt , 0.001397 , 2.09 , 0.5291588 , 0.0401167 , 0.001327410021 , 1.66 , 0.4653667 , 0.0537989 , 0.001397 , 2.09 , 0.5291588 , 0.0401167 , 0.00135 , 2.09 , 0.5347122 , 0.0405939 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1306 , FPMult_unq1 , FPMult , 413 , 34 , 30 , 1304 , 0 , 1306 , 0 , 1163 , 0 , 0 , 2.11 , 0 , 2.76294564220116 , 0.9 , 447 , svt , 0.001605 , 2.11 , 0.5561922 , 0.042029 , 0.001534856424 , 1.68 , 0.4924796 , 0.0593204 , 0.001605 , 2.11 , 0.5561922 , 0.042029 , 0.001537 , 2.12 , 0.5652028 , 0.0438186 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 805 , FPMult_unq1 , FPMult , 375 , 34 , 30 , 787 , 0 , 805 , 0 , 782 , 0 , 0 , 2.12 , 0 , 2.75268019965624 , 0.9 , 409 , svt , 0.001278 , 2.12 , 0.5336689 , 0.0495486 , 0.001189817992 , 1.67 , 0.4498596 , 0.0534897 , 0.001278 , 2.12 , 0.5336689 , 0.0495486 , 0.001253 , 2.11 , 0.5229164 , 0.0459702 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 770 , FPMult_unq1 , FPMult , 388 , 33 , 30 , 767 , 0 , 770 , 0 , 765 , 0 , 0 , 2.13 , 0 , 2.77142549728758 , 0.9 , 421 , svt , 0.001237 , 2.13 , 0.5088004 , 0.045942 , 0.001182409192 , 1.69 , 0.4450154 , 0.0536966 , 0.001237 , 2.13 , 0.5088004 , 0.045942 , 0.001237 , 2.12 , 0.5074149 , 0.0459845 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 771 , FPMult_unq1 , FPMult , 390 , 33 , 30 , 768 , 0 , 771 , 0 , 764 , 0 , 0 , 2.19 , 0 , 2.86068977705798 , 0.9 , 423 , svt , 0.001233 , 2.19 , 0.5060675 , 0.0455949 , 0.001178175592 , 1.74 , 0.4493102 , 0.0542846 , 0.001233 , 2.19 , 0.5060675 , 0.0455949 , 0.001237 , 2.20 , 0.5039666 , 0.0450489 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 773 , FPMult_unq1 , FPMult , 391 , 34 , 30 , 768 , 0 , 773 , 0 , 780 , 0 , 0 , 2.28 , 0 , 2.95282915184743 , 0.9 , 425 , svt , 0.001233 , 2.28 , 0.4995481 , 0.0448514 , 0.00116618039 , 1.81 , 0.4298965 , 0.0511828 , 0.001233 , 2.28 , 0.4995481 , 0.0448514 , 0.001237 , 2.25 , 0.5020021 , 0.04531 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 773 , FPMult_unq1 , FPMult , 372 , 36 , 30 , 771 , 0 , 773 , 0 , 773 , 0 , 0 , 2.33 , 0 , 3.04793622500623 , 0.9 , 408 , svt , 0.001233 , 2.33 , 0.5103601 , 0.0446154 , 0.001166003991 , 1.85 , 0.4344161 , 0.051521 , 0.001233 , 2.33 , 0.5103601 , 0.0446154 , 0.001233 , 2.33 , 0.4968654 , 0.0442932 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1167 , FPMult_unq1 , FPMult , 392 , 34 , 30 , 1151 , 0 , 1167 , 0 , 1009 , 0 , 0 , 2.40 , 0 , 3.11253272094573 , 0.9 , 426 , svt , 0.001395 , 2.40 , 0.5192606 , 0.0377334 , 0.001311534004 , 1.90 , 0.4240236 , 0.0485015 , 0.001395 , 2.40 , 0.5192606 , 0.0377334 , 0.001308 , 2.39 , 0.5087405 , 0.0365862 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 767 , FPMult_unq1 , FPMult , 378 , 34 , 30 , 767 , 0 , 767 , 0 , 765 , 0 , 0 , 2.41 , 0 , 3.14610658252714 , 0.9 , 412 , svt , 0.001229 , 2.41 , 0.5003293 , 0.0439772 , 0.00116088839 , 1.86 , 0.4314198 , 0.0507799 , 0.001229 , 2.41 , 0.5003293 , 0.0439772 , 0.001229 , 2.39 , 0.4963358 , 0.0443133 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 764 , FPMult_unq1 , FPMult , 372 , 33 , 30 , 771 , 0 , 764 , 0 , 765 , 0 , 0 , 2.48 , 0 , 3.2474388891127 , 0.9 , 405 , svt , 0.001229 , 2.48 , 0.5016952 , 0.0441771 , 0.001166533191 , 1.85 , 0.4371604 , 0.0512063 , 0.001229 , 2.48 , 0.5016952 , 0.0441771 , 0.001229 , 2.47 , 0.4986937 , 0.0440936 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 771 , FPMult_unq1 , FPMult , 364 , 34 , 30 , 770 , 0 , 771 , 0 , 753 , 0 , 0 , 2.52 , 0 , 3.30566187398671 , 0.9 , 398 , svt , 0.001148 , 2.52 , 0.5016422 , 0.0349913 , 0.001087329598 , 1.98 , 0.4351677 , 0.045763 , 0.001148 , 2.52 , 0.5016422 , 0.0349913 , 0.001143 , 2.52 , 0.5025437 , 0.0347345 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 978 , FPMult_unq1 , FPMult , 1447 , 34 , 30 , 982 , 0 , 978 , 0 , 983 , 0 , 0 , 2.52 , 1 , 2.52 , 0.9 , 1481 , svt , 0.001488 , 2.52 , 0.4499894 , 0.0369205 , 0.001414375219 , 2.02 , 0.4038588 , 0.0452496 , 0.001488 , 2.52 , 0.4499894 , 0.0369205 , 0.00148 , 2.52 , 0.454242 , 0.0356946 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 765 , FPMult_unq1 , FPMult , 373 , 33 , 30 , 771 , 0 , 765 , 0 , 765 , 0 , 0 , 2.57 , 0 , 3.35203498733679 , 0.9 , 406 , svt , 0.001229 , 2.57 , 0.5004667 , 0.0439153 , 0.001166180391 , 1.90 , 0.4367634 , 0.0510123 , 0.001229 , 2.57 , 0.5004667 , 0.0439153 , 0.001229 , 2.57 , 0.4985331 , 0.0434538 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 785 , FPMult_unq1 , FPMult , 402 , 35 , 30 , 792 , 0 , 785 , 0 , 784 , 0 , 0 , 2.58 , 0 , 20 , 0.9 , 437 , svt , 0.001237 , 2.58 , 0.5138802 , 0.0430251 , 0.001172530792 , 1.70 , 0.4289612 , 0.0504996 , 0.001237 , 2.58 , 0.5138802 , 0.0430251 , 0.001233 , 2.58 , 0.5102585 , 0.0429011 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1148 , FPMult_unq1 , FPMult , 387 , 35 , 30 , 1154 , 0 , 1148 , 0 , 994 , 0 , 0 , 2.65 , 0 , 3.50635198571616 , 0.9 , 422 , svt , 0.001376 , 2.65 , 0.5046419 , 0.0355171 , 0.001308711604 , 1.97 , 0.4221289 , 0.0468576 , 0.001376 , 2.65 , 0.5046419 , 0.0355171 , 0.001296 , 2.64 , 0.49869 , 0.0337204 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 762 , FPMult_unq1 , FPMult , 371 , 34 , 30 , 770 , 0 , 762 , 0 , 762 , 0 , 0 , 2.66 , 0 , 20 , 0.9 , 405 , svt , 0.001221 , 2.66 , 0.5054965 , 0.0429005 , 0.001159653592 , 1.77 , 0.421993 , 0.0501317 , 0.001221 , 2.66 , 0.5054965 , 0.0429005 , 0.001221 , 2.68 , 0.5014052 , 0.042736 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 948 , FPMult_unq1 , FPMult , 423 , 38 , 30 , 947 , 0 , 948 , 0 , 846 , 0 , 0 , 2.67 , 0 , 3.48513070065504 , 0.9 , 461 , svt , 0.001193 , 2.67 , 0.4734771 , 0.0317322 , 0.001146776407 , 2.13 , 0.4023541 , 0.0436867 , 0.001193 , 2.67 , 0.4734771 , 0.0317322 , 0.001146 , 2.66 , 0.4627546 , 0.0301903 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 762 , FPMult_unq1 , FPMult , 366 , 34 , 30 , 770 , 0 , 762 , 0 , 762 , 0 , 0 , 2.78 , 0 , 20 , 0.9 , 400 , svt , 0.001221 , 2.78 , 0.5115315 , 0.0428863 , 0.001159653592 , 1.84 , 0.4245588 , 0.0504272 , 0.001221 , 2.78 , 0.5115315 , 0.0428863 , 0.001221 , 2.73 , 0.5079865 , 0.0426647 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 765 , FPMult_unq1 , FPMult , 384 , 35 , 30 , 765 , 0 , 765 , 0 , 744 , 0 , 0 , 2.80 , 0 , 20 , 0.9 , 419 , svt , 0.001143 , 2.80 , 0.5015717 , 0.0338696 , 0.001081155599 , 1.82 , 0.4264241 , 0.0454879 , 0.001143 , 2.80 , 0.5015717 , 0.0338696 , 0.001132 , 2.88 , 0.5035333 , 0.0337343 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 756 , FPMult_unq1 , FPMult , 369 , 36 , 30 , 756 , 0 , 756 , 0 , 736 , 0 , 0 , 2.92 , 0 , 20 , 0.9 , 405 , svt , 0.001143 , 2.92 , 0.4870878 , 0.0339356 , 0.001079391598 , 1.89 , 0.4072488 , 0.0455219 , 0.001143 , 2.92 , 0.4870878 , 0.0339356 , 0.001132 , 2.86 , 0.4824246 , 0.033822 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1144 , FPMult_unq1 , FPMult , 446 , 36 , 30 , 1158 , 0 , 1144 , 0 , 992 , 0 , 0 , 3.02 , 0 , 40 , 0.9 , 482 , svt , 0.00137 , 3.02 , 0.502252 , 0.0330555 , 0.001301832005 , 1.93 , 0.409738 , 0.0462994 , 0.00137 , 3.02 , 0.502252 , 0.0330555 , 0.001284 , 3.11 , 0.4923587 , 0.0315035 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1151 , FPMult_unq1 , FPMult , 388 , 34 , 30 , 1165 , 0 , 1151 , 0 , 998 , 0 , 0 , 3.14 , 0 , 20 , 0.9 , 422 , svt , 0.00137 , 3.14 , 0.5021863 , 0.0329123 , 0.001302714005 , 1.93 , 0.4090497 , 0.0459319 , 0.00137 , 3.14 , 0.5021863 , 0.0329123 , 0.001284 , 3.18 , 0.4913367 , 0.0314154 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 764 , FPMult_unq1 , FPMult , 368 , 36 , 30 , 772 , 0 , 764 , 0 , 764 , 0 , 0 , 3.25 , 0 , 20 , 0.9 , 404 , svt , 0.001221 , 3.25 , 0.5682167 , 0.0430173 , 0.001160182792 , 2.24 , 0.473913 , 0.0506298 , 0.001221 , 3.25 , 0.5682167 , 0.0430173 , 0.001221 , 3.35 , 0.5659766 , 0.0428356 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 934 , FPMult_unq1 , FPMult , 388 , 37 , 30 , 937 , 0 , 934 , 0 , 821 , 0 , 0 , 3.30 , 0 , 20 , 0.9 , 425 , svt , 0.001187 , 3.30 , 0.4643944 , 0.0298621 , 0.001126666806 , 2.23 , 0.3867652 , 0.0421085 , 0.001187 , 3.30 , 0.4643944 , 0.0298621 , 0.001129 , 3.30 , 0.4558403 , 0.0289643 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 762 , FPMult_unq1 , FPMult , 371 , 34 , 30 , 770 , 0 , 762 , 0 , 762 , 0 , 0 , 3.46 , 1 , 20 , 0.9 , 405 , svt , 0.001221 , 3.46 , 0.4094363 , 0.0319268 , 0.001159653592 , 2.31 , 0.3423518 , 0.0372552 , 0.001221 , 3.46 , 0.4094363 , 0.0319268 , 0.001221 , 3.49 , 0.4061537 , 0.0318047 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1148 , FPMult_unq1 , FPMult , 387 , 35 , 30 , 1154 , 0 , 1148 , 0 , 994 , 0 , 0 , 3.46 , 1 , 3.50635198571616 , 0.9 , 422 , svt , 0.001376 , 3.46 , 0.4084203 , 0.0264582 , 0.001308711604 , 2.58 , 0.341971 , 0.0348169 , 0.001376 , 3.46 , 0.4084203 , 0.0264582 , 0.001296 , 3.46 , 0.4036954 , 0.0251218 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 762 , FPMult_unq1 , FPMult , 366 , 34 , 30 , 770 , 0 , 762 , 0 , 762 , 0 , 0 , 3.61 , 1 , 20 , 0.9 , 400 , svt , 0.001221 , 3.61 , 0.4142987 , 0.0319133 , 0.001159653592 , 2.40 , 0.3443806 , 0.0374697 , 0.001221 , 3.61 , 0.4142987 , 0.0319133 , 0.001221 , 3.56 , 0.4114492 , 0.0317496 , 
