TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_FMA.FMA.Designware_MODE,TOP.top_FMA.FMA.EnableDenormals,TOP.top_FMA.FMA.ExponentWidth,TOP.top_FMA.FMA.FMA_MAN0.MUL0.BoothType,TOP.top_FMA.FMA.FMA_MAN0.MUL0.Designware_MODE,TOP.top_FMA.FMA.FMA_MAN0.MUL0.TreeType,TOP.top_FMA.FMA.FractionWidth,TOP.top_FMA.FMA.UseInc,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
15 , 0.316326530612245 , 48 , svt , 0.8 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9500 , FMA_unq1 , FMA , 1081 , 34 , 30 , 9333 , 0 , 9500 , 0 , 9503 , 0 , 0 , 52.19 , 0 , 37.4666202695979 , 0.9 , 1115 , svt , 0.016806 , 52.19 , 7.7091 , 0.2939374 , 0.015632391813 , 38.77 , 5.7751 , 0.3267199 , 0.016806 , 52.19 , 7.7091 , 0.2939374 , 0.016806 , 52.15 , 7.7067 , 0.2940643 , 
15 , 0.316326530612245 , 48 , svt , 0.8 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9502 , FMA_unq1 , FMA , 1108 , 36 , 30 , 9333 , 0 , 9502 , 0 , 9506 , 0 , 0 , 52.33 , 0 , 38.0043032146418 , 0.9 , 1144 , svt , 0.016806 , 52.33 , 7.7003 , 0.2934329 , 0.015632039013 , 38.63 , 5.7819 , 0.3277169 , 0.016806 , 52.33 , 7.7003 , 0.2934329 , 0.016806 , 52.23 , 7.6936 , 0.293562 , 
15 , 0.316326530612245 , 48 , svt , 0.8 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 10046 , FMA_unq1 , FMA , 1208 , 36 , 30 , 9921 , 0 , 10046 , 0 , 10046 , 0 , 0 , 53.37 , 0 , 38.1127622364465 , 0.9 , 1244 , svt , 0.016266 , 53.37 , 7.6948 , 0.2847332 , 0.015272006654 , 37.34 , 5.6886 , 0.3353018 , 0.016266 , 53.37 , 7.6948 , 0.2847332 , 0.016266 , 53.30 , 7.6989 , 0.2848529 , 
15 , 0.316326530612245 , 48 , svt , 0.8 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10039 , FMA_unq1 , FMA , 15549 , 34 , 30 , 9922 , 0 , 10039 , 0 , 10040 , 0 , 0 , 53.39 , 0 , 59.36 , 0.9 , 15583 , svt , 0.016266 , 53.39 , 7.6965 , 0.2851957 , 0.015272006653 , 37.47 , 5.6727 , 0.33459 , 0.016266 , 53.39 , 7.6965 , 0.2851957 , 0.016266 , 53.41 , 7.6875 , 0.2852731 , 
15 , 0.316326530612245 , 48 , svt , 0.8 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 10049 , FMA_unq1 , FMA , 1373 , 33 , 30 , 9924 , 0 , 10049 , 0 , 10051 , 0 , 0 , 53.70 , 0 , 38.3306097445179 , 0.9 , 1406 , svt , 0.016284 , 53.70 , 7.7362 , 0.2848257 , 0.015272712254 , 37.50 , 5.6900 , 0.3363568 , 0.016284 , 53.70 , 7.7362 , 0.2848257 , 0.016284 , 53.69 , 7.7357 , 0.2849312 , 
15 , 0.316326530612245 , 48 , svt , 0.8 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 10041 , FMA_unq1 , FMA , 1208 , 36 , 30 , 9922 , 0 , 10041 , 0 , 10039 , 0 , 0 , 54.08 , 0 , 38.2215307852895 , 0.9 , 1244 , svt , 0.016266 , 54.08 , 7.6851 , 0.2839955 , 0.015265479851 , 37.36 , 5.6756 , 0.3338741 , 0.016266 , 54.08 , 7.6851 , 0.2839955 , 0.016266 , 53.96 , 7.6856 , 0.2839561 , 
20 , 0.418367346938776 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , Array , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 11921 , FMA_unq1 , FMA , 21421 , 46 , 30 , 11718 , 0 , 11921 , 0 , 11756 , 0 , 0 , 7.86 , 1 , 7.84 , 0.9 , 21467 , svt , 0.019489 , 7.86 , 11.6681 , 0.4963038 , 0.018267807542 , 6.27 , 9.9262 , 0.6218104 , 0.019489 , 7.86 , 11.6681 , 0.4963038 , 0.019336 , 7.88 , 11.8815 , 0.4931602 , 
20 , 0.418367346938776 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , Array , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 11488 , FMA_unq1 , FMA , 2139 , 47 , 30 , 11260 , 0 , 11488 , 0 , 11521 , 0 , 0 , 8.32 , 1 , 8.31028087576144 , 0.9 , 2186 , svt , 0.019226 , 8.32 , 12.1589 , 0.5020225 , 0.018064241908 , 6.65 , 10.0018 , 0.6232423 , 0.019226 , 8.32 , 12.1589 , 0.5020225 , 0.019358 , 8.34 , 12.3012 , 0.506623 , 
22 , 0.459183673469388 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 18300 , FMA_unq1 , FMA , 3837 , 45 , 30 , 16742 , 0 , 18300 , 0 , 19295 , 0 , 0 , 3.43 , 1 , 3.22284449782659 , 0.9 , 3882 , svt , 0.024982 , 3.43 , 13.4340 , 0.7009818 , 0.021769877159 , 2.58 , 9.6928 , 0.6711517 , 0.024982 , 3.43 , 13.4340 , 0.7009818 , 0.025404 , 3.48 , 13.6117 , 0.704074 , 
22 , 0.459183673469388 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 17932 , FMA_unq1 , FMA , 3523 , 45 , 30 , 16568 , 0 , 17932 , 0 , 17897 , 0 , 0 , 3.95 , 1 , 3.77699151169858 , 0.9 , 3568 , svt , 0.023522 , 3.95 , 12.3412 , 0.5830746 , 0.021134660745 , 3.02 , 9.1723 , 0.6216838 , 0.023522 , 3.95 , 12.3412 , 0.5830746 , 0.023328 , 3.95 , 12.3170 , 0.576485 , 
22 , 0.459183673469388 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 15526 , FMA_unq1 , FMA , 3170 , 45 , 30 , 14737 , 0 , 15526 , 0 , 15318 , 0 , 0 , 4.49 , 1 , 4.42642047702381 , 0.9 , 3215 , svt , 0.022166 , 4.49 , 12.0316 , 0.5192975 , 0.020340507875 , 3.54 , 9.9879 , 0.6524396 , 0.022166 , 4.49 , 12.0316 , 0.5192975 , 0.022144 , 4.49 , 11.8855 , 0.5098588 , 
22 , 0.459183673469388 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 12367 , FMA_unq1 , FMA , 2341 , 45 , 30 , 12171 , 0 , 12367 , 0 , 12180 , 0 , 0 , 6.08 , 1 , 6.07947366142827 , 0.9 , 2386 , svt , 0.020057 , 6.08 , 11.1994 , 0.5211993 , 0.01879665481 , 4.86 , 9.1674 , 0.6335769 , 0.020057 , 6.08 , 11.1994 , 0.5211993 , 0.019949 , 6.12 , 11.4507 , 0.5190203 , 
22 , 0.459183673469388 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 11770 , FMA_unq1 , FMA , 2341 , 46 , 30 , 11427 , 0 , 11770 , 0 , 11669 , 0 , 0 , 7.16 , 1 , 7.12479935978754 , 0.9 , 2387 , svt , 0.019519 , 7.16 , 11.0125 , 0.5181244 , 0.018230763519 , 5.70 , 9.0922 , 0.6318746 , 0.019519 , 7.16 , 11.0125 , 0.5181244 , 0.019497 , 7.16 , 11.0838 , 0.5146423 , 
22 , 0.459183673469388 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 11598 , FMA_unq1 , FMA , 2239 , 46 , 30 , 11294 , 0 , 11598 , 0 , 11423 , 0 , 0 , 8.38 , 1 , 8.34986196902169 , 0.9 , 2285 , svt , 0.019347 , 8.38 , 10.8842 , 0.4991336 , 0.01808170551 , 6.67 , 9.0747 , 0.6212034 , 0.019347 , 8.38 , 10.8842 , 0.4991336 , 0.019239 , 8.37 , 11.2125 , 0.5002211 , 
23 , 0.479591836734694 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , ZM , 52 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 27457 , FMA_unq1 , FMA , 11772 , 46 , 30 , 25355 , 0 , 27457 , 0 , 28956 , 0 , 0 , 2.63 , 1 , 0.1 , 0.9 , 11818 , svt , 0.044928 , 2.63 , 22.8710 , 1.7574 , 0.034350019844 , 2.14 , 15.8849 , 1.2793 , 0.044928 , 2.63 , 22.8710 , 1.7574 , 0.048734 , 2.57 , 25.0254 , 1.9387 , 
23 , 0.479591836734694 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , ZM , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 15638 , FMA_unq1 , FMA , 2784 , 47 , 30 , 14782 , 0 , 15638 , 0 , 15571 , 0 , 0 , 4.52 , 1 , 4.46639486355453 , 0.9 , 2831 , svt , 0.022099 , 4.52 , 11.9305 , 0.5050844 , 0.020296760681 , 3.57 , 9.8453 , 0.6433108 , 0.022099 , 4.52 , 11.9305 , 0.5050844 , 0.022162 , 4.67 , 12.2495 , 0.5172104 , 
23 , 0.479591836734694 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , ZM , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 12198 , FMA_unq1 , FMA , 2184 , 46 , 30 , 12046 , 0 , 12198 , 0 , 11973 , 0 , 0 , 6.14 , 1 , 6.11212728925045 , 0.9 , 2230 , svt , 0.019904 , 6.14 , 10.9003 , 0.5157355 , 0.018703692006 , 4.89 , 9.0646 , 0.6314078 , 0.019904 , 6.14 , 10.9003 , 0.5157355 , 0.019773 , 6.13 , 11.0420 , 0.5126646 , 
23 , 0.479591836734694 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , ZM , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 11656 , FMA_unq1 , FMA , 2227 , 49 , 30 , 11313 , 0 , 11656 , 0 , 11432 , 0 , 0 , 7.19 , 1 , 7.15006561906319 , 0.9 , 2276 , svt , 0.019445 , 7.19 , 10.8549 , 0.5130201 , 0.018161438314 , 5.72 , 9.0755 , 0.6362989 , 0.019445 , 7.19 , 10.8549 , 0.5130201 , 0.019248 , 7.25 , 11.0865 , 0.5201297 , 
23 , 0.479591836734694 , 48 , svt , 0.9 , OFF , YES , 11 , 2 , OFF , ZM , 52 , NO , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 0 , 11508 , FMA_unq1 , FMA , 2339 , 49 , 30 , 11125 , 0 , 11508 , 0 , 11221 , 0 , 0 , 8.40 , 1 , 8.36426270879888 , 0.9 , 2388 , svt , 0.019248 , 8.40 , 10.7679 , 0.4989509 , 0.017952404307 , 6.69 , 8.9438 , 0.6167751 , 0.019248 , 8.40 , 10.7679 , 0.4989509 , 0.019073 , 8.36 , 10.8836 , 0.4976304 , 
25 , 0.520408163265306 , 48 , svt , 0.9 , OFF , YES , 11 , 3 , OFF , OS1 , 52 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 33927 , FMA_unq1 , FMA , 11943 , 45 , 30 , 33809 , 0 , 33927 , 0 , 32619 , 0 , 0 , 2.58 , 1 , 0.1 , 0.9 , 11988 , svt , 0.050342 , 2.58 , 21.8048 , 1.9744 , 0.041249200305 , 2.01 , 16.6961 , 1.4951 , 0.050342 , 2.58 , 21.8048 , 1.9744 , 0.05032 , 2.55 , 22.8531 , 1.9323 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 22883 , FMA_unq1 , FMA , 7112 , 34 , 30 , 22575 , 0 , 22883 , 0 , 22872 , 0 , 0 , 2.49 , 1 , 0.2 , 0.9 , 7146 , svt , 0.040924 , 2.49 , 23.1148 , 1.6892 , 0.036705841622 , 1.93 , 17.6987 , 1.5242 , 0.040924 , 2.49 , 23.1148 , 1.6892 , 0.040924 , 2.52 , 23.1089 , 1.6857 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 12473 , FMA_unq1 , FMA , 9874 , 34 , 30 , 12246 , 0 , 12473 , 0 , 12475 , 0 , 0 , 5.05 , 1 , 5.02 , 0.9 , 9908 , svt , 0.020552 , 5.05 , 12.0967 , 0.5647748 , 0.019086656425 , 4.02 , 9.8655 , 0.6632471 , 0.020552 , 5.05 , 12.0967 , 0.5647748 , 0.020552 , 5.08 , 12.1174 , 0.5657393 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 12298 , FMA_unq1 , FMA , 1409 , 35 , 30 , 12187 , 0 , 12298 , 0 , 12295 , 0 , 0 , 5.61 , 1 , 5.59210147888078 , 0.9 , 1444 , svt , 0.020351 , 5.61 , 11.9294 , 0.5439224 , 0.01902773882 , 4.47 , 9.7745 , 0.6531091 , 0.020351 , 5.61 , 11.9294 , 0.5439224 , 0.020351 , 5.61 , 11.9163 , 0.5433887 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 10318 , FMA_unq1 , FMA , 1218 , 37 , 30 , 10125 , 0 , 10318 , 0 , 10324 , 0 , 0 , 8.43 , 1 , 8.40832920383116 , 0.9 , 1255 , svt , 0.017189 , 8.43 , 10.4726 , 0.4208142 , 0.016083093858 , 6.73 , 8.2850 , 0.4719999 , 0.017189 , 8.43 , 10.4726 , 0.4208142 , 0.017189 , 8.45 , 10.4758 , 0.4220724 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10222 , FMA_unq1 , FMA , 1199 , 35 , 30 , 10065 , 0 , 10222 , 0 , 10220 , 0 , 0 , 9.25 , 1 , 9.31093666844767 , 0.9 , 1234 , svt , 0.017171 , 9.25 , 10.0190 , 0.405532 , 0.015974960661 , 7.45 , 8.1379 , 0.4562883 , 0.017171 , 9.25 , 10.0190 , 0.405532 , 0.017171 , 9.25 , 10.0196 , 0.4053333 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10260 , FMA_unq1 , FMA , 1136 , 35 , 30 , 10104 , 0 , 10260 , 0 , 10259 , 0 , 0 , 10.16 , 1 , 10.3104361808696 , 0.9 , 1171 , svt , 0.017153 , 10.16 , 10.2581 , 0.3953644 , 0.015977253861 , 7.90 , 8.1152 , 0.4541612 , 0.017153 , 10.16 , 10.2581 , 0.3953644 , 0.017153 , 10.19 , 10.2460 , 0.3952114 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10231 , FMA_unq1 , FMA , 1119 , 35 , 30 , 10090 , 0 , 10231 , 0 , 10231 , 0 , 0 , 11.20 , 1 , 11.417228795039 , 0.9 , 1154 , svt , 0.017153 , 11.20 , 10.3401 , 0.3917706 , 0.015962436262 , 8.10 , 8.1383 , 0.4568771 , 0.017153 , 11.20 , 10.3401 , 0.3917706 , 0.017153 , 11.24 , 10.3372 , 0.3918013 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10209 , FMA_unq1 , FMA , 1104 , 35 , 30 , 10072 , 0 , 10209 , 0 , 10211 , 0 , 0 , 12.00 , 1 , 12.6428320850411 , 0.9 , 1139 , svt , 0.017134 , 12.00 , 10.3375 , 0.3914997 , 0.015950617461 , 8.00 , 8.1025 , 0.4556871 , 0.017134 , 12.00 , 10.3375 , 0.3914997 , 0.017134 , 11.96 , 10.3345 , 0.3915141 , 
30 , 0.622448979591837 , 48 , svt , 0.9 , OFF , YES , 11 , NA , ON , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 11124 , FMA_unq1 , FMA , 1469 , 35 , 30 , 10961 , 0 , 11124 , 0 , 11122 , 0 , 0 , 14.00 , 1 , 80 , 0.9 , 1504 , svt , 0.016589 , 14.00 , 9.9611 , 0.3684144 , 0.015527433873 , 8.44 , 8.2654 , 0.4864702 , 0.016589 , 14.00 , 9.9611 , 0.3684144 , 0.016589 , 14.08 , 9.9558 , 0.3683531 , 
31 , 0.642857142857143 , 48 , svt , 0.9 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10039 , FMA_unq1 , FMA , 15549 , 34 , 30 , 9922 , 0 , 10039 , 0 , 10040 , 0 , 0 , 37.36 , 1 , 59.36 , 0.9 , 15583 , svt , 0.016266 , 37.36 , 9.7056 , 0.3891694 , 0.015272006653 , 26.23 , 7.1419 , 0.4568771 , 0.016266 , 37.36 , 9.7056 , 0.3891694 , 0.016266 , 37.37 , 9.6942 , 0.3892761 , 
31 , 0.642857142857143 , 48 , svt , 0.9 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10046 , FMA_unq1 , FMA , 1208 , 36 , 30 , 9921 , 0 , 10046 , 0 , 10046 , 0 , 0 , 37.38 , 1 , 38.1127622364465 , 0.9 , 1244 , svt , 0.016266 , 37.38 , 9.7038 , 0.3885265 , 0.015272006654 , 26.15 , 7.1621 , 0.4578584 , 0.016266 , 37.38 , 9.7038 , 0.3885265 , 0.016266 , 37.32 , 9.7090 , 0.3886915 , 
31 , 0.642857142857143 , 48 , svt , 0.9 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10049 , FMA_unq1 , FMA , 1373 , 33 , 30 , 9924 , 0 , 10049 , 0 , 10051 , 0 , 0 , 37.57 , 1 , 38.3306097445179 , 0.9 , 1406 , svt , 0.016284 , 37.57 , 9.7561 , 0.3886529 , 0.015272712254 , 26.24 , 7.1636 , 0.4593028 , 0.016284 , 37.57 , 9.7561 , 0.3886529 , 0.016284 , 37.56 , 9.7555 , 0.3887972 , 
31 , 0.642857142857143 , 48 , svt , 0.9 , ON , YES , 11 , NA , NA , NA , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 10041 , FMA_unq1 , FMA , 1208 , 36 , 30 , 9922 , 0 , 10041 , 0 , 10039 , 0 , 0 , 37.81 , 1 , 38.2215307852895 , 0.9 , 1244 , svt , 0.016266 , 37.81 , 9.6915 , 0.3875216 , 0.015265479851 , 26.15 , 7.1456 , 0.4559218 , 0.016266 , 37.81 , 9.6915 , 0.3875216 , 0.016266 , 37.74 , 9.6922 , 0.3874674 , 
36 , 0.744897959183674 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Array , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 11921 , FMA_unq1 , FMA , 21421 , 46 , 30 , 11718 , 0 , 11921 , 0 , 11756 , 0 , 0 , 6.05 , 0 , 7.84 , 0.9 , 21467 , svt , 0.019489 , 6.05 , 14.4120 , 0.6665934 , 0.018267807542 , 4.82 , 12.2612 , 0.8364321 , 0.019489 , 6.05 , 14.4120 , 0.6665934 , 0.019336 , 6.07 , 14.6772 , 0.6622979 , 
36 , 0.744897959183674 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Array , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 11488 , FMA_unq1 , FMA , 2139 , 47 , 30 , 11260 , 0 , 11488 , 0 , 11521 , 0 , 0 , 6.41 , 0 , 8.31028087576144 , 0.9 , 2186 , svt , 0.019226 , 6.41 , 15.0184 , 0.6743146 , 0.018064241908 , 5.10 , 12.3492 , 0.8384226 , 0.019226 , 6.41 , 15.0184 , 0.6743146 , 0.019358 , 6.42 , 15.1940 , 0.6804752 , 
38 , 0.785714285714286 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 23855 , FMA_unq1 , FMA , 19427 , 44 , 30 , 21107 , 0 , 23855 , 0 , 24721 , 0 , 0 , 2.15 , 0 , 2.61 , 0.9 , 19471 , svt , 0.036006 , 2.15 , 23.6569 , 1.6338 , 0.029321208506 , 1.62 , 16.8302 , 1.4044 , 0.036006 , 2.15 , 23.6569 , 1.6338 , 0.036495 , 2.18 , 24.1416 , 1.6593 , 
38 , 0.785714285714286 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 18300 , FMA_unq1 , FMA , 3837 , 45 , 30 , 16742 , 0 , 18300 , 0 , 19295 , 0 , 0 , 2.65 , 0 , 3.22284449782659 , 0.9 , 3882 , svt , 0.024982 , 2.65 , 16.6037 , 0.944049 , 0.021769877159 , 1.99 , 11.9757 , 0.9033151 , 0.024982 , 2.65 , 16.6037 , 0.944049 , 0.025404 , 2.68 , 16.8202 , 0.9480488 , 
38 , 0.785714285714286 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 17932 , FMA_unq1 , FMA , 3523 , 45 , 30 , 16568 , 0 , 17932 , 0 , 17897 , 0 , 0 , 3.05 , 0 , 3.77699151169858 , 0.9 , 3568 , svt , 0.023522 , 3.05 , 15.2541 , 0.784293 , 0.021134660745 , 2.32 , 11.3338 , 0.8363888 , 0.023522 , 3.05 , 15.2541 , 0.784293 , 0.023328 , 3.05 , 15.2222 , 0.7754319 , 
38 , 0.785714285714286 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 15526 , FMA_unq1 , FMA , 3170 , 45 , 30 , 14737 , 0 , 15526 , 0 , 15318 , 0 , 0 , 3.46 , 0 , 4.42642047702381 , 0.9 , 3215 , svt , 0.022166 , 3.46 , 14.8730 , 0.6977297 , 0.020340507875 , 2.72 , 12.3498 , 0.8777802 , 0.022166 , 3.46 , 14.8730 , 0.6977297 , 0.022144 , 3.45 , 14.6910 , 0.6851304 , 
38 , 0.785714285714286 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 12367 , FMA_unq1 , FMA , 2341 , 45 , 30 , 12171 , 0 , 12367 , 0 , 12180 , 0 , 0 , 4.68 , 0 , 6.07947366142827 , 0.9 , 2386 , svt , 0.020057 , 4.68 , 13.8372 , 0.6999854 , 0.01879665481 , 3.71 , 11.3253 , 0.8521315 , 0.020057 , 4.68 , 13.8372 , 0.6999854 , 0.019949 , 4.71 , 14.1510 , 0.6970824 , 
38 , 0.785714285714286 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 11770 , FMA_unq1 , FMA , 2341 , 46 , 30 , 11427 , 0 , 11770 , 0 , 11669 , 0 , 0 , 5.52 , 0 , 7.12479935978754 , 0.9 , 2387 , svt , 0.019519 , 5.52 , 13.6046 , 0.6959926 , 0.018230763519 , 4.38 , 11.2282 , 0.8499099 , 0.019519 , 5.52 , 13.6046 , 0.6959926 , 0.019497 , 5.51 , 13.6958 , 0.6912154 , 
38 , 0.785714285714286 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , Wallace , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 11598 , FMA_unq1 , FMA , 2239 , 46 , 30 , 11294 , 0 , 11598 , 0 , 11423 , 0 , 0 , 6.45 , 0 , 8.34986196902169 , 0.9 , 2285 , svt , 0.019347 , 6.45 , 13.4474 , 0.6702402 , 0.01808170551 , 5.12 , 11.2072 , 0.8355558 , 0.019347 , 6.45 , 13.4474 , 0.6702402 , 0.019239 , 6.43 , 13.8543 , 0.671778 , 
39 , 0.806122448979592 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , ZM , 52 , NO , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 27457 , FMA_unq1 , FMA , 11772 , 46 , 30 , 25355 , 0 , 27457 , 0 , 28956 , 0 , 0 , 2.06 , 0 , 0.1 , 0.9 , 11818 , svt , 0.044928 , 2.06 , 28.2569 , 2.3687 , 0.034350019844 , 1.66 , 19.6266 , 1.7230 , 0.044928 , 2.06 , 28.2569 , 2.3687 , 0.048734 , 2.02 , 30.9165 , 2.6132 , 
39 , 0.806122448979592 , 48 , svt , 1.0 , OFF , YES , 11 , 2 , OFF , ZM , 52 , NO , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 15638 , FMA_unq1 , FMA , 2784 , 47 , 30 , 14782 , 0 , 15638 , 0 , 15571 , 0 , 0 , 3.48 , 0 , 4.46639486355453 , 0.9 , 2831 , svt , 0.022099 , 3.48 , 14.7488 , 0.6785809 , 0.020296760681 , 2.75 , 12.1723 , 0.8655001 , 0.022099 , 3.48 , 14.7488 , 0.6785809 , 0.022162 , 3.58 , 15.1419 , 0.6950671 , 
