TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_Multiplier.Multiplier.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.BoothType,TOP.top_Multiplier.Multiplier.MultP.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.TreeType,TOP.top_Multiplier.Multiplier.PartialProductSum.AdderType,TOP.top_Multiplier.Multiplier.UseInc,TOP.top_Multiplier.Multiplier.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
7 , 0.03 , 249 , hvt , 0.8 , OFF , 1 , OFF , ZM , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 7166 , Multiplier_unq1 , Multiplier , 1857 , 41 , 30 , 6657 , 0 , 7166 , 0 , 7378 , 0 , 0 , 3.45 , 1 , 0.1 , 0.8 , 1898 , hvt , 0.011018 , 3.45 , 3.6508 , 0.0886581 , 0.008985110605 , 3.18 , 2.5099 , 0.0744007 , 0.011018 , 3.45 , 3.6508 , 0.0886581 , 0.011018 , 3.35 , 3.6364 , 0.0880087 , 
7 , 0.03 , 249 , hvt , 0.8 , OFF , 1 , OFF , ZM , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 5936 , Multiplier_unq1 , Multiplier , 3291 , 41 , 30 , 5706 , 0 , 5936 , 0 , 6191 , 0 , 0 , 3.53 , 1 , 3.46 , 0.8 , 3332 , hvt , 0.008932 , 3.53 , 2.9983 , 0.0643968 , 0.008379529339 , 3.13 , 2.4152 , 0.0697347 , 0.008932 , 3.53 , 2.9983 , 0.0643968 , 0.009115 , 3.50 , 2.8793 , 0.0635748 , 
7 , 0.03 , 249 , hvt , 0.8 , OFF , 1 , OFF , ZM , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2909 , Multiplier_unq1 , Multiplier , 704 , 39 , 30 , 2804 , 0 , 2909 , 0 , 2826 , 0 , 0 , 7.25 , 1 , 7.20393208678976 , 0.8 , 743 , hvt , 0.005916 , 7.25 , 2.1278 , 0.0450769 , 0.005570359106 , 5.76 , 1.8422 , 0.0498416 , 0.005916 , 7.25 , 2.1278 , 0.0450769 , 0.005859 , 7.26 , 2.0404 , 0.0448734 , 
7 , 0.03 , 249 , hvt , 0.8 , OFF , 1 , OFF , ZM , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2724 , Multiplier_unq1 , Multiplier , 600 , 42 , 30 , 2724 , 0 , 2724 , 0 , 2726 , 0 , 0 , 9.78 , 1 , 20 , 0.8 , 642 , hvt , 0.005813 , 9.78 , 2.1156 , 0.0450216 , 0.005507031499 , 8.12 , 1.8257 , 0.0502377 , 0.005813 , 9.78 , 2.1156 , 0.0450216 , 0.005801 , 10.51 , 2.0318 , 0.044955 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4968 , Multiplier_unq1 , Multiplier , 1932 , 39 , 30 , 4616 , 0 , 4968 , 0 , 5025 , 0 , 0 , 3.91 , 1 , 0.1 , 0.8 , 1971 , hvt , 0.007976 , 3.91 , 3.4771 , 0.0646337 , 0.006333112933 , 3.54 , 2.4073 , 0.0513652 , 0.007976 , 3.91 , 3.4771 , 0.0646337 , 0.007963 , 3.89 , 3.4778 , 0.063672 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4687 , Multiplier_unq1 , Multiplier , 3561 , 39 , 30 , 4518 , 0 , 4687 , 0 , 4887 , 0 , 0 , 4.06 , 1 , 3.92 , 0.8 , 3600 , hvt , 0.007226 , 4.06 , 3.1594 , 0.0506757 , 0.006454123323 , 3.54 , 2.4933 , 0.0527403 , 0.007226 , 4.06 , 3.1594 , 0.0506757 , 0.007226 , 4.05 , 3.1012 , 0.0497867 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4059 , Multiplier_unq1 , Multiplier , 926 , 36 , 30 , 3959 , 0 , 4059 , 0 , 3963 , 0 , 0 , 4.59 , 1 , 4.53368739997959 , 0.8 , 962 , hvt , 0.005791 , 4.59 , 2.3708 , 0.0357746 , 0.005791917704 , 3.63 , 2.1906 , 0.0464334 , 0.005791 , 4.59 , 2.3708 , 0.0357746 , 0.005804 , 4.61 , 2.3361 , 0.036077 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 3563 , Multiplier_unq1 , Multiplier , 761 , 36 , 30 , 3491 , 0 , 3563 , 0 , 3542 , 0 , 0 , 5.11 , 1 , 5.06264074894918 , 0.8 , 797 , hvt , 0.005389 , 5.11 , 2.1749 , 0.0320782 , 0.005258660485 , 4.05 , 1.9550 , 0.0414796 , 0.005389 , 5.11 , 2.1749 , 0.0320782 , 0.005389 , 5.22 , 2.1753 , 0.0327615 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 3398 , Multiplier_unq1 , Multiplier , 705 , 36 , 30 , 3287 , 0 , 3398 , 0 , 3321 , 0 , 0 , 5.70 , 1 , 5.65330802318575 , 0.8 , 741 , hvt , 0.005188 , 5.70 , 2.0355 , 0.0283273 , 0.004944139269 , 4.52 , 1.7834 , 0.0373272 , 0.005188 , 5.70 , 2.0355 , 0.0283273 , 0.005148 , 5.69 , 2.0327 , 0.0287733 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 3144 , Multiplier_unq1 , Multiplier , 687 , 37 , 30 , 3117 , 0 , 3144 , 0 , 3146 , 0 , 0 , 6.33 , 1 , 6.31288949579329 , 0.8 , 724 , hvt , 0.005013 , 6.33 , 1.9418 , 0.026743 , 0.004758566459 , 5.05 , 1.6937 , 0.0353492 , 0.005013 , 6.33 , 1.9418 , 0.026743 , 0.005013 , 6.33 , 1.9276 , 0.0269662 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 3113 , Multiplier_unq1 , Multiplier , 683 , 37 , 30 , 3060 , 0 , 3113 , 0 , 3057 , 0 , 0 , 7.09 , 1 , 7.04942550850777 , 0.8 , 720 , hvt , 0.004973 , 7.09 , 1.9347 , 0.0267493 , 0.004707410448 , 5.64 , 1.6821 , 0.0351352 , 0.004973 , 7.09 , 1.9347 , 0.0267493 , 0.004947 , 7.06 , 1.8935 , 0.0258081 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2992 , Multiplier_unq1 , Multiplier , 640 , 36 , 30 , 2984 , 0 , 2992 , 0 , 2958 , 0 , 0 , 7.88 , 1 , 7.87189448399418 , 0.8 , 676 , hvt , 0.004908 , 7.88 , 1.9275 , 0.0268224 , 0.004672306842 , 6.29 , 1.7475 , 0.0365131 , 0.004908 , 7.88 , 1.9275 , 0.0268224 , 0.004908 , 7.88 , 1.9515 , 0.0274739 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2872 , Multiplier_unq1 , Multiplier , 646 , 39 , 30 , 2852 , 0 , 2872 , 0 , 2827 , 0 , 0 , 8.84 , 1 , 8.79032237341213 , 0.8 , 685 , hvt , 0.004879 , 8.84 , 1.9656 , 0.0279733 , 0.004648845634 , 7.03 , 1.7661 , 0.0373058 , 0.004879 , 8.84 , 1.9656 , 0.0279733 , 0.004853 , 8.84 , 1.9570 , 0.0284562 , 
8 , 0.034 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1999 , Multiplier_unq1 , Multiplier , 556 , 39 , 30 , 1986 , 0 , 1999 , 0 , 1935 , 0 , 0 , 12.24 , 1 , 20 , 0.8 , 595 , hvt , 0.004503 , 12.24 , 2.0192 , 0.0320004 , 0.004270291146 , 9.64 , 1.7644 , 0.038578 , 0.004503 , 12.24 , 2.0192 , 0.0320004 , 0.004477 , 13.36 , 2.0037 , 0.0319222 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4901 , Multiplier_unq1 , Multiplier , 1775 , 38 , 30 , 4636 , 0 , 4901 , 0 , 4945 , 0 , 0 , 4.14 , 1 , 0.1 , 0.8 , 1813 , hvt , 0.007695 , 4.14 , 3.2578 , 0.0625312 , 0.006369980525 , 3.76 , 2.3817 , 0.0520811 , 0.007695 , 4.14 , 3.2578 , 0.0625312 , 0.007681 , 4.17 , 3.2817 , 0.0616444 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4314 , Multiplier_unq1 , Multiplier , 3217 , 38 , 30 , 4044 , 0 , 4314 , 0 , 4566 , 0 , 0 , 4.25 , 1 , 4.15 , 0.8 , 3255 , hvt , 0.006756 , 4.25 , 2.8246 , 0.0469352 , 0.005929509691 , 3.89 , 2.2692 , 0.0490535 , 0.006756 , 4.25 , 2.8246 , 0.0469352 , 0.006904 , 4.25 , 2.8899 , 0.0475835 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4126 , Multiplier_unq1 , Multiplier , 962 , 37 , 30 , 4059 , 0 , 4126 , 0 , 4052 , 0 , 0 , 4.64 , 1 , 4.53869942191922 , 0.8 , 999 , hvt , 0.006019 , 4.64 , 2.4315 , 0.0384336 , 0.00612549008 , 3.81 , 2.3510 , 0.0510607 , 0.006019 , 4.64 , 2.4315 , 0.0384336 , 0.006099 , 4.69 , 2.5230 , 0.0399467 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 3831 , Multiplier_unq1 , Multiplier , 883 , 37 , 30 , 3842 , 0 , 3831 , 0 , 3762 , 0 , 0 , 4.93 , 1 , 4.8470099864776 , 0.8 , 920 , hvt , 0.005711 , 4.93 , 2.3116 , 0.0353726 , 0.005744466072 , 3.88 , 2.2041 , 0.047415 , 0.005711 , 4.93 , 2.3116 , 0.0353726 , 0.005711 , 4.90 , 2.2928 , 0.0355602 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 3460 , Multiplier_unq1 , Multiplier , 764 , 36 , 30 , 3381 , 0 , 3460 , 0 , 3349 , 0 , 0 , 5.22 , 1 , 5.17626386439119 , 0.8 , 800 , hvt , 0.005442 , 5.22 , 2.1981 , 0.03359 , 0.005314050052 , 4.14 , 2.0463 , 0.0443254 , 0.005442 , 5.22 , 2.1981 , 0.03359 , 0.005416 , 5.22 , 2.1717 , 0.0338253 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 3030 , Multiplier_unq1 , Multiplier , 684 , 36 , 30 , 3020 , 0 , 3030 , 0 , 2977 , 0 , 0 , 5.54 , 1 , 5.52788371976791 , 0.8 , 720 , hvt , 0.005188 , 5.54 , 2.1209 , 0.0322426 , 0.005036572832 , 4.42 , 1.9698 , 0.0425866 , 0.005188 , 5.54 , 2.1209 , 0.0322426 , 0.005161 , 5.54 , 2.0919 , 0.031688 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 2886 , Multiplier_unq1 , Multiplier , 660 , 37 , 30 , 2886 , 0 , 2886 , 0 , 2840 , 0 , 0 , 5.89 , 1 , 5.90338885725818 , 0.8 , 697 , hvt , 0.005081 , 5.89 , 2.0553 , 0.0308468 , 0.004905507613 , 4.72 , 1.9270 , 0.0414823 , 0.005081 , 5.89 , 2.0553 , 0.0308468 , 0.005054 , 5.91 , 2.0621 , 0.0310326 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 2793 , Multiplier_unq1 , Multiplier , 636 , 38 , 30 , 2741 , 0 , 2793 , 0 , 2720 , 0 , 0 , 6.30 , 1 , 6.30440178677695 , 0.8 , 674 , hvt , 0.005027 , 6.30 , 2.0524 , 0.0309468 , 0.004779557991 , 5.04 , 1.9021 , 0.0407403 , 0.005027 , 6.30 , 2.0524 , 0.0309468 , 0.004987 , 6.31 , 2.0530 , 0.0307979 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2545 , Multiplier_unq1 , Multiplier , 602 , 38 , 30 , 2482 , 0 , 2545 , 0 , 2430 , 0 , 0 , 6.71 , 1 , 6.73265523416259 , 0.8 , 640 , hvt , 0.00492 , 6.71 , 2.0786 , 0.031784 , 0.004651138763 , 5.38 , 1.9131 , 0.0414376 , 0.00492 , 6.71 , 2.0786 , 0.031784 , 0.004853 , 6.71 , 2.0602 , 0.0320105 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 2518 , Multiplier_unq1 , Multiplier , 598 , 39 , 30 , 2475 , 0 , 2518 , 0 , 2421 , 0 , 0 , 7.19 , 1 , 7.18999962806473 , 0.8 , 637 , hvt , 0.004906 , 7.19 , 2.0751 , 0.0316837 , 0.004626795563 , 5.74 , 1.9063 , 0.0410734 , 0.004906 , 7.19 , 2.0751 , 0.0316837 , 0.004853 , 7.19 , 2.0961 , 0.0317135 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2495 , Multiplier_unq1 , Multiplier , 606 , 36 , 30 , 2473 , 0 , 2495 , 0 , 2416 , 0 , 0 , 7.58 , 1 , 7.678411095411 , 0.8 , 642 , hvt , 0.004895 , 7.58 , 2.0766 , 0.03161 , 0.004624149563 , 6.07 , 1.9035 , 0.0409572 , 0.004895 , 7.58 , 2.0766 , 0.03161 , 0.004855 , 7.65 , 2.0548 , 0.0316181 , 
9 , 0.038 , 249 , hvt , 0.8 , OFF , 2 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2489 , Multiplier_unq1 , Multiplier , 615 , 39 , 30 , 2477 , 0 , 2489 , 0 , 2423 , 0 , 0 , 8.20 , 1 , 20 , 0.8 , 654 , hvt , 0.004882 , 8.20 , 2.0833 , 0.0315848 , 0.004624678763 , 6.19 , 1.9045 , 0.0410103 , 0.004882 , 8.20 , 2.0833 , 0.0315848 , 0.004842 , 8.58 , 2.1271 , 0.0315004 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4954 , Multiplier_unq1 , Multiplier , 1750 , 40 , 30 , 4669 , 0 , 4954 , 0 , 5265 , 0 , 0 , 2.62 , 1 , 0.2 , 0.8 , 1790 , hvt , 0.008566 , 2.62 , 3.4226 , 0.0714099 , 0.006530151736 , 2.35 , 2.2778 , 0.05369 , 0.008566 , 2.62 , 3.4226 , 0.0714099 , 0.008968 , 2.58 , 3.4544 , 0.0749661 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2519 , Multiplier_unq1 , Multiplier , 620 , 39 , 30 , 2482 , 0 , 2519 , 0 , 2429 , 0 , 0 , 5.21 , 1 , 5.28210211634842 , 0.8 , 659 , hvt , 0.004908 , 5.21 , 1.9621 , 0.0315984 , 0.004634027963 , 3.78 , 1.7517 , 0.0409741 , 0.004908 , 5.21 , 1.9621 , 0.0315984 , 0.004855 , 5.25 , 1.8951 , 0.0315461 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2520 , Multiplier_unq1 , Multiplier , 629 , 39 , 30 , 2482 , 0 , 2520 , 0 , 2430 , 0 , 0 , 5.22 , 1 , 5.31440052714905 , 0.8 , 668 , hvt , 0.004908 , 5.22 , 1.9604 , 0.0316145 , 0.004634027963 , 3.78 , 1.7517 , 0.0409741 , 0.004908 , 5.22 , 1.9604 , 0.0316145 , 0.004855 , 5.21 , 1.9040 , 0.0317062 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2519 , Multiplier_unq1 , Multiplier , 2485 , 40 , 30 , 2482 , 0 , 2519 , 0 , 2433 , 0 , 0 , 5.25 , 1 , 5.26 , 0.8 , 2525 , hvt , 0.004908 , 5.25 , 1.9580 , 0.0315989 , 0.004634027963 , 3.78 , 1.7517 , 0.0409741 , 0.004908 , 5.25 , 1.9580 , 0.0315989 , 0.004855 , 5.26 , 1.8918 , 0.0315928 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2540 , Multiplier_unq1 , Multiplier , 604 , 37 , 30 , 2482 , 0 , 2540 , 0 , 2429 , 0 , 0 , 5.31 , 1 , 5.37959104056421 , 0.8 , 641 , hvt , 0.004921 , 5.31 , 1.9667 , 0.0315504 , 0.004634027963 , 3.78 , 1.7519 , 0.0409859 , 0.004921 , 5.31 , 1.9667 , 0.0315504 , 0.004855 , 5.37 , 1.8963 , 0.0315524 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2520 , Multiplier_unq1 , Multiplier , 602 , 37 , 30 , 2482 , 0 , 2520 , 0 , 2431 , 0 , 0 , 5.32 , 1 , 5.34689643268137 , 0.8 , 639 , hvt , 0.004908 , 5.32 , 1.9620 , 0.0316102 , 0.004634027963 , 3.78 , 1.7519 , 0.0409859 , 0.004908 , 5.32 , 1.9620 , 0.0316102 , 0.004855 , 5.33 , 1.8941 , 0.0315571 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2521 , Multiplier_unq1 , Multiplier , 604 , 38 , 30 , 2482 , 0 , 2521 , 0 , 2431 , 0 , 0 , 5.33 , 1 , 5.41248556580062 , 0.8 , 642 , hvt , 0.004908 , 5.33 , 1.9724 , 0.0315825 , 0.004634027963 , 3.78 , 1.7519 , 0.0409859 , 0.004908 , 5.33 , 1.9724 , 0.0315825 , 0.004855 , 5.40 , 1.8934 , 0.0315257 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2551 , Multiplier_unq1 , Multiplier , 607 , 38 , 30 , 2482 , 0 , 2551 , 0 , 2428 , 0 , 0 , 5.34 , 1 , 5.54608740132649 , 0.8 , 645 , hvt , 0.004921 , 5.34 , 1.9736 , 0.0315505 , 0.004634027963 , 3.78 , 1.7519 , 0.0409859 , 0.004921 , 5.34 , 1.9736 , 0.0315505 , 0.004855 , 5.53 , 1.8995 , 0.0315032 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2530 , Multiplier_unq1 , Multiplier , 598 , 40 , 30 , 2482 , 0 , 2530 , 0 , 2429 , 0 , 0 , 5.37 , 1 , 5.51238090737499 , 0.8 , 638 , hvt , 0.004908 , 5.37 , 1.9728 , 0.0315761 , 0.004634027963 , 3.78 , 1.7519 , 0.0409859 , 0.004908 , 5.37 , 1.9728 , 0.0315761 , 0.004855 , 5.42 , 1.9031 , 0.0317464 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2523 , Multiplier_unq1 , Multiplier , 603 , 37 , 30 , 2482 , 0 , 2523 , 0 , 2429 , 0 , 0 , 5.42 , 1 , 5.445581230823 , 0.8 , 640 , hvt , 0.004908 , 5.42 , 1.9672 , 0.0315934 , 0.004634027963 , 3.78 , 1.7519 , 0.0409859 , 0.004908 , 5.42 , 1.9672 , 0.0315934 , 0.004855 , 5.41 , 1.8993 , 0.0315602 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2525 , Multiplier_unq1 , Multiplier , 601 , 38 , 30 , 2482 , 0 , 2525 , 0 , 2432 , 0 , 0 , 5.47 , 1 , 5.47887926553855 , 0.8 , 639 , hvt , 0.004908 , 5.47 , 1.9702 , 0.0315702 , 0.004634027963 , 3.78 , 1.7519 , 0.0409859 , 0.004908 , 5.47 , 1.9702 , 0.0315702 , 0.004855 , 5.39 , 1.8974 , 0.0315276 , 
10 , 0.042 , 249 , hvt , 0.8 , OFF , 2 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2496 , Multiplier_unq1 , Multiplier , 597 , 40 , 30 , 2486 , 0 , 2496 , 0 , 2435 , 0 , 0 , 5.58 , 1 , 20 , 0.8 , 637 , hvt , 0.004895 , 5.58 , 1.9924 , 0.0315442 , 0.004635086363 , 3.79 , 1.7522 , 0.0409845 , 0.004895 , 5.58 , 1.9924 , 0.0315442 , 0.004855 , 5.73 , 1.9183 , 0.0314857 , 
11 , 0.046 , 249 , hvt , 0.8 , OFF , 2 , OFF , Wallace , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5405 , Multiplier_unq1 , Multiplier , 1810 , 38 , 30 , 5082 , 0 , 5405 , 0 , 5541 , 0 , 0 , 2.37 , 1 , 0.1 , 0.8 , 1848 , hvt , 0.009879 , 2.37 , 4.0523 , 0.0834387 , 0.007561915369 , 2.03 , 2.6228 , 0.0630091 , 0.009879 , 2.37 , 4.0523 , 0.0834387 , 0.00948 , 2.32 , 3.7424 , 0.0778836 , 
11 , 0.046 , 249 , hvt , 0.8 , OFF , 2 , OFF , Wallace , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4828 , Multiplier_unq1 , Multiplier , 3398 , 38 , 30 , 4689 , 0 , 4828 , 0 , 5109 , 0 , 0 , 2.52 , 1 , 2.38 , 0.8 , 3436 , hvt , 0.007443 , 2.52 , 3.0736 , 0.0540825 , 0.007278616953 , 2.03 , 2.5364 , 0.0609234 , 0.007443 , 2.52 , 3.0736 , 0.0540825 , 0.007567 , 2.54 , 2.9217 , 0.0539248 , 
11 , 0.046 , 249 , hvt , 0.8 , OFF , 2 , OFF , Wallace , DesignWare , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2006 , Multiplier_unq1 , Multiplier , 557 , 38 , 30 , 1994 , 0 , 2006 , 0 , 1943 , 0 , 0 , 11.78 , 1 , 20 , 0.8 , 595 , hvt , 0.004542 , 11.78 , 1.8462 , 0.0322884 , 0.004293575945 , 9.66 , 1.5669 , 0.0388333 , 0.004542 , 11.78 , 1.8462 , 0.0322884 , 0.004503 , 12.87 , 1.7870 , 0.0321112 , 
12 , 0.05 , 249 , hvt , 0.8 , OFF , 2 , OFF , Wallace , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5209 , Multiplier_unq1 , Multiplier , 1966 , 38 , 30 , 4769 , 0 , 5209 , 0 , 5405 , 0 , 0 , 2.54 , 1 , 0.2 , 0.8 , 2004 , hvt , 0.009277 , 2.54 , 3.6736 , 0.0794014 , 0.007079108558 , 2.25 , 2.4562 , 0.0600475 , 0.009277 , 2.54 , 3.6736 , 0.0794014 , 0.009237 , 2.45 , 3.5401 , 0.0779203 , 
12 , 0.05 , 249 , hvt , 0.8 , OFF , 2 , OFF , Wallace , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4873 , Multiplier_unq1 , Multiplier , 3255 , 38 , 30 , 4705 , 0 , 4873 , 0 , 5066 , 0 , 0 , 2.64 , 1 , 2.55 , 0.8 , 3293 , hvt , 0.007471 , 2.64 , 2.9406 , 0.0540757 , 0.007090221746 , 2.24 , 2.4729 , 0.0603351 , 0.007471 , 2.64 , 2.9406 , 0.0540757 , 0.007388 , 2.64 , 2.7712 , 0.0515156 , 
12 , 0.05 , 249 , hvt , 0.8 , OFF , 2 , OFF , Wallace , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4233 , Multiplier_unq1 , Multiplier , 990 , 38 , 30 , 4180 , 0 , 4233 , 0 , 4100 , 0 , 0 , 2.95 , 1 , 2.84871091080458 , 0.8 , 1028 , hvt , 0.006246 , 2.95 , 2.3943 , 0.0403212 , 0.006445656123 , 2.28 , 2.2457 , 0.0532191 , 0.006246 , 2.95 , 2.3943 , 0.0403212 , 0.006205 , 2.90 , 2.2775 , 0.0399662 , 
