TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_Multiplier.Multiplier.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.BoothType,TOP.top_Multiplier.Multiplier.MultP.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.TreeType,TOP.top_Multiplier.Multiplier.PartialProductSum.AdderType,TOP.top_Multiplier.Multiplier.UseInc,TOP.top_Multiplier.Multiplier.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
29 , 0.335227272727273 , 87 , svt , 0.9 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 10942 , Multiplier_unq1 , Multiplier , 2063 , 46 , 30 , 10793 , 0 , 10942 , 0 , 10951 , 0 , 0 , 13.56 , 1 , 13.7250265224398 , 0.9 , 2109 , svt , 0.022801 , 13.56 , 14.8482 , 0.733483 , 0.021552904522 , 10.98 , 13.9275 , 0.8172583 , 0.022801 , 13.56 , 14.8482 , 0.733483 , 0.022892 , 13.43 , 15.3279 , 0.7432324 , 
29 , 0.335227272727273 , 87 , svt , 0.9 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 10624 , Multiplier_unq1 , Multiplier , 2030 , 46 , 30 , 10479 , 0 , 10624 , 0 , 10631 , 0 , 0 , 13.87 , 1 , 13.876675470365 , 0.9 , 2076 , svt , 0.022687 , 13.87 , 15.0514 , 0.7468281 , 0.02143824449 , 11.10 , 14.1012 , 0.8291768 , 0.022687 , 13.87 , 15.0514 , 0.7468281 , 0.022755 , 13.85 , 15.4774 , 0.7503883 , 
29 , 0.335227272727273 , 87 , svt , 0.9 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8577 , Multiplier_unq1 , Multiplier , 1906 , 47 , 30 , 8448 , 0 , 8577 , 0 , 8580 , 0 , 0 , 14.03 , 1 , 80 , 0.9 , 1953 , svt , 0.021959 , 14.03 , 16.1958 , 0.8440967 , 0.020743757494 , 12.62 , 14.9307 , 0.8878706 , 0.021959 , 14.03 , 16.1958 , 0.8440967 , 0.022004 , 13.49 , 16.6232 , 0.8491069 , 
30 , 0.346590909090909 , 87 , svt , 0.9 , OFF , 1 , OFF , Array , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9713 , Multiplier_unq1 , Multiplier , 1855 , 55 , 30 , 9583 , 0 , 9713 , 0 , 9731 , 0 , 0 , 10.16 , 1 , 20 , 0.9 , 1910 , svt , 0.022869 , 10.16 , 16.4686 , 0.8412664 , 0.02162117113 , 8.98 , 15.1997 , 0.8870369 , 0.022869 , 10.16 , 16.4686 , 0.8412664 , 0.022869 , 10.32 , 17.0632 , 0.8421838 , 
31 , 0.357954545454545 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , DesignWare , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 18114 , Multiplier_unq1 , Multiplier , 9419 , 56 , 30 , 17796 , 0 , 18114 , 0 , 18234 , 0 , 0 , 3.21 , 1 , 3.2 , 0.9 , 9475 , svt , 0.026783 , 3.21 , 11.7358 , 0.6304148 , 0.024979651508 , 2.56 , 9.9237 , 0.7575172 , 0.026783 , 3.21 , 11.7358 , 0.6304148 , 0.026692 , 3.22 , 11.9623 , 0.584954 , 
31 , 0.357954545454545 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , DesignWare , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 17682 , Multiplier_unq1 , Multiplier , 12827 , 56 , 30 , 17453 , 0 , 17682 , 0 , 17897 , 0 , 0 , 3.24 , 1 , 3.22 , 0.9 , 12883 , svt , 0.026624 , 3.24 , 11.4770 , 0.6119582 , 0.024864991511 , 2.58 , 9.6049 , 0.7177697 , 0.026624 , 3.24 , 11.4770 , 0.6119582 , 0.026464 , 3.24 , 11.7215 , 0.5515154 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 24717 , Multiplier_unq1 , Multiplier , 6502 , 53 , 30 , 24437 , 0 , 24717 , 0 , 24858 , 0 , 0 , 3.06 , 1 , 0.2 , 0.9 , 6555 , svt , 0.032859 , 3.06 , 15.9110 , 1.0903 , 0.02917038656 , 2.59 , 11.5700 , 0.9727349 , 0.032859 , 3.06 , 15.9110 , 1.0903 , 0.031835 , 2.98 , 15.8162 , 1.0324 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9855 , Multiplier_unq1 , Multiplier , 8792 , 53 , 30 , 9586 , 0 , 9855 , 0 , 9842 , 0 , 0 , 6.13 , 1 , 6.14 , 0.9 , 8845 , svt , 0.02296 , 6.13 , 11.9587 , 0.8435732 , 0.021649042332 , 4.91 , 10.0631 , 0.8906046 , 0.02296 , 6.13 , 11.9587 , 0.8435732 , 0.022937 , 6.14 , 12.1574 , 0.8419239 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 9725 , Multiplier_unq1 , Multiplier , 1930 , 49 , 30 , 9583 , 0 , 9725 , 0 , 9848 , 0 , 0 , 6.21 , 1 , 6.20476069799099 , 0.9 , 1979 , svt , 0.022869 , 6.21 , 11.8638 , 0.8411025 , 0.021643573932 , 4.96 , 10.0619 , 0.891168 , 0.022869 , 6.21 , 11.8638 , 0.8411025 , 0.022914 , 6.23 , 12.2213 , 0.8421294 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 9775 , Multiplier_unq1 , Multiplier , 1959 , 51 , 30 , 9583 , 0 , 9775 , 0 , 9939 , 0 , 0 , 6.26 , 1 , 6.28043316791739 , 0.9 , 2010 , svt , 0.022892 , 6.26 , 11.8957 , 0.8404642 , 0.021639869532 , 5.02 , 10.0533 , 0.8899537 , 0.022892 , 6.26 , 11.8957 , 0.8404642 , 0.02296 , 6.29 , 12.2151 , 0.8423361 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9763 , Multiplier_unq1 , Multiplier , 1937 , 52 , 30 , 9583 , 0 , 9763 , 0 , 9875 , 0 , 0 , 6.30 , 1 , 6.35702852963342 , 0.9 , 1989 , svt , 0.022892 , 6.30 , 11.8921 , 0.8400894 , 0.021637399932 , 5.08 , 10.0382 , 0.8878292 , 0.022892 , 6.30 , 11.8921 , 0.8400894 , 0.022937 , 6.31 , 12.1791 , 0.8412512 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 9786 , Multiplier_unq1 , Multiplier , 1946 , 51 , 30 , 9583 , 0 , 9786 , 0 , 9845 , 0 , 0 , 6.35 , 1 , 6.43455803860961 , 0.9 , 1997 , svt , 0.022892 , 6.35 , 11.8882 , 0.8403755 , 0.021636341532 , 5.14 , 10.0331 , 0.8878715 , 0.022892 , 6.35 , 11.8882 , 0.8403755 , 0.022914 , 6.44 , 12.1649 , 0.8410096 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9807 , Multiplier_unq1 , Multiplier , 1948 , 52 , 30 , 9583 , 0 , 9807 , 0 , 9848 , 0 , 0 , 6.40 , 1 , 6.51303308758677 , 0.9 , 2000 , svt , 0.022914 , 6.40 , 11.9011 , 0.8390732 , 0.021631225932 , 5.20 , 10.0246 , 0.8870233 , 0.022914 , 6.40 , 11.9011 , 0.8390732 , 0.022914 , 6.48 , 12.1597 , 0.8399421 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 9799 , Multiplier_unq1 , Multiplier , 1955 , 53 , 30 , 9583 , 0 , 9799 , 0 , 9754 , 0 , 0 , 6.59 , 1 , 6.59246520825012 , 0.9 , 2008 , svt , 0.022914 , 6.59 , 11.8849 , 0.8384042 , 0.02162170033 , 5.27 , 10.0054 , 0.8854562 , 0.022914 , 6.59 , 11.8849 , 0.8384042 , 0.022892 , 6.60 , 12.1737 , 0.8416459 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9719 , Multiplier_unq1 , Multiplier , 1961 , 52 , 30 , 9583 , 0 , 9719 , 0 , 9738 , 0 , 0 , 6.65 , 1 , 6.67286607292387 , 0.9 , 2013 , svt , 0.022869 , 6.65 , 11.8356 , 0.8382949 , 0.02162134753 , 5.30 , 10.0156 , 0.8868288 , 0.022869 , 6.65 , 11.8356 , 0.8382949 , 0.022892 , 6.63 , 12.1146 , 0.8395796 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9717 , Multiplier_unq1 , Multiplier , 1949 , 51 , 30 , 9583 , 0 , 9717 , 0 , 9718 , 0 , 0 , 6.73 , 1 , 6.75424749628638 , 0.9 , 2000 , svt , 0.022869 , 6.73 , 11.7614 , 0.8376348 , 0.02162134753 , 5.40 , 10.0124 , 0.8881922 , 0.022869 , 6.73 , 11.7614 , 0.8376348 , 0.022869 , 6.75 , 12.1272 , 0.8386104 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9720 , Multiplier_unq1 , Multiplier , 1926 , 50 , 30 , 9583 , 0 , 9720 , 0 , 9720 , 0 , 0 , 6.73 , 1 , 6.83662143710633 , 0.9 , 1976 , svt , 0.022869 , 6.73 , 11.8121 , 0.8375757 , 0.02162134753 , 5.47 , 10.0032 , 0.8863303 , 0.022869 , 6.73 , 11.8121 , 0.8375757 , 0.022869 , 6.83 , 12.1554 , 0.8390048 , 
32 , 0.369318181818182 , 87 , svt , 0.9 , OFF , 1 , OFF , OS1 , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9718 , Multiplier_unq1 , Multiplier , 1691 , 53 , 30 , 9583 , 0 , 9718 , 0 , 9715 , 0 , 0 , 6.92 , 1 , 20 , 0.9 , 1744 , svt , 0.022869 , 6.92 , 11.8636 , 0.8373912 , 0.02162117113 , 5.30 , 10.0066 , 0.8897284 , 0.022869 , 6.92 , 11.8636 , 0.8373912 , 0.022869 , 6.77 , 12.1869 , 0.8382958 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 28625 , Multiplier_unq1 , Multiplier , 9521 , 54 , 30 , 25849 , 0 , 28625 , 0 , 31623 , 0 , 0 , 1.69 , 1 , 0.2 , 0.9 , 9575 , svt , 0.048851 , 1.69 , 24.2981 , 1.9894 , 0.036589947312 , 1.29 , 14.4326 , 1.4470 , 0.048851 , 1.69 , 24.2981 , 1.9894 , 0.049821 , 1.56 , 24.5217 , 1.9582 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 16579 , Multiplier_unq1 , Multiplier , 13447 , 54 , 30 , 16444 , 0 , 16579 , 0 , 16712 , 0 , 0 , 3.52 , 1 , 3.4 , 0.9 , 13501 , svt , 0.025835 , 3.52 , 11.9639 , 0.6648765 , 0.024230833481 , 2.72 , 9.7196 , 0.7159723 , 0.025835 , 3.52 , 11.9639 , 0.6648765 , 0.02602 , 3.45 , 11.9956 , 0.6935464 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 16206 , Multiplier_unq1 , Multiplier , 2913 , 49 , 30 , 16066 , 0 , 16206 , 0 , 16225 , 0 , 0 , 4.04 , 1 , 3.90150367362575 , 0.9 , 2962 , svt , 0.02565 , 4.04 , 11.7059 , 0.6597744 , 0.023894085824 , 3.12 , 9.4920 , 0.7042429 , 0.02565 , 4.04 , 11.7059 , 0.6597744 , 0.025765 , 3.92 , 11.7577 , 0.6640953 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 15839 , Multiplier_unq1 , Multiplier , 3191 , 48 , 30 , 15702 , 0 , 15839 , 0 , 15901 , 0 , 0 , 4.55 , 1 , 4.3243553736691 , 0.9 , 3239 , svt , 0.025396 , 4.55 , 11.6763 , 0.6616602 , 0.023783306592 , 3.46 , 9.6050 , 0.7151906 , 0.025396 , 4.55 , 11.6763 , 0.6616602 , 0.02558 , 4.38 , 11.7588 , 0.6683442 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 15429 , Multiplier_unq1 , Multiplier , 2770 , 48 , 30 , 15281 , 0 , 15429 , 0 , 15505 , 0 , 0 , 4.95 , 1 , 4.79303647057762 , 0.9 , 2818 , svt , 0.024957 , 4.95 , 11.6125 , 0.6430098 , 0.02359667535 , 3.83 , 9.9839 , 0.7782272 , 0.024957 , 4.95 , 11.6125 , 0.6430098 , 0.025373 , 4.82 , 11.7853 , 0.6666948 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 14831 , Multiplier_unq1 , Multiplier , 2652 , 46 , 30 , 14690 , 0 , 14831 , 0 , 14855 , 0 , 0 , 5.32 , 1 , 5.31251403346046 , 0.9 , 2698 , svt , 0.024725 , 5.32 , 11.5588 , 0.6510025 , 0.023280390086 , 4.25 , 9.5027 , 0.7238263 , 0.024725 , 5.32 , 11.5588 , 0.6510025 , 0.024795 , 5.34 , 11.6073 , 0.658235 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 14072 , Multiplier_unq1 , Multiplier , 2556 , 43 , 30 , 13927 , 0 , 14072 , 0 , 14090 , 0 , 0 , 5.90 , 1 , 5.88829347094725 , 0.9 , 2599 , svt , 0.024286 , 5.90 , 11.3455 , 0.6219517 , 0.02300467681 , 4.71 , 9.5527 , 0.7435118 , 0.024286 , 5.90 , 11.3455 , 0.6219517 , 0.024471 , 5.89 , 11.8264 , 0.6800148 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 13076 , Multiplier_unq1 , Multiplier , 2574 , 47 , 30 , 12945 , 0 , 13076 , 0 , 13085 , 0 , 0 , 6.47 , 1 , 6.52647687735432 , 0.9 , 2621 , svt , 0.024125 , 6.47 , 11.4897 , 0.6825513 , 0.022656110312 , 5.22 , 9.6248 , 0.7746901 , 0.024125 , 6.47 , 11.4897 , 0.6825513 , 0.023963 , 6.53 , 11.4623 , 0.6602081 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 11941 , Multiplier_unq1 , Multiplier , 2427 , 46 , 30 , 11810 , 0 , 11941 , 0 , 11955 , 0 , 0 , 7.21 , 1 , 7.23382770250892 , 0.9 , 2473 , svt , 0.023524 , 7.21 , 11.5235 , 0.7023748 , 0.022203467804 , 5.79 , 9.9661 , 0.8322342 , 0.023524 , 7.21 , 11.5235 , 0.7023748 , 0.023501 , 7.24 , 11.5991 , 0.7162712 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 10864 , Multiplier_unq1 , Multiplier , 2161 , 47 , 30 , 10721 , 0 , 10864 , 0 , 10880 , 0 , 0 , 8.01 , 1 , 8.01784243060065 , 0.9 , 2208 , svt , 0.022992 , 8.01 , 11.6778 , 0.7541317 , 0.021761056494 , 6.41 , 9.8849 , 0.8493693 , 0.022992 , 8.01 , 11.6778 , 0.7541317 , 0.023062 , 8.03 , 11.9148 , 0.782557 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9707 , Multiplier_unq1 , Multiplier , 1904 , 46 , 30 , 9558 , 0 , 9707 , 0 , 9689 , 0 , 0 , 8.86 , 1 , 8.88683002771047 , 0.9 , 1950 , svt , 0.022692 , 8.86 , 11.9144 , 0.8113568 , 0.0214523564 , 7.11 , 9.9548 , 0.8744363 , 0.022692 , 8.86 , 11.9144 , 0.8113568 , 0.022669 , 8.86 , 11.8161 , 0.8100764 , 
33 , 0.380681818181818 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8950 , Multiplier_unq1 , Multiplier , 2150 , 53 , 30 , 8790 , 0 , 8950 , 0 , 8935 , 0 , 0 , 9.85 , 1 , 80 , 0.9 , 2203 , svt , 0.022322 , 9.85 , 12.0543 , 0.8472279 , 0.021026526701 , 8.73 , 9.8758 , 0.8906182 , 0.022322 , 9.85 , 12.0543 , 0.8472279 , 0.022345 , 10.20 , 11.9213 , 0.8485703 , 
34 , 0.392045454545455 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , Sklansky , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 27996 , Multiplier_unq1 , Multiplier , 7473 , 55 , 30 , 25813 , 0 , 27996 , 0 , 31134 , 0 , 0 , 1.80 , 1 , 0.1 , 0.9 , 7528 , svt , 0.047002 , 1.80 , 23.5721 , 1.9144 , 0.038005204514 , 1.39 , 14.4439 , 1.5129 , 0.047002 , 1.80 , 23.5721 , 1.9144 , 0.048758 , 1.65 , 23.9609 , 1.9173 , 
34 , 0.392045454545455 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 10063 , Multiplier_unq1 , Multiplier , 1887 , 53 , 30 , 9907 , 0 , 10063 , 0 , 10041 , 0 , 0 , 3.39 , 1 , 20 , 0.9 , 1940 , svt , 0.023177 , 3.39 , 12.5089 , 0.8416857 , 0.021899177536 , 2.26 , 10.3802 , 0.9024156 , 0.023177 , 3.39 , 12.5089 , 0.8416857 , 0.023177 , 3.59 , 12.8337 , 0.8417662 , 
34 , 0.392045454545455 , 87 , svt , 0.9 , OFF , 1 , OFF , Wallace , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 10051 , Multiplier_unq1 , Multiplier , 9942 , 55 , 30 , 9907 , 0 , 10051 , 0 , 10045 , 0 , 0 , 3.41 , 1 , 3.62 , 0.9 , 9997 , svt , 0.023177 , 3.41 , 12.5904 , 0.841461 , 0.021899177536 , 2.39 , 10.3957 , 0.9050747 , 0.023177 , 3.41 , 12.5904 , 0.841461 , 0.023177 , 3.40 , 12.7006 , 0.8420911 , 
35 , 0.403409090909091 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 26411 , Multiplier_unq1 , Multiplier , 8714 , 52 , 30 , 25950 , 0 , 26411 , 0 , 27351 , 0 , 0 , 2.76 , 1 , 0.4 , 0.9 , 8766 , svt , 0.036955 , 2.76 , 18.1169 , 1.2864 , 0.031161060639 , 2.43 , 12.5730 , 1.0742 , 0.036955 , 2.76 , 18.1169 , 1.2864 , 0.037728 , 2.70 , 18.9954 , 1.3208 , 
35 , 0.403409090909091 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 15408 , Multiplier_unq1 , Multiplier , 12363 , 52 , 30 , 15292 , 0 , 15408 , 0 , 15380 , 0 , 0 , 5.54 , 1 , 5.54 , 0.9 , 12415 , svt , 0.02478 , 5.54 , 10.6719 , 0.5446613 , 0.02355275173 , 4.43 , 9.6372 , 0.7340353 , 0.02478 , 5.54 , 10.6719 , 0.5446613 , 0.024803 , 5.54 , 10.9479 , 0.5559071 , 
35 , 0.403409090909091 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 15077 , Multiplier_unq1 , Multiplier , 2859 , 47 , 30 , 14901 , 0 , 15077 , 0 , 14978 , 0 , 0 , 6.01 , 1 , 6.01825677774872 , 0.9 , 2906 , svt , 0.024667 , 6.01 , 10.5196 , 0.5315274 , 0.0233281945 , 4.81 , 9.4417 , 0.7215853 , 0.024667 , 6.01 , 10.5196 , 0.5315274 , 0.024644 , 6.02 , 10.8632 , 0.5582162 , 
35 , 0.403409090909091 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 14365 , Multiplier_unq1 , Multiplier , 2515 , 50 , 30 , 14240 , 0 , 14365 , 0 , 14346 , 0 , 0 , 6.53 , 1 , 6.53780047706108 , 0.9 , 2565 , svt , 0.024257 , 6.53 , 10.5087 , 0.5416849 , 0.022991270446 , 5.23 , 9.4258 , 0.7293133 , 0.024257 , 6.53 , 10.5087 , 0.5416849 , 0.02428 , 6.54 , 10.7800 , 0.5556718 , 
35 , 0.403409090909091 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 13137 , Multiplier_unq1 , Multiplier , 2447 , 50 , 30 , 13048 , 0 , 13137 , 0 , 13110 , 0 , 0 , 7.10 , 1 , 7.1021953127512 , 0.9 , 2497 , svt , 0.023779 , 7.10 , 10.7772 , 0.6120698 , 0.022587314324 , 5.68 , 9.5701 , 0.7693957 , 0.023779 , 7.10 , 10.7772 , 0.6120698 , 0.023779 , 7.10 , 10.8632 , 0.6171303 , 
35 , 0.403409090909091 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 12676 , Multiplier_unq1 , Multiplier , 2346 , 51 , 30 , 12558 , 0 , 12676 , 0 , 12659 , 0 , 0 , 7.69 , 1 , 7.71531319094947 , 0.9 , 2397 , svt , 0.023552 , 7.69 , 10.7495 , 0.6334877 , 0.022394509082 , 6.17 , 9.5880 , 0.7789261 , 0.023552 , 7.69 , 10.7495 , 0.6334877 , 0.023643 , 7.70 , 10.9490 , 0.6483174 , 
35 , 0.403409090909091 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 11995 , Multiplier_unq1 , Multiplier , 2358 , 52 , 30 , 11882 , 0 , 11995 , 0 , 11980 , 0 , 0 , 8.37 , 1 , 8.38136027145952 , 0.9 , 2410 , svt , 0.02337 , 8.37 , 10.8858 , 0.6758069 , 0.022181065017 , 6.70 , 9.6827 , 0.8019855 , 0.02337 , 8.37 , 10.8858 , 0.6758069 , 0.02337 , 8.38 , 11.0984 , 0.6756382 , 
35 , 0.403409090909091 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8580 , Multiplier_unq1 , Multiplier , 1937 , 52 , 30 , 8446 , 0 , 8580 , 0 , 8589 , 0 , 0 , 12.68 , 1 , 80 , 0.9 , 1989 , svt , 0.021959 , 12.68 , 11.1800 , 0.8417286 , 0.020743228294 , 11.40 , 9.6217 , 0.8848323 , 0.021959 , 12.68 , 11.1800 , 0.8417286 , 0.021959 , 12.87 , 11.4857 , 0.8436674 , 
36 , 0.414772727272727 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , Sklansky , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 16926 , Multiplier_unq1 , Multiplier , 6658 , 55 , 30 , 16706 , 0 , 16926 , 0 , 16878 , 0 , 0 , 3.28 , 1 , 3.2 , 0.9 , 6713 , svt , 0.027966 , 3.28 , 13.1830 , 0.8729268 , 0.027234925307 , 2.59 , 11.7090 , 1.0163 , 0.027966 , 3.28 , 13.1830 , 0.8729268 , 0.027761 , 3.27 , 13.4625 , 0.8492363 , 
36 , 0.414772727272727 , 87 , svt , 0.9 , OFF , 1 , OFF , ZM , Sklansky , NO , 64 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 16278 , Multiplier_unq1 , Multiplier , 9992 , 55 , 30 , 16067 , 0 , 16278 , 0 , 16584 , 0 , 0 , 3.34 , 1 , 3.29 , 0.9 , 10047 , svt , 0.027306 , 3.34 , 12.8636 , 0.8552391 , 0.026048106075 , 2.63 , 11.2695 , 0.950099 , 0.027306 , 3.34 , 12.8636 , 0.8552391 , 0.027261 , 3.36 , 13.2391 , 0.8265942 , 
