TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_MultiplierP.MultiplierP.BoothType,TOP.top_MultiplierP.MultiplierP.Designware_MODE,TOP.top_MultiplierP.MultiplierP.TreeType,TOP.top_MultiplierP.MultiplierP.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 453 , MultiplierP_unq1 , MultiplierP , 889 , 32 , 30 , 411 , 0 , 453 , 0 , 528 , 0 , 0 , 0.36 , 0 , 0.47 , 0.9 , 921 , svt , 0.000807 , 0.36 , 0.3151612 , 0.0391984 , 0.000647035212 , 0.32 , 0.2260874 , 0.0344465 , 0.000807 , 0.36 , 0.3151612 , 0.0391984 , 0.000807 , 0.38 , 0.3256465 , 0.037815 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 391 , MultiplierP_unq1 , MultiplierP , 346 , 33 , 30 , 386 , 0 , 391 , 0 , 427 , 0 , 0 , 0.40 , 0 , 0.512177351477172 , 0.9 , 379 , svt , 0.000609 , 0.40 , 0.2460618 , 0.0250755 , 0.00060046561 , 0.32 , 0.2085324 , 0.0314658 , 0.000609 , 0.40 , 0.2460618 , 0.0250755 , 0.00066 , 0.40 , 0.2701022 , 0.0282248 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 366 , MultiplierP_unq1 , MultiplierP , 328 , 31 , 30 , 363 , 0 , 366 , 0 , 385 , 0 , 0 , 0.43 , 0 , 0.558139658225896 , 0.9 , 359 , svt , 0.000563 , 0.43 , 0.2255535 , 0.0214393 , 0.000547898406 , 0.34 , 0.194112 , 0.0277606 , 0.000563 , 0.43 , 0.2255535 , 0.0214393 , 0.00059 , 0.45 , 0.2515765 , 0.0238728 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 327 , MultiplierP_unq1 , MultiplierP , 318 , 31 , 30 , 324 , 0 , 327 , 0 , 369 , 0 , 0 , 0.47 , 0 , 0.608226578520242 , 0.9 , 349 , svt , 0.000524 , 0.47 , 0.2220454 , 0.0202209 , 0.000511736402 , 0.37 , 0.19174 , 0.026354 , 0.000524 , 0.47 , 0.2220454 , 0.0202209 , 0.000557 , 0.47 , 0.2459397 , 0.0218366 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 266 , MultiplierP_unq1 , MultiplierP , 296 , 31 , 30 , 259 , 0 , 266 , 0 , 298 , 0 , 0 , 0.51 , 0 , 0.662808251243659 , 0.9 , 327 , svt , 0.000497 , 0.51 , 0.2138905 , 0.0200321 , 0.000457405196 , 0.41 , 0.1732484 , 0.023744 , 0.000497 , 0.51 , 0.2138905 , 0.0200321 , 0.000508 , 0.51 , 0.2264239 , 0.0197007 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 266 , MultiplierP_unq1 , MultiplierP , 293 , 31 , 30 , 262 , 0 , 266 , 0 , 284 , 0 , 0 , 0.55 , 0 , 0.722288031189774 , 0.9 , 324 , svt , 0.000481 , 0.55 , 0.2057965 , 0.0186789 , 0.000451583997 , 0.43 , 0.1719751 , 0.0234936 , 0.000481 , 0.55 , 0.2057965 , 0.0186789 , 0.000492 , 0.57 , 0.2242433 , 0.0189714 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 284 , MultiplierP_unq1 , MultiplierP , 281 , 34 , 30 , 282 , 0 , 284 , 0 , 276 , 0 , 0 , 0.63 , 0 , 0.857739563550885 , 0.9 , 315 , svt , 0.000481 , 0.63 , 0.1988858 , 0.0159949 , 0.000455288399 , 0.47 , 0.162785 , 0.0206106 , 0.000481 , 0.63 , 0.1988858 , 0.0159949 , 0.000481 , 0.66 , 0.2067889 , 0.0158862 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 286 , MultiplierP_unq1 , MultiplierP , 289 , 33 , 30 , 280 , 0 , 286 , 0 , 274 , 0 , 0 , 0.78 , 1 , 0.787105469826468 , 0.9 , 322 , svt , 0.000486 , 0.78 , 0.1638152 , 0.0123971 , 0.000454582799 , 0.62 , 0.132425 , 0.015422 , 0.000486 , 0.78 , 0.1638152 , 0.0123971 , 0.000481 , 0.75 , 0.1706462 , 0.0122317 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 284 , MultiplierP_unq1 , MultiplierP , 281 , 34 , 30 , 282 , 0 , 284 , 0 , 276 , 0 , 0 , 0.81 , 1 , 0.857739563550885 , 0.9 , 315 , svt , 0.000481 , 0.81 , 0.1611693 , 0.0119202 , 0.000455288399 , 0.62 , 0.1319628 , 0.0153309 , 0.000481 , 0.81 , 0.1611693 , 0.0119202 , 0.000481 , 0.86 , 0.1675374 , 0.0118396 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 283 , MultiplierP_unq1 , MultiplierP , 319 , 33 , 30 , 282 , 0 , 283 , 0 , 267 , 0 , 0 , 0.84 , 0 , 20 , 0.9 , 352 , svt , 0.000481 , 0.84 , 0.2021767 , 0.015773 , 0.000455288399 , 0.55 , 0.162678 , 0.0205675 , 0.000481 , 0.84 , 0.2021767 , 0.015773 , 0.00047 , 0.88 , 0.2088785 , 0.0156723 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 283 , MultiplierP_unq1 , MultiplierP , 319 , 33 , 30 , 282 , 0 , 283 , 0 , 267 , 0 , 0 , 1.11 , 1 , 20 , 0.9 , 352 , svt , 0.000481 , 1.11 , 0.1637404 , 0.0117565 , 0.000455288399 , 0.73 , 0.1318492 , 0.0152995 , 0.000481 , 1.11 , 0.1637404 , 0.0117565 , 0.00047 , 1.16 , 0.1691644 , 0.011681 , 
6 , 0.40625 , 15 , 2 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 283 , MultiplierP_unq1 , MultiplierP , 319 , 33 , 30 , 282 , 0 , 283 , 0 , 267 , 0 , 0 , 1.59 , 0 , 20 , 0.9 , 352 , svt , 0.000481 , 1.59 , 0.1299317 , 0.0086354 , 0.000455288399 , 1.05 , 0.1048368 , 0.011213 , 0.000481 , 1.59 , 0.1299317 , 0.0086354 , 0.00047 , 1.67 , 0.134217 , 0.0085796 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 450 , MultiplierP_unq1 , MultiplierP , 834 , 32 , 30 , 456 , 0 , 450 , 0 , 463 , 0 , 0 , 0.39 , 0 , 0.5 , 0.9 , 866 , svt , 0.000699 , 0.39 , 0.2858937 , 0.0308831 , 0.000717595212 , 0.32 , 0.250753 , 0.0386627 , 0.000699 , 0.39 , 0.2858937 , 0.0308831 , 0.000688 , 0.40 , 0.2842903 , 0.029391 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 407 , MultiplierP_unq1 , MultiplierP , 366 , 32 , 30 , 405 , 0 , 407 , 0 , 440 , 0 , 0 , 0.42 , 0 , 0.543428971449606 , 0.9 , 398 , svt , 0.00062 , 0.42 , 0.256799 , 0.0243438 , 0.000628160412 , 0.33 , 0.2283541 , 0.0315804 , 0.00062 , 0.42 , 0.256799 , 0.0243438 , 0.000649 , 0.44 , 0.2856354 , 0.0276425 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 336 , MultiplierP_unq1 , MultiplierP , 358 , 34 , 30 , 327 , 0 , 336 , 0 , 357 , 0 , 0 , 0.45 , 0 , 0.590630094021554 , 0.9 , 392 , svt , 0.000541 , 0.45 , 0.2289324 , 0.0209515 , 0.000518792403 , 0.36 , 0.1975605 , 0.0267075 , 0.000541 , 0.45 , 0.2289324 , 0.0209515 , 0.000557 , 0.46 , 0.2494795 , 0.0224614 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 278 , MultiplierP_unq1 , MultiplierP , 327 , 31 , 30 , 262 , 0 , 278 , 0 , 308 , 0 , 0 , 0.50 , 0 , 0.641931009002635 , 0.9 , 358 , svt , 0.000503 , 0.50 , 0.2209423 , 0.0203074 , 0.000481395597 , 0.39 , 0.1904757 , 0.0262202 , 0.000503 , 0.50 , 0.2209423 , 0.0203074 , 0.000519 , 0.50 , 0.2446522 , 0.0213274 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 269 , MultiplierP_unq1 , MultiplierP , 321 , 32 , 30 , 262 , 0 , 269 , 0 , 309 , 0 , 0 , 0.53 , 0 , 0.69768781592782 , 0.9 , 353 , svt , 0.000486 , 0.53 , 0.2114808 , 0.0188476 , 0.000452289597 , 0.43 , 0.1769163 , 0.0234155 , 0.000486 , 0.53 , 0.2114808 , 0.0188476 , 0.000513 , 0.55 , 0.2295974 , 0.0189144 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 265 , MultiplierP_unq1 , MultiplierP , 312 , 33 , 30 , 260 , 0 , 265 , 0 , 282 , 0 , 0 , 0.59 , 0 , 0.758287544405155 , 0.9 , 345 , svt , 0.000476 , 0.59 , 0.2087418 , 0.0178915 , 0.000448232397 , 0.46 , 0.1761713 , 0.0232013 , 0.000476 , 0.59 , 0.2087418 , 0.0178915 , 0.000492 , 0.58 , 0.2288145 , 0.0186077 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 285 , MultiplierP_unq1 , MultiplierP , 338 , 35 , 30 , 284 , 0 , 285 , 0 , 282 , 0 , 0 , 0.63 , 0 , 0.824150840638282 , 0.9 , 373 , svt , 0.000486 , 0.63 , 0.2079493 , 0.0165294 , 0.000461991599 , 0.50 , 0.1719964 , 0.0214244 , 0.000486 , 0.63 , 0.2079493 , 0.0165294 , 0.000486 , 0.63 , 0.21467 , 0.0160418 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 284 , MultiplierP_unq1 , MultiplierP , 318 , 34 , 30 , 284 , 0 , 284 , 0 , 287 , 0 , 0 , 0.65 , 0 , 0.89573488729478 , 0.9 , 352 , svt , 0.000486 , 0.65 , 0.2032949 , 0.0156591 , 0.000456699599 , 0.51 , 0.1676711 , 0.0207176 , 0.000486 , 0.65 , 0.2032949 , 0.0156591 , 0.000486 , 0.68 , 0.2170141 , 0.0159316 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 285 , MultiplierP_unq1 , MultiplierP , 312 , 33 , 30 , 284 , 0 , 285 , 0 , 273 , 0 , 0 , 0.74 , 0 , 0.973536576988263 , 0.9 , 345 , svt , 0.000481 , 0.74 , 0.2039622 , 0.015517 , 0.000461991599 , 0.59 , 0.1719688 , 0.0214053 , 0.000481 , 0.74 , 0.2039622 , 0.015517 , 0.000476 , 0.74 , 0.2145102 , 0.015297 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 284 , MultiplierP_unq1 , MultiplierP , 315 , 33 , 30 , 284 , 0 , 284 , 0 , 269 , 0 , 0 , 0.81 , 0 , 1.0580959614026 , 0.9 , 348 , svt , 0.000481 , 0.81 , 0.2027316 , 0.0155238 , 0.000456699599 , 0.60 , 0.1676398 , 0.0206845 , 0.000481 , 0.81 , 0.2027316 , 0.0155238 , 0.000476 , 0.78 , 0.2177434 , 0.0158317 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 285 , MultiplierP_unq1 , MultiplierP , 338 , 35 , 30 , 284 , 0 , 285 , 0 , 282 , 0 , 0 , 0.82 , 1 , 0.824150840638282 , 0.9 , 373 , svt , 0.000486 , 0.82 , 0.1684858 , 0.0123149 , 0.000461991599 , 0.66 , 0.1394151 , 0.0159281 , 0.000486 , 0.82 , 0.1684858 , 0.0123149 , 0.000486 , 0.81 , 0.1739919 , 0.011957 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 284 , MultiplierP_unq1 , MultiplierP , 318 , 34 , 30 , 284 , 0 , 284 , 0 , 287 , 0 , 0 , 0.86 , 1 , 0.89573488729478 , 0.9 , 352 , svt , 0.000486 , 0.86 , 0.1647277 , 0.0116737 , 0.000456699599 , 0.67 , 0.1359268 , 0.0154086 , 0.000486 , 0.86 , 0.1647277 , 0.0116737 , 0.000486 , 0.89 , 0.1758544 , 0.0118707 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 285 , MultiplierP_unq1 , MultiplierP , 314 , 34 , 30 , 284 , 0 , 285 , 0 , 269 , 0 , 0 , 0.88 , 0 , 20 , 0.9 , 348 , svt , 0.000481 , 0.88 , 0.2088683 , 0.0155068 , 0.000456699599 , 0.60 , 0.1676398 , 0.0206845 , 0.000481 , 0.88 , 0.2088683 , 0.0155068 , 0.000476 , 0.90 , 0.2205369 , 0.0154153 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 285 , MultiplierP_unq1 , MultiplierP , 312 , 33 , 30 , 284 , 0 , 285 , 0 , 273 , 0 , 0 , 0.97 , 1 , 0.973536576988263 , 0.9 , 345 , svt , 0.000481 , 0.97 , 0.1652479 , 0.0115682 , 0.000461991599 , 0.78 , 0.1393675 , 0.0159139 , 0.000481 , 0.97 , 0.1652479 , 0.0115682 , 0.000476 , 0.97 , 0.1737695 , 0.0114043 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 285 , MultiplierP_unq1 , MultiplierP , 314 , 34 , 30 , 284 , 0 , 285 , 0 , 269 , 0 , 0 , 1.15 , 1 , 20 , 0.9 , 348 , svt , 0.000481 , 1.15 , 0.1691968 , 0.0115605 , 0.000456699599 , 0.80 , 0.1358767 , 0.0153841 , 0.000481 , 1.15 , 0.1691968 , 0.0115605 , 0.000476 , 1.18 , 0.1786288 , 0.0114918 , 
7 , 0.46875 , 15 , 2 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 285 , MultiplierP_unq1 , MultiplierP , 314 , 34 , 30 , 284 , 0 , 285 , 0 , 269 , 0 , 0 , 1.65 , 0 , 20 , 0.9 , 348 , svt , 0.000481 , 1.65 , 0.134277 , 0.0084936 , 0.000456699599 , 1.15 , 0.1080406 , 0.0112735 , 0.000481 , 1.65 , 0.134277 , 0.0084936 , 0.000476 , 1.68 , 0.1417229 , 0.0084427 , 
8 , 0.53125 , 15 , 3 , OFF , Array , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 471 , MultiplierP_unq1 , MultiplierP , 305 , 33 , 30 , 471 , 0 , 471 , 0 , 356 , 0 , 0 , 0.88 , 0 , 20 , 0.9 , 338 , svt , 0.000535 , 0.88 , 0.1763811 , 0.0110123 , 0.000505209607 , 0.60 , 0.1370979 , 0.0162478 , 0.000535 , 0.88 , 0.1763811 , 0.0110123 , 0.000471 , 0.96 , 0.1800797 , 0.0101053 , 
8 , 0.53125 , 15 , 3 , OFF , Array , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 471 , MultiplierP_unq1 , MultiplierP , 305 , 33 , 30 , 471 , 0 , 471 , 0 , 356 , 0 , 0 , 1.15 , 1 , 20 , 0.9 , 338 , svt , 0.000535 , 1.15 , 0.1426393 , 0.008227 , 0.000505209607 , 0.79 , 0.1110546 , 0.0120874 , 0.000535 , 1.15 , 0.1426393 , 0.008227 , 0.000471 , 1.26 , 0.1457494 , 0.0075498 , 
8 , 0.53125 , 15 , 3 , OFF , Array , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 471 , MultiplierP_unq1 , MultiplierP , 305 , 33 , 30 , 471 , 0 , 471 , 0 , 356 , 0 , 0 , 1.64 , 0 , 20 , 0.9 , 338 , svt , 0.000535 , 1.64 , 0.1129687 , 0.0060603 , 0.000505209607 , 1.14 , 0.0881893 , 0.0088628 , 0.000535 , 1.64 , 0.1129687 , 0.0060603 , 0.000471 , 1.81 , 0.1154645 , 0.0055623 , 
9 , 0.59375 , 15 , 3 , OFF , OS1 , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1085 , MultiplierP_unq1 , MultiplierP , 1124 , 32 , 30 , 1096 , 0 , 1085 , 0 , 998 , 0 , 0 , 0.37 , 0 , 0.48 , 0.9 , 1156 , svt , 0.001457 , 0.37 , 0.407281 , 0.0601842 , 0.001577898023 , 0.30 , 0.3584921 , 0.0802009 , 0.001457 , 0.37 , 0.407281 , 0.0601842 , 0.001379 , 0.39 , 0.4400943 , 0.0607024 , 
9 , 0.59375 , 15 , 3 , OFF , OS1 , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 508 , MultiplierP_unq1 , MultiplierP , 321 , 33 , 30 , 493 , 0 , 508 , 0 , 416 , 0 , 0 , 0.52 , 0 , 0.67604580121451 , 0.9 , 354 , svt , 0.000587 , 0.52 , 0.2066423 , 0.018576 , 0.000556012809 , 0.41 , 0.170573 , 0.0244646 , 0.000587 , 0.52 , 0.2066423 , 0.018576 , 0.000553 , 0.53 , 0.2257899 , 0.0204294 , 
9 , 0.59375 , 15 , 3 , OFF , OS1 , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 480 , MultiplierP_unq1 , MultiplierP , 316 , 32 , 30 , 452 , 0 , 480 , 0 , 389 , 0 , 0 , 0.57 , 0 , 0.736478105580879 , 0.9 , 348 , svt , 0.000558 , 0.57 , 0.1939773 , 0.016745 , 0.000509796006 , 0.45 , 0.1551912 , 0.0212339 , 0.000558 , 0.57 , 0.1939773 , 0.016745 , 0.000518 , 0.57 , 0.2184561 , 0.0180344 , 
9 , 0.59375 , 15 , 3 , OFF , OS1 , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 469 , MultiplierP_unq1 , MultiplierP , 301 , 31 , 30 , 469 , 0 , 469 , 0 , 359 , 0 , 0 , 0.86 , 0 , 20 , 0.9 , 332 , svt , 0.000535 , 0.86 , 0.1756561 , 0.0109236 , 0.000506091607 , 0.57 , 0.1351019 , 0.0160965 , 0.000535 , 0.86 , 0.1756561 , 0.0109236 , 0.000471 , 0.97 , 0.1814041 , 0.0100693 , 
9 , 0.59375 , 15 , 3 , OFF , OS1 , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 469 , MultiplierP_unq1 , MultiplierP , 301 , 31 , 30 , 469 , 0 , 469 , 0 , 359 , 0 , 0 , 1.13 , 1 , 20 , 0.9 , 332 , svt , 0.000535 , 1.13 , 0.1420594 , 0.0081622 , 0.000506091607 , 0.75 , 0.109426 , 0.0119757 , 0.000535 , 1.13 , 0.1420594 , 0.0081622 , 0.000471 , 1.28 , 0.1468 , 0.0075243 , 
9 , 0.59375 , 15 , 3 , OFF , OS1 , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 469 , MultiplierP_unq1 , MultiplierP , 301 , 31 , 30 , 469 , 0 , 469 , 0 , 359 , 0 , 0 , 1.62 , 0 , 20 , 0.9 , 332 , svt , 0.000535 , 1.62 , 0.112504 , 0.0060137 , 0.000506091607 , 1.08 , 0.0868854 , 0.0087816 , 0.000535 , 1.62 , 0.112504 , 0.0060137 , 0.000471 , 1.84 , 0.116274 , 0.0055446 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 463 , MultiplierP_unq1 , MultiplierP , 317 , 32 , 30 , 462 , 0 , 463 , 0 , 354 , 0 , 0 , 0.86 , 0 , 20 , 0.9 , 349 , svt , 0.000535 , 0.86 , 0.1775728 , 0.0116345 , 0.000504151206 , 0.56 , 0.1375251 , 0.017094 , 0.000535 , 0.86 , 0.1775728 , 0.0116345 , 0.000471 , 0.94 , 0.1851214 , 0.0107877 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 463 , MultiplierP_unq1 , MultiplierP , 317 , 32 , 30 , 462 , 0 , 463 , 0 , 354 , 0 , 0 , 1.13 , 1 , 20 , 0.9 , 349 , svt , 0.000535 , 1.13 , 0.1436179 , 0.0086891 , 0.000504151206 , 0.74 , 0.1113952 , 0.0127141 , 0.000535 , 1.13 , 0.1436179 , 0.0086891 , 0.000471 , 1.24 , 0.1498111 , 0.0080568 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 463 , MultiplierP_unq1 , MultiplierP , 317 , 32 , 30 , 462 , 0 , 463 , 0 , 354 , 0 , 0 , 1.62 , 0 , 20 , 0.9 , 349 , svt , 0.000535 , 1.62 , 0.1137655 , 0.006398 , 0.000504151206 , 1.07 , 0.0884753 , 0.0093195 , 0.000535 , 1.62 , 0.1137655 , 0.006398 , 0.000471 , 1.78 , 0.118681 , 0.005933 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 607 , MultiplierP_unq1 , MultiplierP , 344 , 33 , 30 , 593 , 0 , 607 , 0 , 550 , 0 , 0 , 0.48 , 0 , 0.627917609664724 , 0.9 , 377 , svt , 0.000698 , 0.48 , 0.2319476 , 0.0229196 , 0.000667144812 , 0.39 , 0.1989085 , 0.0305691 , 0.000698 , 0.48 , 0.2319476 , 0.0229196 , 0.000692 , 0.49 , 0.2635721 , 0.0263761 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 519 , MultiplierP_unq1 , MultiplierP , 320 , 31 , 30 , 504 , 0 , 519 , 0 , 438 , 0 , 0 , 0.53 , 0 , 0.682032165607368 , 0.9 , 351 , svt , 0.000593 , 0.53 , 0.2049014 , 0.0183857 , 0.000553366809 , 0.42 , 0.1728931 , 0.0246456 , 0.000593 , 0.53 , 0.2049014 , 0.0183857 , 0.000553 , 0.53 , 0.2254123 , 0.0196852 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 464 , MultiplierP_unq1 , MultiplierP , 306 , 31 , 30 , 449 , 0 , 464 , 0 , 402 , 0 , 0 , 0.58 , 0 , 0.740810367098085 , 0.9 , 337 , svt , 0.000547 , 0.58 , 0.1967023 , 0.0173229 , 0.000508561205 , 0.45 , 0.1549708 , 0.0214091 , 0.000547 , 0.58 , 0.1967023 , 0.0173229 , 0.000529 , 0.57 , 0.2169241 , 0.0180612 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 446 , MultiplierP_unq1 , MultiplierP , 308 , 31 , 30 , 437 , 0 , 446 , 0 , 395 , 0 , 0 , 0.61 , 0 , 0.804654131687878 , 0.9 , 339 , svt , 0.000541 , 0.61 , 0.1886804 , 0.0157704 , 0.000496742404 , 0.49 , 0.1528403 , 0.0212608 , 0.000541 , 0.61 , 0.1886804 , 0.0157704 , 0.000518 , 0.62 , 0.2159497 , 0.0176226 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 469 , MultiplierP_unq1 , MultiplierP , 301 , 34 , 30 , 469 , 0 , 469 , 0 , 359 , 0 , 0 , 0.85 , 0 , 20 , 0.9 , 335 , svt , 0.000535 , 0.85 , 0.1750449 , 0.0109236 , 0.000506091607 , 0.57 , 0.1351019 , 0.0160965 , 0.000535 , 0.85 , 0.1750449 , 0.0109236 , 0.000471 , 0.97 , 0.1812379 , 0.0100693 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 469 , MultiplierP_unq1 , MultiplierP , 301 , 34 , 30 , 469 , 0 , 469 , 0 , 359 , 0 , 0 , 1.12 , 1 , 20 , 0.9 , 335 , svt , 0.000535 , 1.12 , 0.1415557 , 0.0081622 , 0.000506091607 , 0.75 , 0.109426 , 0.0119757 , 0.000535 , 1.12 , 0.1415557 , 0.0081622 , 0.000471 , 1.28 , 0.1466663 , 0.0075243 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 469 , MultiplierP_unq1 , MultiplierP , 301 , 34 , 30 , 469 , 0 , 469 , 0 , 359 , 0 , 0 , 1.60 , 0 , 20 , 0.9 , 335 , svt , 0.000535 , 1.60 , 0.1121013 , 0.0060137 , 0.000506091607 , 1.08 , 0.0868854 , 0.0087816 , 0.000535 , 1.60 , 0.1121013 , 0.0060137 , 0.000471 , 1.84 , 0.1161688 , 0.0055446 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 372 , MultiplierP_unq1 , MultiplierP , 568 , 30 , 30 , 311 , 0 , 372 , 0 , 372 , 0 , 0 , 0.39 , 0 , 0.5 , 0.9 , 598 , svt , 0.000714 , 0.39 , 0.3055421 , 0.0348952 , 0.000613695603 , 0.33 , 0.2244888 , 0.0352211 , 0.000714 , 0.39 , 0.3055421 , 0.0348952 , 0.000714 , 0.39 , 0.304925 , 0.0350649 , 
