TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_FMA.FMA.Designware_MODE,TOP.top_FMA.FMA.EnableDenormals,TOP.top_FMA.FMA.ExponentWidth,TOP.top_FMA.FMA.FMA_MAN0.MUL0.BoothType,TOP.top_FMA.FMA.FMA_MAN0.MUL0.Designware_MODE,TOP.top_FMA.FMA.FMA_MAN0.MUL0.TreeType,TOP.top_FMA.FMA.FractionWidth,TOP.top_FMA.FMA.UseInc,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
42 , 0.293103448275862 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4828 , FMA_unq1 , FMA , 902 , 38 , 30 , 4808 , 0 , 4828 , 0 , 4303 , 0 , 0 , 6.46 , 0 , 13.0407424155389 , 0.8 , 940 , hvt , 0.00613 , 6.46 , 3.4001 , 0.0532252 , 0.005782392033 , 5.18 , 2.9111 , 0.0727278 , 0.00613 , 6.46 , 3.4001 , 0.0532252 , 0.005881 , 6.39 , 3.4329 , 0.0524119 , 
42 , 0.293103448275862 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4813 , FMA_unq1 , FMA , 870 , 40 , 30 , 4806 , 0 , 4813 , 0 , 4256 , 0 , 0 , 7.50 , 0 , 15.4009071819503 , 0.8 , 910 , hvt , 0.006118 , 7.50 , 3.3705 , 0.0517091 , 0.005775688833 , 5.39 , 2.8964 , 0.0721036 , 0.006118 , 7.50 , 3.3705 , 0.0517091 , 0.005836 , 7.52 , 3.4141 , 0.0504948 , 
42 , 0.293103448275862 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4906 , FMA_unq1 , FMA , 1065 , 40 , 30 , 4912 , 0 , 4906 , 0 , 4344 , 0 , 0 , 8.67 , 0 , 18.1882238348964 , 0.8 , 1105 , hvt , 0.006118 , 8.67 , 3.3848 , 0.0482078 , 0.005783979644 , 5.76 , 2.7856 , 0.0676696 , 0.006118 , 8.67 , 3.3848 , 0.0482078 , 0.005814 , 8.67 , 3.3858 , 0.0473886 , 
42 , 0.293103448275862 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4879 , FMA_unq1 , FMA , 1230 , 38 , 30 , 4884 , 0 , 4879 , 0 , 4311 , 0 , 0 , 10.44 , 0 , 80 , 0.8 , 1268 , hvt , 0.006017 , 10.44 , 3.3155 , 0.0476326 , 0.00569101684 , 5.63 , 2.8025 , 0.0693496 , 0.006017 , 10.44 , 3.3155 , 0.0476326 , 0.005735 , 10.49 , 3.3701 , 0.0472366 , 
43 , 0.3 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , ZM , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 10729 , FMA_unq1 , FMA , 5477 , 38 , 30 , 10324 , 0 , 10729 , 0 , 10127 , 0 , 0 , 2.16 , 0 , 0.4 , 0.8 , 5515 , hvt , 0.01763 , 2.16 , 9.4905 , 0.2887128 , 0.014378893419 , 1.75 , 6.7298 , 0.2296567 , 0.01763 , 2.16 , 9.4905 , 0.2887128 , 0.016722 , 2.15 , 9.7207 , 0.2639717 , 
43 , 0.3 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , ZM , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4801 , FMA_unq1 , FMA , 7446 , 38 , 30 , 4802 , 0 , 4801 , 0 , 4252 , 0 , 0 , 8.02 , 0 , 16.56 , 0.8 , 7484 , hvt , 0.006113 , 8.02 , 3.4143 , 0.0506194 , 0.005769514834 , 5.42 , 2.8968 , 0.0714781 , 0.006113 , 8.02 , 3.4143 , 0.0506194 , 0.005807 , 8.11 , 3.4169 , 0.0494856 , 
43 , 0.3 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , ZM , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4800 , FMA_unq1 , FMA , 874 , 37 , 30 , 4801 , 0 , 4800 , 0 , 4254 , 0 , 0 , 8.19 , 0 , 16.9421835830733 , 0.8 , 911 , hvt , 0.006102 , 8.19 , 3.3481 , 0.0502232 , 0.005759989236 , 5.64 , 2.8684 , 0.0706439 , 0.006102 , 8.19 , 3.3481 , 0.0502232 , 0.005807 , 8.20 , 3.4025 , 0.0492573 , 
43 , 0.3 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , ZM , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4801 , FMA_unq1 , FMA , 873 , 36 , 30 , 4805 , 0 , 4801 , 0 , 4246 , 0 , 0 , 8.26 , 0 , 17.4279043450247 , 0.8 , 909 , hvt , 0.00608 , 8.26 , 3.3983 , 0.0496271 , 0.005744466036 , 5.39 , 2.8700 , 0.0708041 , 0.00608 , 8.26 , 3.3983 , 0.0496271 , 0.005785 , 8.40 , 3.4254 , 0.0487551 , 
43 , 0.3 , 144 , hvt , 1.0 , OFF , YES , 8 , 3 , OFF , ZM , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4881 , FMA_unq1 , FMA , 1416 , 38 , 30 , 4887 , 0 , 4881 , 0 , 4315 , 0 , 0 , 10.56 , 0 , 160 , 0.8 , 1454 , hvt , 0.006015 , 10.56 , 3.3327 , 0.047482 , 0.005689958441 , 5.92 , 2.8450 , 0.0695446 , 0.006015 , 10.56 , 3.3327 , 0.047482 , 0.00573 , 10.71 , 3.3855 , 0.0471397 , 
44 , 0.306896551724138 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 12012 , FMA_unq1 , FMA , 5296 , 37 , 30 , 11513 , 0 , 12012 , 0 , 10932 , 0 , 0 , 2.20 , 0 , 0.2 , 0.8 , 5333 , hvt , 0.01996 , 2.20 , 9.2671 , 0.3248927 , 0.015549131023 , 1.81 , 6.8093 , 0.2437045 , 0.01996 , 2.20 , 9.2671 , 0.3248927 , 0.017747 , 2.25 , 8.7565 , 0.2807271 , 
44 , 0.306896551724138 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Array , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5606 , FMA_unq1 , FMA , 7315 , 37 , 30 , 5608 , 0 , 5606 , 0 , 4820 , 0 , 0 , 8.03 , 0 , 16.68 , 0.8 , 7352 , hvt , 0.006649 , 8.03 , 3.5825 , 0.051696 , 0.006286896033 , 5.48 , 2.9173 , 0.0736837 , 0.006649 , 8.03 , 3.5825 , 0.051696 , 0.006243 , 8.10 , 3.5380 , 0.0505438 , 
44 , 0.306896551724138 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Array , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5607 , FMA_unq1 , FMA , 921 , 35 , 30 , 5612 , 0 , 5607 , 0 , 4821 , 0 , 0 , 8.19 , 0 , 16.9298525333701 , 0.8 , 956 , hvt , 0.006649 , 8.19 , 3.6067 , 0.051333 , 0.006286366833 , 5.50 , 2.9189 , 0.0736688 , 0.006649 , 8.19 , 3.6067 , 0.051333 , 0.006243 , 8.19 , 3.5494 , 0.05016 , 
44 , 0.306896551724138 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Array , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5720 , FMA_unq1 , FMA , 1302 , 37 , 30 , 5731 , 0 , 5720 , 0 , 4911 , 0 , 0 , 10.58 , 0 , 80 , 0.8 , 1339 , hvt , 0.00657 , 10.58 , 3.5250 , 0.0484973 , 0.00622004044 , 5.76 , 2.8865 , 0.0721757 , 0.00657 , 10.58 , 3.5250 , 0.0484973 , 0.006118 , 10.31 , 3.4478 , 0.0467244 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 11787 , FMA_unq1 , FMA , 10922 , 38 , 30 , 11491 , 0 , 11787 , 0 , 11342 , 0 , 0 , 2.19 , 0 , 4.15 , 0.8 , 10960 , hvt , 0.016481 , 2.19 , 8.7841 , 0.2301386 , 0.016708431843 , 1.73 , 7.3102 , 0.2687681 , 0.016481 , 2.19 , 8.7841 , 0.2301386 , 0.016529 , 2.25 , 9.0624 , 0.2386641 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 12543 , FMA_unq1 , FMA , 6671 , 38 , 30 , 11641 , 0 , 12543 , 0 , 11683 , 0 , 0 , 2.21 , 0 , 0.4 , 0.8 , 6709 , hvt , 0.021099 , 2.21 , 10.9284 , 0.3356893 , 0.016198988637 , 1.73 , 7.1046 , 0.2561299 , 0.021099 , 2.21 , 10.9284 , 0.3356893 , 0.019948 , 2.17 , 10.7785 , 0.3172986 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8477 , FMA_unq1 , FMA , 1808 , 35 , 30 , 7911 , 0 , 8477 , 0 , 7886 , 0 , 0 , 2.62 , 0 , 5.0106481034977 , 0.8 , 1843 , hvt , 0.010327 , 2.62 , 5.5745 , 0.1283703 , 0.00951519256 , 2.03 , 4.4235 , 0.1380009 , 0.010327 , 2.62 , 5.5745 , 0.1283703 , 0.009908 , 2.66 , 5.4987 , 0.1241092 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7273 , FMA_unq1 , FMA , 1690 , 35 , 30 , 6858 , 0 , 7273 , 0 , 6748 , 0 , 0 , 3.09 , 0 , 5.89356676457396 , 0.8 , 1725 , hvt , 0.00836 , 3.09 , 4.4848 , 0.0922911 , 0.007639707738 , 2.38 , 3.5324 , 0.1037639 , 0.00836 , 3.09 , 4.4848 , 0.0922911 , 0.008156 , 3.10 , 4.4948 , 0.0933183 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7222 , FMA_unq1 , FMA , 1998 , 37 , 30 , 6757 , 0 , 7222 , 0 , 6827 , 0 , 0 , 3.55 , 0 , 6.93206317646703 , 0.8 , 2035 , hvt , 0.008132 , 3.55 , 4.3726 , 0.0804765 , 0.007366993335 , 2.77 , 3.3547 , 0.0918215 , 0.008132 , 3.55 , 4.3726 , 0.0804765 , 0.008 , 3.61 , 4.3643 , 0.0835836 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 6525 , FMA_unq1 , FMA , 1139 , 37 , 30 , 6156 , 0 , 6525 , 0 , 5652 , 0 , 0 , 4.79 , 0 , 9.5902763255289 , 0.8 , 1176 , hvt , 0.007413 , 4.79 , 3.9176 , 0.064113 , 0.006782932891 , 3.81 , 2.9429 , 0.0778313 , 0.007413 , 4.79 , 3.9176 , 0.064113 , 0.006921 , 4.78 , 3.7915 , 0.0608548 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5778 , FMA_unq1 , FMA , 1034 , 36 , 30 , 5590 , 0 , 5778 , 0 , 5067 , 0 , 0 , 5.62 , 0 , 11.2801642916738 , 0.8 , 1070 , hvt , 0.006837 , 5.62 , 3.7757 , 0.0599339 , 0.006347401233 , 4.47 , 2.9746 , 0.0777797 , 0.006837 , 5.62 , 3.7757 , 0.0599339 , 0.006489 , 5.67 , 3.6830 , 0.0582517 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5634 , FMA_unq1 , FMA , 972 , 35 , 30 , 5585 , 0 , 5634 , 0 , 4877 , 0 , 0 , 6.50 , 0 , 13.267824839253 , 0.8 , 1007 , hvt , 0.006681 , 6.50 , 3.5911 , 0.0542204 , 0.006284426432 , 5.19 , 2.9120 , 0.0745176 , 0.006681 , 6.50 , 3.5911 , 0.0542204 , 0.006321 , 6.56 , 3.5396 , 0.052444 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5620 , FMA_unq1 , FMA , 945 , 38 , 30 , 5608 , 0 , 5620 , 0 , 4801 , 0 , 0 , 7.62 , 0 , 15.6057280207377 , 0.8 , 983 , hvt , 0.006669 , 7.62 , 3.6039 , 0.052977 , 0.006299596831 , 5.37 , 2.9116 , 0.0750635 , 0.006669 , 7.62 , 3.6039 , 0.052977 , 0.006237 , 7.54 , 3.5089 , 0.0509873 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5898 , FMA_unq1 , FMA , 975 , 36 , 30 , 5897 , 0 , 5898 , 0 , 5113 , 0 , 0 , 8.78 , 0 , 18.3555895565282 , 0.8 , 1011 , hvt , 0.006681 , 8.78 , 3.4028 , 0.0438981 , 0.006315649262 , 6.63 , 2.6585 , 0.0571493 , 0.006681 , 8.78 , 3.4028 , 0.0438981 , 0.006285 , 8.72 , 3.4197 , 0.0436256 , 
45 , 0.313793103448276 , 144 , hvt , 1.0 , OFF , YES , 8 , 4 , OFF , Wallace , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5698 , FMA_unq1 , FMA , 1304 , 35 , 30 , 5709 , 0 , 5698 , 0 , 4894 , 0 , 0 , 10.49 , 0 , 80 , 0.8 , 1339 , hvt , 0.006573 , 10.49 , 3.4754 , 0.0486938 , 0.006219334839 , 5.68 , 2.8472 , 0.0723529 , 0.006573 , 10.49 , 3.4754 , 0.0486938 , 0.006153 , 10.47 , 3.4441 , 0.0477755 , 
46 , 0.320689655172414 , 144 , hvt , 1.0 , OFF , YES , 8 , NA , ON , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3809 , FMA_unq1 , FMA , 604 , 34 , 30 , 3787 , 0 , 3809 , 0 , 3809 , 0 , 0 , 7.95 , 0 , 16.3988699598203 , 0.8 , 638 , hvt , 0.005683 , 7.95 , 3.3659 , 0.0512755 , 0.005287590067 , 5.43 , 2.7219 , 0.0642492 , 0.005683 , 7.95 , 3.3659 , 0.0512755 , 0.005683 , 7.92 , 3.3630 , 0.051271 , 
46 , 0.320689655172414 , 144 , hvt , 1.0 , OFF , YES , 8 , NA , ON , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3830 , FMA_unq1 , FMA , 588 , 35 , 30 , 3812 , 0 , 3830 , 0 , 3831 , 0 , 0 , 8.79 , 0 , 17.95634878058 , 0.8 , 623 , hvt , 0.005673 , 8.79 , 3.3314 , 0.0502425 , 0.00527100847 , 5.45 , 2.7212 , 0.0641193 , 0.005673 , 8.79 , 3.3314 , 0.0502425 , 0.005673 , 8.77 , 3.3298 , 0.050291 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 9556 , FMA_unq1 , FMA , 4593 , 34 , 30 , 9234 , 0 , 9556 , 0 , 9555 , 0 , 0 , 3.09 , 0 , 0.2 , 0.8 , 4627 , hvt , 0.016141 , 3.09 , 9.1765 , 0.2593951 , 0.01420513938 , 2.52 , 6.9439 , 0.2362781 , 0.016141 , 3.09 , 9.1765 , 0.2593951 , 0.016141 , 3.08 , 9.1795 , 0.2592371 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5217 , FMA_unq1 , FMA , 6666 , 34 , 30 , 5042 , 0 , 5217 , 0 , 5211 , 0 , 0 , 6.01 , 0 , 11.9 , 0.8 , 6700 , hvt , 0.00794 , 6.01 , 4.6478 , 0.0955711 , 0.007412328063 , 4.76 , 3.8721 , 0.1105644 , 0.00794 , 6.01 , 4.6478 , 0.0955711 , 0.00794 , 6.01 , 4.6385 , 0.095757 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5628 , FMA_unq1 , FMA , 914 , 34 , 30 , 5498 , 0 , 5628 , 0 , 5624 , 0 , 0 , 6.40 , 0 , 12.6781660961846 , 0.8 , 948 , hvt , 0.008447 , 6.40 , 4.7535 , 0.1033584 , 0.007907306512 , 5.05 , 3.8865 , 0.1185919 , 0.008447 , 6.40 , 4.7535 , 0.1033584 , 0.008447 , 6.36 , 4.7107 , 0.1024418 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5565 , FMA_unq1 , FMA , 884 , 34 , 30 , 5464 , 0 , 5565 , 0 , 5566 , 0 , 0 , 6.67 , 0 , 13.3390784699125 , 0.8 , 918 , hvt , 0.008192 , 6.67 , 4.4780 , 0.0925189 , 0.007552213311 , 5.28 , 3.5688 , 0.1071829 , 0.008192 , 6.67 , 4.4780 , 0.0925189 , 0.008192 , 6.69 , 4.4845 , 0.0928004 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4924 , FMA_unq1 , FMA , 850 , 34 , 30 , 4865 , 0 , 4924 , 0 , 4925 , 0 , 0 , 7.70 , 0 , 15.5358134643797 , 0.8 , 884 , hvt , 0.007729 , 7.70 , 4.2929 , 0.0896789 , 0.007247394129 , 6.18 , 3.7241 , 0.1096417 , 0.007729 , 7.70 , 4.2929 , 0.0896789 , 0.007729 , 7.70 , 4.2911 , 0.0896346 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4897 , FMA_unq1 , FMA , 2620 , 33 , 30 , 4923 , 0 , 4897 , 0 , 4895 , 0 , 0 , 8.09 , 0 , 16.3456948996471 , 0.8 , 2653 , hvt , 0.00768 , 8.09 , 4.3168 , 0.0823907 , 0.007181244064 , 6.43 , 3.5586 , 0.0976992 , 0.00768 , 8.09 , 4.3168 , 0.0823907 , 0.00768 , 8.08 , 4.3324 , 0.0825041 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4628 , FMA_unq1 , FMA , 833 , 34 , 30 , 4593 , 0 , 4628 , 0 , 4625 , 0 , 0 , 8.51 , 0 , 17.1977954269945 , 0.8 , 867 , hvt , 0.007582 , 8.51 , 4.4146 , 0.0885043 , 0.007122855627 , 6.79 , 3.6613 , 0.1032385 , 0.007582 , 8.51 , 4.4146 , 0.0885043 , 0.007582 , 8.50 , 4.4295 , 0.088141 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5073 , FMA_unq1 , FMA , 781 , 33 , 30 , 5016 , 0 , 5073 , 0 , 5082 , 0 , 0 , 9.04 , 0 , 18.0943159262772 , 0.8 , 814 , hvt , 0.007766 , 9.04 , 4.1095 , 0.0834892 , 0.007275618092 , 7.21 , 3.4426 , 0.1049725 , 0.007766 , 9.04 , 4.1095 , 0.0834892 , 0.007766 , 9.01 , 4.1051 , 0.0838125 , 
47 , 0.327586206896552 , 144 , hvt , 1.0 , ON , YES , 8 , NA , NA , NA , 23 , NO , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5022 , FMA_unq1 , FMA , 786 , 34 , 30 , 5024 , 0 , 5022 , 0 , 5025 , 0 , 0 , 9.93 , 0 , 20 , 0.8 , 820 , hvt , 0.007816 , 9.93 , 4.1089 , 0.0857257 , 0.007391512882 , 7.99 , 3.4818 , 0.1071913 , 0.007816 , 9.93 , 4.1089 , 0.0857257 , 0.007816 , 9.96 , 4.1115 , 0.0859459 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 8014 , FMA_unq1 , FMA , 3277 , 36 , 30 , 8097 , 0 , 8014 , 0 , 8122 , 0 , 0 , 3.32 , 0 , 0.1 , 1.0 , 3313 , lvt , 0.01223 , 3.32 , 4.9599 , 0.7073615 , 0.010923040953 , 3.01 , 3.7827 , 0.6463957 , 0.01223 , 3.32 , 4.9599 , 0.7073615 , 0.012291 , 3.33 , 5.0817 , 0.7160912 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 8539 , FMA_unq1 , FMA , 8242 , 36 , 30 , 7814 , 0 , 8539 , 0 , 8745 , 0 , 0 , 3.41 , 0 , 1.99 , 1.0 , 8278 , lvt , 0.013397 , 3.41 , 5.4303 , 0.7329081 , 0.010606402945 , 3.01 , 3.7611 , 0.6185634 , 0.013397 , 3.41 , 5.4303 , 0.7329081 , 0.013976 , 3.47 , 5.7307 , 0.7633701 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 7407 , FMA_unq1 , FMA , 1588 , 36 , 30 , 7270 , 0 , 7407 , 0 , 7442 , 0 , 0 , 3.87 , 0 , 2.28298454288741 , 1.0 , 1624 , lvt , 0.008902 , 3.87 , 3.4454 , 0.3748627 , 0.009099946935 , 3.12 , 3.2148 , 0.4982405 , 0.008902 , 3.87 , 3.4454 , 0.3748627 , 0.009023 , 3.88 , 3.5082 , 0.3771251 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6194 , FMA_unq1 , FMA , 1295 , 36 , 30 , 6037 , 0 , 6194 , 0 , 6251 , 0 , 0 , 4.40 , 0 , 2.56749676012947 , 1.0 , 1331 , lvt , 0.007736 , 4.40 , 2.9938 , 0.3041668 , 0.007488885722 , 3.51 , 2.6517 , 0.3809115 , 0.007736 , 4.40 , 2.9938 , 0.3041668 , 0.007995 , 4.34 , 3.1360 , 0.3225299 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5437 , FMA_unq1 , FMA , 1165 , 37 , 30 , 5203 , 0 , 5437 , 0 , 5362 , 0 , 0 , 4.91 , 0 , 2.8874657228025 , 1.0 , 1202 , lvt , 0.007148 , 4.91 , 2.7974 , 0.27711 , 0.00669896649 , 3.95 , 2.3849 , 0.3283613 , 0.007148 , 4.91 , 2.7974 , 0.27711 , 0.00713 , 4.90 , 2.7662 , 0.2720414 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4579 , FMA_unq1 , FMA , 977 , 37 , 30 , 4453 , 0 , 4579 , 0 , 4564 , 0 , 0 , 6.20 , 0 , 3.65199945235483 , 1.0 , 1014 , lvt , 0.006698 , 6.20 , 2.8066 , 0.26477 , 0.006273136826 , 4.99 , 2.2895 , 0.2944164 , 0.006698 , 6.20 , 2.8066 , 0.26477 , 0.006681 , 6.20 , 2.7627 , 0.2641723 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4083 , FMA_unq1 , FMA , 1115 , 37 , 30 , 3995 , 0 , 4083 , 0 , 4065 , 0 , 0 , 6.92 , 0 , 4.10712231544796 , 1.0 , 1152 , lvt , 0.006318 , 6.92 , 2.7178 , 0.2567052 , 0.005912575169 , 5.56 , 2.3435 , 0.2928226 , 0.006318 , 6.92 , 2.7178 , 0.2567052 , 0.006309 , 6.92 , 2.7456 , 0.2567399 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4151 , FMA_unq1 , FMA , 883 , 37 , 30 , 4020 , 0 , 4151 , 0 , 4041 , 0 , 0 , 7.73 , 0 , 4.61896392212593 , 1.0 , 920 , lvt , 0.006327 , 7.73 , 2.7001 , 0.2494141 , 0.005886467969 , 6.13 , 2.2878 , 0.2840302 , 0.006327 , 7.73 , 2.7001 , 0.2494141 , 0.00624 , 7.85 , 2.6822 , 0.2449614 , 
48 , 0.33448275862069 , 144 , lvt , 0.8 , OFF , YES , 8 , 1 , OFF , Array , 23 , NO , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 4049 , FMA_unq1 , FMA , 845 , 38 , 30 , 4021 , 0 , 4049 , 0 , 4029 , 0 , 0 , 8.85 , 0 , 5.19459272826014 , 1.0 , 883 , lvt , 0.006197 , 8.85 , 2.6441 , 0.2401529 , 0.00584430837 , 6.02 , 2.2848 , 0.2800731 , 0.006197 , 8.85 , 2.6441 , 0.2401529 , 0.006188 , 8.87 , 2.6673 , 0.239288 , 
